Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
71.0,24000721314,12,2000060109.5,1965243600,2012837002,13111236.7,CUDA_API,cuCtxCreate_v2
27.0,9133316510,12,761109709.2,703791663,775702537,22120721.3,CUDA_API,cuCtxDestroy_v2
0.9,320761750,2850,112548.0,1594,1278578,233508.1,CUDA_API,cuEventSynchronize
0.3,93566528,30,3118884.3,7767,16572214,5501322.3,CUDA_API,cuMemHostAlloc
0.2,76121869,66,1153361.7,7403,12455868,2344669.3,CUDA_API,cuMemFreeHost
0.1,29110052,108,269537.5,5248,2682944,625764.1,CUDA_API,cuMemFree_v2
0.1,24460467,762,32100.4,1599,48416,14082.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,22713382,108,210309.1,4723,2305873,497847.7,CUDA_API,cuMemAlloc_v2
0.1,18158262,606,29964.1,22464,40255,2706.5,CUDA_KERNEL,k_lj_fast
0.0,12471292,4584,2720.6,1786,20125,1133.5,CUDA_API,cuEventRecord
0.0,10337227,696,14852.3,1888,33632,5684.5,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,9677183,36,268810.6,7268,1587530,589154.7,CUDA_API,cuMemAllocHost_v2
0.0,7885319,720,10951.8,5476,41204,3536.3,CUDA_API,cuLaunchKernel
0.0,6088541,744,8183.5,4027,21369,2072.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,3716982,684,5434.2,3600,22709,1440.0,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,3652195,24,152174.8,74996,203102,44185.6,CUDA_API,cuModuleLoadDataEx
0.0,3531197,132,26751.5,2023,601639,81112.2,CUDA_API,cuStreamSynchronize
0.0,2479290,36,68869.2,65216,71552,1864.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,980822,18,54490.1,7943,81879,33525.4,CUDA_API,cuMemcpyHtoD_v2
0.0,910808,6,151801.3,66794,227078,59013.0,CUDA_API,cuMemGetInfo_v2
0.0,492713,12,41059.4,35389,46871,3567.9,CUDA_API,cuMemcpyDtoH_v2
0.0,232899,66,3528.8,3263,3968,133.2,CUDA_KERNEL,kernel_zero
0.0,219794,192,1144.8,534,6878,1093.0,CUDA_API,cuEventCreate
0.0,111810,192,582.3,306,3268,338.2,CUDA_API,cuEventDestroy_v2
0.0,69924,6,11654.0,10445,12635,944.4,CUDA_API,cuMemsetD8Async
0.0,46049,12,3837.4,3680,4288,195.6,CUDA_KERNEL,kernel_info
0.0,30170,6,5028.3,3336,5632,885.8,CUDA_API,cuInit
0.0,11136,6,1856.0,1824,1888,20.2,MEMORY_OPER,[CUDA memset]

