Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.4,827241079148,72,11489459432.6,11116244285,11689948278,144076165.1,CUDA_API,cuCtxCreate_v2
35.4,485057387450,72,6736908159.0,6594063828,6852196522,68575408.3,CUDA_API,cuCtxDestroy_v2
1.9,26137845235,51408,508439.3,1471,37347459,2958489.5,CUDA_API,cuEventSynchronize
0.6,7822702688,1260,6208494.2,5631,28124050,9870710.6,CUDA_API,cuMemFree_v2
0.4,5045880961,1260,4004667.4,3924,40902548,10380089.0,CUDA_API,cuMemAlloc_v2
0.3,4136116797,648,6382896.3,7146,76692942,14555754.7,CUDA_API,cuMemFreeHost
0.3,4125489413,252,16370989.7,10034,123539502,38839554.9,CUDA_API,cuMemHostAlloc
0.3,3571539531,1404,2543831.6,10771,11131862,2666786.9,CUDA_API,cuMemcpyHtoD_v2
0.1,1392077101,3636,382859.5,353534,423709,9442.1,CUDA_KERNEL,k_charmm_long
0.1,1334879884,13176,101311.5,1472,7287981,245166.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,666524520,432,1542880.8,1338965,1671089,96166.5,CUDA_KERNEL,calc_neigh_list_cell
0.0,539803595,3636,148460.8,135423,184607,8279.7,CUDA_KERNEL,make_rho
0.0,356819899,96048,3715.0,1575,75363,3856.1,CUDA_API,cuEventRecord
0.0,342225470,18648,18351.9,2048,123231,15144.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,214358597,16308,13144.4,4938,89550,7848.8,CUDA_API,cuLaunchKernel
0.0,179651358,11772,15260.9,4102,70328,8550.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,166236842,432,384807.5,360861,426589,10632.2,CUDA_KERNEL,kernel_special
0.0,135666662,396,342592.6,4926,3062032,712494.9,CUDA_API,cuMemAllocHost_v2
0.0,131919115,3636,36281.4,32415,75487,4144.1,CUDA_KERNEL,interp
0.0,111185442,18576,5985.4,3393,37849,2206.5,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,91366800,3744,24403.5,6384,82599,8510.5,CUDA_API,cuMemsetD8Async
0.0,51685743,792,65259.8,1877,1713102,203484.0,CUDA_API,cuStreamSynchronize
0.0,49846842,180,276926.9,85149,17230973,1271562.3,CUDA_API,cuModuleLoadDataEx
0.0,49293476,72,684631.6,94463,1482070,339877.8,CUDA_API,cuMemGetInfo_v2
0.0,43155289,3636,11868.9,5984,53504,8799.8,CUDA_KERNEL,particle_map
0.0,36976588,3744,9876.2,1504,51680,10455.8,MEMORY_OPER,[CUDA memset]
0.0,9858352,432,22820.3,20448,44416,3593.9,CUDA_KERNEL,transpose
0.0,3184747,72,44232.6,30826,115106,16921.8,CUDA_API,cuMemcpyDtoH_v2
0.0,2039795,1512,1349.1,249,38569,2758.8,CUDA_API,cuEventDestroy_v2
0.0,1650981,1512,1091.9,392,17303,1278.0,CUDA_API,cuEventCreate
0.0,1335611,396,3372.8,2656,4704,261.9,CUDA_KERNEL,kernel_zero
0.0,263203,72,3655.6,3264,4128,252.0,CUDA_KERNEL,kernel_info
0.0,214595,36,5961.0,5400,7346,575.4,CUDA_API,cuInit

