Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.8,1483083607136,96,15448787574.3,15121469787,15575419428,113619350.6,CUDA_API,cuCtxCreate_v2
36.9,884566411943,96,9214233457.7,8782972263,9482709209,196558674.2,CUDA_API,cuCtxDestroy_v2
0.4,8869631743,336,26397713.5,9689,189850628,59254436.6,CUDA_API,cuMemHostAlloc
0.3,6252360139,864,7236527.9,5880,106103364,19762602.8,CUDA_API,cuMemFreeHost
0.2,4055261742,68544,59162.9,1465,6817508,455037.9,CUDA_API,cuEventSynchronize
0.2,3717327521,1680,2212695.0,3955,50913384,6894611.2,CUDA_API,cuMemFree_v2
0.1,2919155065,1680,1737592.3,3079,73886512,7632989.9,CUDA_API,cuMemAlloc_v2
0.0,863429410,17568,49147.8,1568,210270,39764.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,855956242,1872,457241.6,11117,1195193,228494.4,CUDA_API,cuMemcpyHtoD_v2
0.0,648366097,4848,133738.9,123967,186655,6122.6,CUDA_KERNEL,k_charmm_long
0.0,647340571,4848,133527.3,117855,186366,10790.1,CUDA_KERNEL,make_rho
0.0,445073977,128064,3475.4,1580,77315,2825.0,CUDA_API,cuEventRecord
0.0,416756917,576,723536.3,669916,819898,47109.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,289632267,528,548546.0,5247,12190396,1853860.6,CUDA_API,cuMemAllocHost_v2
0.0,270343142,21744,12433.0,4807,160162,5815.9,CUDA_API,cuLaunchKernel
0.0,210454957,15696,13408.2,4127,61514,6717.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,158977817,4848,32792.5,27520,80607,6064.2,CUDA_KERNEL,interp
0.0,158286071,24864,6366.1,1761,62688,4201.5,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,156938417,24768,6336.3,3411,39561,2212.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,119139795,4848,24575.0,12120,82945,6098.5,CUDA_API,cuMemsetD32Async
0.0,106969161,576,185710.3,169888,217470,10834.0,CUDA_KERNEL,kernel_special
0.0,91510597,96,953235.4,79701,1773161,464775.7,CUDA_API,cuMemGetInfo_v2
0.0,60978937,4992,12215.3,1567,86240,15585.0,MEMORY_OPER,[CUDA memset]
0.0,43975747,4848,9070.9,4063,69888,7973.4,CUDA_KERNEL,particle_map
0.0,43787173,240,182446.6,89244,488250,50144.5,CUDA_API,cuModuleLoadDataEx
0.0,27566245,1056,26104.4,1874,627670,72519.8,CUDA_API,cuStreamSynchronize
0.0,5200498,576,9028.6,7423,33952,2080.3,CUDA_KERNEL,transpose
0.0,4446659,96,46319.4,32322,120402,13880.0,CUDA_API,cuMemcpyDtoH_v2
0.0,2149902,2016,1066.4,395,32747,1496.9,CUDA_API,cuEventCreate
0.0,2115600,528,4006.8,2976,4992,476.6,CUDA_KERNEL,kernel_zero
0.0,1467252,144,10189.3,4178,32981,5383.0,CUDA_API,cuMemsetD8Async
0.0,1351776,2016,670.5,252,13962,1033.7,CUDA_API,cuEventDestroy_v2
0.0,376507,96,3921.9,3551,4512,197.6,CUDA_KERNEL,kernel_info
0.0,288568,48,6011.8,3348,8154,743.7,CUDA_API,cuInit

