Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.6,645491585177,64,10085806018.4,9627885998,10212131368,114112910.9,CUDA_API,cuCtxCreate_v2
36.2,373091440546,64,5829553758.5,5640179660,5870269082,33161790.2,CUDA_API,cuCtxDestroy_v2
0.4,3864343985,192,20126791.6,6271,125962300,41178444.7,CUDA_API,cuMemHostAlloc
0.3,2936108260,388,7567289.3,6043,64519444,15303751.5,CUDA_API,cuMemFreeHost
0.2,1936398201,15200,127394.6,1489,2090206,282669.3,CUDA_API,cuEventSynchronize
0.1,1166736151,582,2004701.3,5191,45688730,5365123.9,CUDA_API,cuMemFree_v2
0.1,1062480739,582,1825568.3,3735,41177824,5811825.3,CUDA_API,cuMemAlloc_v2
0.0,212242293,4064,52225.0,1536,102144,27158.8,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,132645256,196,676761.5,6440,9519847,1689390.5,CUDA_API,cuMemAllocHost_v2
0.0,85292225,3232,26389.9,13568,81152,9579.6,CUDA_KERNEL,k_lj_fast
0.0,84011042,24448,3436.3,1657,42642,2065.6,CUDA_API,cuEventRecord
0.0,58448125,3712,15745.7,1888,76640,11486.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,57782661,32,1805708.2,1136517,2523854,437226.3,CUDA_API,cuMemGetInfo_v2
0.0,57676001,3840,15019.8,5013,60882,6610.5,CUDA_API,cuLaunchKernel
0.0,45321851,3968,11421.8,4054,43697,4997.1,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,25991030,3648,7124.7,3579,39579,2775.5,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,22880529,128,178754.1,81309,266230,40045.7,CUDA_API,cuModuleLoadDataEx
0.0,22199536,704,31533.4,1935,757925,87989.2,CUDA_API,cuStreamSynchronize
0.0,12630648,192,65784.6,57344,88288,4573.1,CUDA_KERNEL,calc_neigh_list_cell
0.0,3918782,96,40820.6,16324,63083,15910.4,CUDA_API,cuMemcpyHtoD_v2
0.0,3043063,64,47547.9,32530,132937,22199.9,CUDA_API,cuMemcpyDtoH_v2
0.0,1416704,352,4024.7,3008,5248,611.2,CUDA_KERNEL,kernel_zero
0.0,1229769,1024,1200.9,400,10197,1159.8,CUDA_API,cuEventCreate
0.0,842319,1024,822.6,280,4678,535.5,CUDA_API,cuEventDestroy_v2
0.0,490712,32,15334.8,11104,20709,2653.8,CUDA_API,cuMemsetD8Async
0.0,244800,64,3825.0,3424,4256,196.8,CUDA_KERNEL,kernel_info
0.0,189157,32,5911.2,5170,7313,620.5,CUDA_API,cuInit
0.0,69887,32,2184.0,1792,3295,393.1,MEMORY_OPER,[CUDA memset]

