Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.7,1620157411069,96,16876639698.6,16415602826,17008386405,123310349.9,CUDA_API,cuCtxCreate_v2
35.2,896826662241,96,9341944398.3,9052379241,9723913498,264200334.1,CUDA_API,cuCtxDestroy_v2
0.3,8871355921,480,18481991.5,5494,195398219,52026115.7,CUDA_API,cuMemHostAlloc
0.3,7118563099,868,8201109.6,5134,111189222,21592591.0,CUDA_API,cuMemFreeHost
0.2,5284094908,44640,118371.3,1461,3200587,266233.7,CUDA_API,cuEventSynchronize
0.1,2511073257,1302,1928627.7,4516,31237657,6334682.0,CUDA_API,cuMemFree_v2
0.1,2350055827,1302,1804958.4,3492,58946289,7286939.9,CUDA_API,cuMemAlloc_v2
0.0,241362716,12192,19796.8,1504,77024,16016.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,222489581,70944,3136.1,1537,93766,1958.5,CUDA_API,cuEventRecord
0.0,184928448,388,476619.7,4901,5440732,1286277.6,CUDA_API,cuMemAllocHost_v2
0.0,165693470,4848,34177.7,20928,68383,3034.2,CUDA_KERNEL,k_eam_fast
0.0,151804865,11616,13068.6,3911,117797,6892.9,CUDA_API,cuLaunchKernel
0.0,117307269,10464,11210.6,1792,92320,8123.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,115076532,11760,9785.4,3856,116477,5010.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,109853406,4848,22659.5,14240,78208,5009.3,CUDA_KERNEL,k_energy_fast
0.0,70395827,10368,6789.7,3560,65507,3129.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,53094796,432,122904.6,16700,286783,82136.7,CUDA_API,cuMemcpyHtoD_v2
0.0,44222283,768,57581.1,52512,74240,3448.6,CUDA_KERNEL,calc_neigh_list_cell
0.0,43098495,48,897885.3,79335,1846037,523939.2,CUDA_API,cuMemGetInfo_v2
0.0,38317325,192,199569.4,85309,469025,57843.3,CUDA_API,cuModuleLoadDataEx
0.0,33736374,1056,31947.3,1804,793197,90645.8,CUDA_API,cuStreamSynchronize
0.0,4684183,96,48793.6,32622,130716,22189.5,CUDA_API,cuMemcpyDtoH_v2
0.0,3831009,1056,3627.8,2623,5089,554.8,CUDA_KERNEL,kernel_zero
0.0,2293893,1920,1194.7,397,15558,1318.1,CUDA_API,cuEventCreate
0.0,1437690,1920,748.8,256,27340,1027.8,CUDA_API,cuEventDestroy_v2
0.0,770443,48,16050.9,11172,24337,3059.5,CUDA_API,cuMemsetD8Async
0.0,372377,96,3878.9,3392,4353,233.2,CUDA_KERNEL,kernel_info
0.0,282592,48,5887.3,3123,7272,642.5,CUDA_API,cuInit
0.0,97280,48,2026.7,1728,2848,268.2,MEMORY_OPER,[CUDA memset]

