Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
65.1,390514409405,48,8135716862.6,7816848811,8351208484,185292482.7,CUDA_API,cuCtxCreate_v2
33.9,203221461936,48,4233780457.0,4100153060,4279415393,43492835.7,CUDA_API,cuCtxDestroy_v2
0.4,2192618486,144,15226517.3,7827,87667689,28453519.1,CUDA_API,cuMemHostAlloc
0.3,1722911358,288,5982331.1,7610,57266861,13012984.7,CUDA_API,cuMemFreeHost
0.1,589935147,14568,40495.3,1585,606952,93552.3,CUDA_API,cuEventSynchronize
0.1,507249858,625,811599.8,5521,24743195,3324865.9,CUDA_API,cuMemFree_v2
0.1,324490416,1944,166918.9,9744,323625,112324.9,CUDA_API,cuMemcpyHtoD_v2
0.1,311454484,625,498327.2,4307,23845841,2140098.2,CUDA_API,cuMemAlloc_v2
0.0,115165076,144,799757.5,6326,8702270,2031491.7,CUDA_API,cuMemAllocHost_v2
0.0,76350183,24672,3094.6,1742,1199729,7764.9,CUDA_API,cuEventRecord
0.0,51346225,4608,11142.8,4874,58184,5423.8,CUDA_API,cuLaunchKernel
0.0,37876383,5880,6441.6,1568,26816,3823.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,33991658,3936,8636.1,3577,26890,3583.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,18906930,2736,6910.4,3541,56728,2616.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,18087527,624,28986.4,28160,30560,335.6,CUDA_KERNEL,calc_neigh_list_cell
0.0,18080437,2424,7458.9,6432,17792,1020.9,CUDA_KERNEL,k_lj_fast
0.0,16175713,96,168497.0,80127,417584,54707.5,CUDA_API,cuModuleLoadDataEx
0.0,12360870,2784,4440.0,1696,15680,1275.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,11536746,24,480697.8,80349,873151,239149.1,CUDA_API,cuMemGetInfo_v2
0.0,7246017,528,13723.5,2007,302962,32308.5,CUDA_API,cuStreamSynchronize
0.0,4168669,624,6680.6,6207,14976,528.8,CUDA_KERNEL,kernel_special
0.0,2617455,624,4194.6,3520,6976,578.9,CUDA_KERNEL,transpose
0.0,2416611,48,50346.1,31752,130342,22287.0,CUDA_API,cuMemcpyDtoH_v2
0.0,1060935,264,4018.7,3040,4928,486.4,CUDA_KERNEL,kernel_zero
0.0,862494,768,1123.0,474,11905,1128.3,CUDA_API,cuEventCreate
0.0,453642,768,590.7,316,4526,350.1,CUDA_API,cuEventDestroy_v2
0.0,366344,24,15264.3,12498,26558,2945.7,CUDA_API,cuMemsetD8Async
0.0,188894,48,3935.3,3617,4256,173.2,CUDA_KERNEL,kernel_info
0.0,132901,24,5537.5,3239,6854,756.5,CUDA_API,cuInit
0.0,49343,24,2056.0,1855,2560,192.8,MEMORY_OPER,[CUDA memset]

