Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.1,514728007874,56,9191571569.2,8707312657,9685769536,388435985.8,CUDA_API,cuCtxCreate_v2
34.2,278720985388,56,4977160453.4,4817266085,5047291528,43211743.2,CUDA_API,cuCtxDestroy_v2
1.3,10925436861,39984,273245.2,1476,16792800,1361709.0,CUDA_API,cuEventSynchronize
0.3,2299529051,196,11732291.1,8560,87408421,27531507.1,CUDA_API,cuMemHostAlloc
0.3,2169873445,504,4305304.5,6468,56455197,10426510.6,CUDA_API,cuMemFreeHost
0.2,2018358617,980,2059549.6,4999,20140278,4721078.5,CUDA_API,cuMemFree_v2
0.2,1258027792,980,1283701.8,3253,29533544,4621539.7,CUDA_API,cuMemAlloc_v2
0.1,982309780,1092,899551.1,10327,2138325,547583.5,CUDA_API,cuMemcpyHtoD_v2
0.1,488560627,10248,47673.8,1504,166399,35605.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,442733907,2828,156553.7,145280,189856,5947.1,CUDA_KERNEL,k_charmm_long
0.0,386079596,2828,136520.4,124287,173568,6650.8,CUDA_KERNEL,make_rho
0.0,253081272,336,753218.1,720156,854462,23511.7,CUDA_KERNEL,calc_neigh_list_cell
0.0,245210677,74704,3282.4,1565,70539,2440.1,CUDA_API,cuEventRecord
0.0,198135473,14504,13660.7,2080,64031,11540.3,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,149506071,12684,11787.0,4776,79793,5406.0,CUDA_API,cuLaunchKernel
0.0,115427111,9156,12606.7,4151,67312,6195.8,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,107752172,308,349844.7,5449,3355553,738075.8,CUDA_API,cuMemAllocHost_v2
0.0,88228871,14448,6106.6,3464,21762,1948.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,78007418,2828,27584.0,23519,61984,2166.4,CUDA_KERNEL,interp
0.0,71233272,336,212003.8,193759,245184,9811.8,CUDA_KERNEL,kernel_special
0.0,67520629,2912,23187.0,6313,77857,5842.0,CUDA_API,cuMemsetD8Async
0.0,32043415,616,52018.5,1879,1399797,159177.5,CUDA_API,cuStreamSynchronize
0.0,30721768,56,548603.0,104029,1137370,259900.9,CUDA_API,cuMemGetInfo_v2
0.0,26346649,2912,9047.6,1504,46144,10385.5,MEMORY_OPER,[CUDA memset]
0.0,26258783,140,187562.7,80218,334165,39768.4,CUDA_API,cuModuleLoadDataEx
0.0,25230766,2828,8921.8,4320,45088,6711.5,CUDA_KERNEL,particle_map
0.0,3821930,336,11374.8,9824,23999,1579.7,CUDA_KERNEL,transpose
0.0,2505302,56,44737.5,31848,127360,19330.8,CUDA_API,cuMemcpyDtoH_v2
0.0,1291340,1176,1098.1,401,11085,1116.6,CUDA_API,cuEventCreate
0.0,1040288,1176,884.6,256,21079,1780.1,CUDA_API,cuEventDestroy_v2
0.0,1019539,308,3310.2,2847,4192,237.9,CUDA_KERNEL,kernel_zero
0.0,212486,56,3794.4,3456,4288,210.8,CUDA_KERNEL,kernel_info
0.0,158272,28,5652.6,5238,6445,279.8,CUDA_API,cuInit

