Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.7,162453382178,32,5076668193.1,4814436541,5204439907,97557566.4,CUDA_API,cuCtxCreate_v2
34.6,88149016411,32,2754656762.8,2625240306,2836139010,59789101.9,CUDA_API,cuCtxDestroy_v2
0.7,1844896981,7600,242749.6,1532,3972434,549030.0,CUDA_API,cuEventSynchronize
0.4,1072675300,96,11173701.0,7714,71130379,23983242.1,CUDA_API,cuMemHostAlloc
0.2,610065389,192,3177423.9,7458,24822786,6381315.1,CUDA_API,cuMemFreeHost
0.1,287650298,288,998785.8,5171,8790385,2396085.2,CUDA_API,cuMemFree_v2
0.1,254563725,288,883901.8,4507,15675364,2791947.9,CUDA_API,cuMemAlloc_v2
0.0,77572526,2032,38175.5,1537,56928,16345.8,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,43807947,1616,27108.9,18464,44032,3778.6,CUDA_KERNEL,k_lj_fast
0.0,39034806,12224,3193.3,1763,38819,1902.0,CUDA_API,cuEventRecord
0.0,38783904,1856,20896.5,2048,41536,7777.8,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,31973278,96,333055.0,7299,3034054,750230.1,CUDA_API,cuMemAllocHost_v2
0.0,26607583,1920,13858.1,5491,59540,5763.4,CUDA_API,cuLaunchKernel
0.0,21832451,352,62024.0,2067,1584688,202691.7,CUDA_API,cuStreamSynchronize
0.0,21097342,1984,10633.7,4234,48603,4534.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,11544297,1824,6329.1,4094,21664,2040.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,9771865,64,152685.4,77070,213965,37813.0,CUDA_API,cuModuleLoadDataEx
0.0,7809287,96,81346.7,73696,91488,4300.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,6730841,16,420677.6,119320,777113,214457.6,CUDA_API,cuMemGetInfo_v2
0.0,1850720,48,38556.7,17085,53709,15021.6,CUDA_API,cuMemcpyHtoD_v2
0.0,1364538,32,42641.8,34099,121967,15872.2,CUDA_API,cuMemcpyDtoH_v2
0.0,595392,176,3382.9,2912,3841,169.0,CUDA_KERNEL,kernel_zero
0.0,556763,512,1087.4,508,8749,948.7,CUDA_API,cuEventCreate
0.0,366048,512,714.9,271,3534,460.5,CUDA_API,cuEventDestroy_v2
0.0,204812,16,12800.8,11562,15661,1098.2,CUDA_API,cuMemsetD8Async
0.0,119682,32,3740.1,3520,4193,222.4,CUDA_KERNEL,kernel_info
0.0,92228,16,5764.3,5456,6345,256.6,CUDA_API,cuInit
0.0,35392,16,2212.0,2144,2304,38.5,MEMORY_OPER,[CUDA memset]

