Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.9,362667702437,48,7555577134.1,7285501288,7737903480,135339899.1,CUDA_API,cuCtxCreate_v2
35.7,205909524294,48,4289781756.1,4172882644,4351206054,38135531.9,CUDA_API,cuCtxDestroy_v2
0.4,2528332263,240,10534717.8,6875,100750075,26632660.1,CUDA_API,cuMemHostAlloc
0.4,2108978755,442,4771445.1,6072,73883664,13808572.5,CUDA_API,cuMemFreeHost
0.2,1152080267,22128,52064.4,1580,713693,110141.8,CUDA_API,cuEventSynchronize
0.1,545646592,663,822996.4,5026,20914744,2980990.8,CUDA_API,cuMemFree_v2
0.1,411955214,663,621350.2,3917,25342005,2429428.5,CUDA_API,cuMemAlloc_v2
0.0,169750035,202,840346.7,6418,14031258,2599636.8,CUDA_API,cuMemAllocHost_v2
0.0,112346057,35088,3201.8,1715,714365,4115.9,CUDA_API,cuEventRecord
0.0,103720256,6000,17286.7,1600,52703,13194.7,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,78098060,2424,32218.7,26976,45280,1312.1,CUDA_KERNEL,k_eam_fast
0.0,67979101,5760,11801.9,4368,53189,5539.1,CUDA_API,cuLaunchKernel
0.0,55660969,2424,22962.4,19424,46368,2420.6,CUDA_KERNEL,k_energy_fast
0.0,51961435,5784,8983.7,3314,334630,7053.6,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,35451918,5184,6838.7,3412,35507,2600.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,30271221,24,1261300.9,572820,1899552,418819.8,CUDA_API,cuMemGetInfo_v2
0.0,28395174,216,131459.1,17418,301276,113135.9,CUDA_API,cuMemcpyHtoD_v2
0.0,20578063,336,61244.2,53216,63296,1163.1,CUDA_KERNEL,calc_neigh_list_cell
0.0,19850793,5232,3794.1,1696,29856,1563.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,19070901,96,198655.2,79737,368124,81763.4,CUDA_API,cuModuleLoadDataEx
0.0,8079484,528,15302.1,2118,481666,40408.8,CUDA_API,cuStreamSynchronize
0.0,2285410,48,47612.7,32067,131416,21843.2,CUDA_API,cuMemcpyDtoH_v2
0.0,2008048,528,3803.1,2784,5056,587.8,CUDA_KERNEL,kernel_zero
0.0,1299141,960,1353.3,476,12459,1157.2,CUDA_API,cuEventCreate
0.0,622332,960,648.3,302,17218,621.3,CUDA_API,cuEventDestroy_v2
0.0,496155,24,20673.1,13336,36267,5271.6,CUDA_API,cuMemsetD8Async
0.0,186207,48,3879.3,3648,4288,194.3,CUDA_KERNEL,kernel_info
0.0,137177,24,5715.7,3270,7176,678.4,CUDA_API,cuInit
0.0,49151,24,2048.0,1824,2241,164.5,MEMORY_OPER,[CUDA memset]

