Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.1,361785410316,48,7537196048.3,7326223750,7614306365,66789903.0,CUDA_API,cuCtxCreate_v2
35.9,205960331872,48,4290840247.3,4210385302,4360714578,43023481.6,CUDA_API,cuCtxDestroy_v2
0.4,2223824318,144,15443224.4,7457,88483869,28833042.3,CUDA_API,cuMemHostAlloc
0.3,1463006677,288,5079884.3,7266,48981255,10914921.3,CUDA_API,cuMemFreeHost
0.1,617115281,625,987384.4,5467,26635567,3976512.4,CUDA_API,cuMemFree_v2
0.1,581450606,14568,39912.9,1584,614051,93569.4,CUDA_API,cuEventSynchronize
0.1,332112199,625,531379.5,4456,30805134,2539904.2,CUDA_API,cuMemAlloc_v2
0.1,327165174,1944,168294.8,14907,1192144,116365.9,CUDA_API,cuMemcpyHtoD_v2
0.0,118011346,144,819523.2,6403,11273208,2124418.4,CUDA_API,cuMemAllocHost_v2
0.0,76086313,24672,3083.9,1764,24501,1505.2,CUDA_API,cuEventRecord
0.0,51594220,4608,11196.7,4750,57710,5483.1,CUDA_API,cuLaunchKernel
0.0,37365224,5880,6354.6,1568,21473,3724.3,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,34513345,3936,8768.6,3588,31339,3751.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,18759219,2736,6856.4,3569,27215,2391.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,18085588,624,28983.3,28160,30016,318.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,17660395,2424,7285.6,6592,18016,828.0,CUDA_KERNEL,k_lj_fast
0.0,15920097,96,165834.3,76562,236054,44120.8,CUDA_API,cuModuleLoadDataEx
0.0,12074600,24,503108.3,97972,967557,253320.8,CUDA_API,cuMemGetInfo_v2
0.0,7998366,2784,2873.0,1696,11488,654.0,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,7484982,528,14176.1,2019,314529,34741.4,CUDA_API,cuStreamSynchronize
0.0,4119818,624,6602.3,6175,7455,244.7,CUDA_KERNEL,kernel_special
0.0,2625751,624,4207.9,3519,6303,537.7,CUDA_KERNEL,transpose
0.0,2264458,48,47176.2,32406,127085,18145.3,CUDA_API,cuMemcpyDtoH_v2
0.0,1062658,264,4025.2,3296,10528,638.9,CUDA_KERNEL,kernel_zero
0.0,883849,768,1150.8,480,11772,1110.2,CUDA_API,cuEventCreate
0.0,466814,768,607.8,302,3623,349.8,CUDA_API,cuEventDestroy_v2
0.0,373367,24,15557.0,12917,22616,2100.7,CUDA_API,cuMemsetD8Async
0.0,185415,48,3862.8,3520,4160,194.2,CUDA_KERNEL,kernel_info
0.0,132795,24,5533.1,3082,7260,884.2,CUDA_API,cuInit
0.0,49473,24,2061.4,1824,2496,184.0,MEMORY_OPER,[CUDA memset]

