Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
64.4,90223289842,24,3759303743.4,3541385185,3810613532,57058751.0,CUDA_API,cuCtxCreate_v2
34.5,48381963029,24,2015915126.2,1972138727,2061369361,20303910.7,CUDA_API,cuCtxDestroy_v2
0.3,467733408,60,7795556.8,9083,36583931,12644794.1,CUDA_API,cuMemHostAlloc
0.2,289984120,7284,39811.1,1595,527873,89902.4,CUDA_API,cuEventSynchronize
0.2,285003281,132,2159115.8,7209,16053749,4132935.6,CUDA_API,cuMemFreeHost
0.1,181400249,972,186625.8,8464,867000,97688.7,CUDA_API,cuMemcpyHtoD_v2
0.1,88070670,314,280479.8,5505,6064849,980927.3,CUDA_API,cuMemFree_v2
0.0,57033859,314,181636.5,4120,7116240,619907.5,CUDA_API,cuMemAlloc_v2
0.0,52224714,2940,17763.5,1536,59424,16400.8,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,34954118,12336,2833.5,1767,20767,1161.8,CUDA_API,cuEventRecord
0.0,28496899,72,395790.3,6205,3047416,882673.1,CUDA_API,cuMemAllocHost_v2
0.0,24273326,2304,10535.3,5057,41485,4558.7,CUDA_API,cuLaunchKernel
0.0,16372061,1968,8319.1,3558,27061,3258.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,11432796,1212,9433.0,7327,32832,3277.9,CUDA_KERNEL,k_lj_fast
0.0,10929982,1392,7852.0,1632,32768,3301.0,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,10116350,312,32424.2,29376,39583,1620.5,CUDA_KERNEL,calc_neigh_list_cell
0.0,8377233,1368,6123.7,3620,23778,1748.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,7246540,48,150969.6,79063,278702,52470.0,CUDA_API,cuModuleLoadDataEx
0.0,3903764,264,14787.0,2001,314819,37253.7,CUDA_API,cuStreamSynchronize
0.0,3038651,12,253220.9,81828,417683,114043.1,CUDA_API,cuMemGetInfo_v2
0.0,2104903,312,6746.5,5952,10176,446.7,CUDA_KERNEL,kernel_special
0.0,1377283,312,4414.4,3551,7423,634.2,CUDA_KERNEL,transpose
0.0,1123916,24,46829.8,31884,125124,22612.6,CUDA_API,cuMemcpyDtoH_v2
0.0,535451,132,4056.4,3232,5088,589.3,CUDA_KERNEL,kernel_zero
0.0,451782,384,1176.5,478,9651,1292.7,CUDA_API,cuEventCreate
0.0,205753,384,535.8,321,1955,227.0,CUDA_API,cuEventDestroy_v2
0.0,160643,12,13386.9,11230,17161,1684.1,CUDA_API,cuMemsetD8Async
0.0,90723,24,3780.1,3456,4192,198.5,CUDA_KERNEL,kernel_info
0.0,68788,12,5732.3,5406,6104,169.5,CUDA_API,cuInit
0.0,24961,12,2080.1,1760,2496,258.4,MEMORY_OPER,[CUDA memset]

