Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
72.1,25302799186,12,2108566598.8,1992683658,2217398934,105540369.5,CUDA_API,cuCtxCreate_v2
25.7,9012551188,12,751045932.3,694053875,784409316,30159706.2,CUDA_API,cuCtxDestroy_v2
0.9,320352091,3642,87960.5,1621,1140299,203208.0,CUDA_API,cuEventSynchronize
0.5,168130239,486,345947.0,15999,709273,235682.6,CUDA_API,cuMemcpyHtoD_v2
0.3,96047722,36,2667992.3,7678,15718270,5150098.2,CUDA_API,cuMemHostAlloc
0.2,79476892,72,1103845.7,7466,8148781,2115230.7,CUDA_API,cuMemFreeHost
0.1,23147592,156,148382.0,5328,2925622,483381.1,CUDA_API,cuMemFree_v2
0.0,16924270,6168,2743.9,1757,15495,1200.4,CUDA_API,cuEventRecord
0.0,15133478,1470,10294.9,1599,23648,5236.8,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,11692825,1152,10150.0,5227,40952,3883.0,CUDA_API,cuLaunchKernel
0.0,10804888,156,69262.1,4704,1062455,184590.2,CUDA_API,cuMemAlloc_v2
0.0,9643578,36,267877.2,6843,1569764,585175.9,CUDA_API,cuMemAllocHost_v2
0.0,9587862,696,13775.7,1888,21760,4471.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,7988614,984,8118.5,3738,22312,2599.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,5679947,156,36409.9,33088,37600,676.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,5672432,606,9360.4,7808,20128,1546.5,CUDA_KERNEL,k_lj_fast
0.0,3915583,684,5724.5,3740,15570,1027.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,3555980,132,26939.2,2074,595684,79918.5,CUDA_API,cuStreamSynchronize
0.0,3491433,24,145476.4,76179,215896,47123.6,CUDA_API,cuModuleLoadDataEx
0.0,1268345,156,8130.4,6816,9056,334.8,CUDA_KERNEL,kernel_special
0.0,1028288,6,171381.3,91322,252052,62218.5,CUDA_API,cuMemGetInfo_v2
0.0,763267,156,4892.7,4127,8640,342.1,CUDA_KERNEL,transpose
0.0,486415,12,40534.6,33460,46974,4558.7,CUDA_API,cuMemcpyDtoH_v2
0.0,234884,66,3558.8,3072,4000,164.4,CUDA_KERNEL,kernel_zero
0.0,192243,192,1001.3,530,5749,741.4,CUDA_API,cuEventCreate
0.0,100339,192,522.6,300,1559,229.5,CUDA_API,cuEventDestroy_v2
0.0,73554,6,12259.0,11541,13520,759.2,CUDA_API,cuMemsetD8Async
0.0,46142,12,3845.2,3712,4096,111.6,CUDA_KERNEL,kernel_info
0.0,33176,6,5529.3,5284,5810,193.7,CUDA_API,cuInit
0.0,11904,6,1984.0,1856,2208,161.9,MEMORY_OPER,[CUDA memset]

