Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.1,652594980276,64,10196796566.8,9825822151,10359091495,110295749.1,CUDA_API,cuCtxCreate_v2
35.9,371520365740,64,5805005714.7,5610735807,5859310385,43071898.6,CUDA_API,cuCtxDestroy_v2
0.3,3403248378,192,17725252.0,6277,109502295,36563725.1,CUDA_API,cuMemHostAlloc
0.2,2154956035,384,5611864.7,6725,42655841,10921713.2,CUDA_API,cuMemFreeHost
0.2,1556713176,19424,80143.8,1479,1523352,204543.7,CUDA_API,cuEventSynchronize
0.1,1041788286,845,1232885.5,3653,37761936,4948782.3,CUDA_API,cuMemAlloc_v2
0.1,1029901142,845,1218817.9,4718,45378070,3920680.0,CUDA_API,cuMemFree_v2
0.1,883004261,2592,340665.2,15335,882195,166265.7,CUDA_API,cuMemcpyHtoD_v2
0.0,203764264,7840,25990.3,1472,78815,20185.5,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,104974093,32896,3191.1,1608,60332,2018.4,CUDA_API,cuEventRecord
0.0,80445220,6144,13093.3,4804,75251,6911.0,CUDA_API,cuLaunchKernel
0.0,79146262,192,412220.1,5538,4149685,911852.2,CUDA_API,cuMemAllocHost_v2
0.0,55776835,5248,10628.2,3459,51352,5121.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,52214983,3712,14066.5,1792,58847,8775.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,44728617,832,53760.4,51135,61760,1135.5,CUDA_KERNEL,calc_neigh_list_cell
0.0,37931507,3232,11736.2,6816,60288,5977.1,CUDA_KERNEL,k_lj_fast
0.0,25206294,3648,6909.6,3522,34901,2708.6,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,22151163,32,692223.8,112343,1227424,331777.2,CUDA_API,cuMemGetInfo_v2
0.0,20956238,128,163720.6,71850,335326,37904.7,CUDA_API,cuModuleLoadDataEx
0.0,20862336,704,29634.0,1852,687872,80893.3,CUDA_API,cuStreamSynchronize
0.0,7293002,832,8765.6,7519,18656,796.4,CUDA_KERNEL,kernel_special
0.0,4783656,832,5749.6,4544,40320,2610.9,CUDA_KERNEL,transpose
0.0,2819028,64,44047.3,31906,119551,18831.7,CUDA_API,cuMemcpyDtoH_v2
0.0,1402111,352,3983.3,3072,5056,610.2,CUDA_KERNEL,kernel_zero
0.0,1178284,1024,1150.7,398,11112,1199.6,CUDA_API,cuEventCreate
0.0,756253,1024,738.5,265,14450,713.0,CUDA_API,cuEventDestroy_v2
0.0,411816,32,12869.3,10583,18016,1603.3,CUDA_API,cuMemsetD8Async
0.0,239299,64,3739.0,3328,4256,251.5,CUDA_KERNEL,kernel_info
0.0,183899,32,5746.8,5358,7492,367.5,CUDA_API,cuInit
0.0,67009,32,2094.0,1696,2561,294.4,MEMORY_OPER,[CUDA memset]

