Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.5,1538323535409,96,16024203493.8,14654011860,16889700889,754689896.4,CUDA_API,cuCtxCreate_v2
35.9,882198459220,96,9189567283.5,8495461140,9367835280,151494298.2,CUDA_API,cuCtxDestroy_v2
0.4,8731640616,288,30318196.6,6926,188434815,62120972.3,CUDA_API,cuMemHostAlloc
0.3,7667948704,576,13312410.9,6599,105692943,23760835.6,CUDA_API,cuMemFreeHost
0.3,6740575076,1271,5303363.6,5033,64291443,10697807.1,CUDA_API,cuMemFree_v2
0.2,4734294790,1271,3724858.2,4065,61690765,10038036.0,CUDA_API,cuMemAlloc_v2
0.2,4396904893,4320,1017802.1,15888,1971424,437644.4,CUDA_API,cuMemcpyHtoD_v2
0.1,2012590766,12480,161265.3,1568,910461,132523.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,1912716974,30000,63757.2,1480,1510444,175387.9,CUDA_API,cuEventSynchronize
0.1,1567563103,5568,281530.7,1824,1034460,157984.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,421381909,288,1463131.6,5282,6459963,2108934.8,CUDA_API,cuMemAllocHost_v2
0.0,299161377,1392,214914.8,194464,342369,18097.1,CUDA_KERNEL,calc_neigh_list_cell
0.0,254915782,4848,52581.6,17216,193600,27185.7,CUDA_KERNEL,k_lj_fast
0.0,248052776,51072,4856.9,1557,153348,6456.5,CUDA_API,cuEventRecord
0.0,185010450,9648,19176.0,4915,128031,12997.9,CUDA_API,cuLaunchKernel
0.0,159202909,8160,19510.2,3827,91035,12349.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,43678351,48,909965.6,105198,1812111,474042.3,CUDA_API,cuMemGetInfo_v2
0.0,42274245,5472,7725.6,3501,43276,2923.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,41220018,1392,29612.1,18464,105985,11301.2,CUDA_KERNEL,kernel_special
0.0,40533653,192,211112.8,88838,492387,69684.9,CUDA_API,cuModuleLoadDataEx
0.0,26406812,1056,25006.5,1858,595764,67353.7,CUDA_API,cuStreamSynchronize
0.0,18426053,1392,13237.1,12320,33313,1185.7,CUDA_KERNEL,transpose
0.0,4710529,96,49068.0,32102,133629,21666.9,CUDA_API,cuMemcpyDtoH_v2
0.0,2168159,1536,1411.6,401,15024,1487.8,CUDA_API,cuEventCreate
0.0,2107673,528,3991.8,3040,4832,459.4,CUDA_KERNEL,kernel_zero
0.0,1352500,1536,880.5,253,11825,834.8,CUDA_API,cuEventDestroy_v2
0.0,738612,48,15387.8,10599,26311,3388.4,CUDA_API,cuMemsetD8Async
0.0,380990,96,3968.6,3584,4417,189.0,CUDA_KERNEL,kernel_info
0.0,275419,48,5737.9,5276,7184,425.8,CUDA_API,cuInit
0.0,100673,48,2097.4,1856,2496,176.0,MEMORY_OPER,[CUDA memset]

