Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.9,1486650953257,96,15485947429.8,15165444984,15694658076,139544866.9,CUDA_API,cuCtxCreate_v2
36.3,886653408678,96,9235973007.1,9048790285,9393894290,91475194.3,CUDA_API,cuCtxDestroy_v2
0.7,16343203717,1680,9728097.5,5235,50179609,14256434.0,CUDA_API,cuMemFree_v2
0.5,11769484137,68544,171707.0,1466,12313620,945834.0,CUDA_API,cuEventSynchronize
0.4,9249917378,1680,5505903.2,3468,53037972,13087180.1,CUDA_API,cuMemAlloc_v2
0.4,9209907089,864,10659614.7,8158,104145186,20551368.8,CUDA_API,cuMemFreeHost
0.3,8070765763,336,24020136.2,6844,178055163,55832641.4,CUDA_API,cuMemHostAlloc
0.2,3691020412,17568,210099.1,1536,5100660,228939.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,2683940891,1872,1433729.1,10777,4828994,1011335.8,CUDA_API,cuMemcpyHtoD_v2
0.1,1552831107,4848,320303.4,290112,386909,9754.7,CUDA_KERNEL,k_charmm_long
0.0,1172106420,24864,47140.7,2080,304511,51954.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,810470094,4848,167176.2,143359,238718,12726.2,CUDA_KERNEL,make_rho
0.0,749235119,576,1300755.4,1144861,1410847,61230.9,CUDA_KERNEL,calc_neigh_list_cell
0.0,502774266,128064,3926.0,1547,131438,4734.3,CUDA_API,cuEventRecord
0.0,469842637,528,889853.5,4294,7621313,1515841.1,CUDA_API,cuMemAllocHost_v2
0.0,315491868,4848,65076.7,30048,140702,19255.7,CUDA_KERNEL,interp
0.0,304970096,21744,14025.5,4653,90020,8998.7,CUDA_API,cuLaunchKernel
0.0,263431660,15696,16783.4,3803,1179948,13459.8,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,199994562,576,347212.8,303327,390718,21141.8,CUDA_KERNEL,kernel_special
0.0,153254936,24768,6187.6,3393,33151,2286.6,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,129229800,4848,26656.3,12995,117971,9103.2,CUDA_API,cuMemsetD32Async
0.0,86967178,96,905908.1,87813,2062059,504684.1,CUDA_API,cuMemGetInfo_v2
0.0,74482630,4992,14920.4,1568,91808,16180.4,MEMORY_OPER,[CUDA memset]
0.0,68850954,4848,14201.9,5728,84639,11854.0,CUDA_KERNEL,particle_map
0.0,44406337,240,185026.4,87075,467307,48247.5,CUDA_API,cuModuleLoadDataEx
0.0,36043920,1056,34132.5,1811,820786,98182.7,CUDA_API,cuStreamSynchronize
0.0,11591705,576,20124.5,17568,60704,3399.0,CUDA_KERNEL,transpose
0.0,4617359,96,48097.5,33088,137043,18768.1,CUDA_API,cuMemcpyDtoH_v2
0.0,3019637,2016,1497.8,251,34732,2941.0,CUDA_API,cuEventDestroy_v2
0.0,2160103,2016,1071.5,395,12174,1254.2,CUDA_API,cuEventCreate
0.0,2016752,528,3819.6,2976,5120,519.2,CUDA_KERNEL,kernel_zero
0.0,1584531,144,11003.7,6313,27729,3702.1,CUDA_API,cuMemsetD8Async
0.0,378722,96,3945.0,3552,7488,410.9,CUDA_KERNEL,kernel_info
0.0,325984,48,6791.3,5404,8056,764.1,CUDA_API,cuInit

