Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
64.4,1646876139945,96,17154959791.1,16818380665,17359170002,131564684.0,CUDA_API,cuCtxCreate_v2
34.3,877783761635,96,9143580850.4,8905879449,9277755040,80868205.1,CUDA_API,cuCtxDestroy_v2
0.4,9967918417,288,34610827.8,7084,222340576,71575796.7,CUDA_API,cuMemHostAlloc
0.3,7412378924,576,12868713.4,7089,105347440,25894031.7,CUDA_API,cuMemFreeHost
0.2,4608246261,864,5333618.4,4750,47063982,11146321.0,CUDA_API,cuMemFree_v2
0.2,3840893162,22800,168460.2,1477,2507698,407698.6,CUDA_API,cuEventSynchronize
0.1,2799486972,864,3240147.0,3650,51220394,8885728.4,CUDA_API,cuMemAlloc_v2
0.0,635871062,6096,104309.6,1503,360704,65176.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,490742651,5568,88136.3,1888,341887,53729.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,318824185,288,1107028.4,6270,12359962,2686231.8,CUDA_API,cuMemAllocHost_v2
0.0,208596263,4848,43027.3,20256,170272,20369.0,CUDA_KERNEL,k_lj_fast
0.0,167760615,36672,4574.6,1554,68940,4047.9,CUDA_API,cuEventRecord
0.0,142677580,5760,24770.4,4665,116805,11025.4,CUDA_API,cuLaunchKernel
0.0,113028728,5952,18990.0,3942,65980,8613.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,58079744,48,1209994.7,147291,2318035,651264.8,CUDA_API,cuMemGetInfo_v2
0.0,48456364,5472,8855.3,3475,42557,3479.0,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,40338290,192,210095.3,86794,476048,63795.5,CUDA_API,cuModuleLoadDataEx
0.0,32362804,1056,30646.6,1787,769713,85833.8,CUDA_API,cuStreamSynchronize
0.0,26607717,288,92387.9,81023,127999,9100.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,6164015,144,42805.7,16040,80174,17033.5,CUDA_API,cuMemcpyHtoD_v2
0.0,4824559,96,50255.8,31471,126666,20300.9,CUDA_API,cuMemcpyDtoH_v2
0.0,2244038,1536,1461.0,404,37674,1755.7,CUDA_API,cuEventCreate
0.0,2008098,528,3803.2,3104,6048,445.6,CUDA_KERNEL,kernel_zero
0.0,1381345,1536,899.3,268,29286,972.0,CUDA_API,cuEventDestroy_v2
0.0,867196,48,18066.6,11864,31925,4226.8,CUDA_API,cuMemsetD8Async
0.0,375131,96,3907.6,3520,4416,195.8,CUDA_KERNEL,kernel_info
0.0,286127,48,5961.0,5380,7470,606.8,CUDA_API,cuInit
0.0,103041,48,2146.7,1728,2816,298.9,MEMORY_OPER,[CUDA memset]

