Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.6,162568911980,32,5080278499.4,4923400382,5241810994,116217332.8,CUDA_API,cuCtxCreate_v2
34.3,88991334524,32,2780979203.9,2697099798,2824933477,25356758.0,CUDA_API,cuCtxDestroy_v2
2.1,5381639136,14880,361669.3,1573,5043726,790873.8,CUDA_API,cuEventSynchronize
0.3,795341013,160,4970881.3,6314,53505675,14210384.3,CUDA_API,cuMemHostAlloc
0.2,519070413,288,1802327.8,5426,21747768,4487763.7,CUDA_API,cuMemFreeHost
0.1,342319938,432,792407.3,5160,8216622,2055297.5,CUDA_API,cuMemFree_v2
0.1,232623019,432,538479.2,3900,10832677,2038180.5,CUDA_API,cuMemAlloc_v2
0.1,170573224,4064,41971.8,1568,104352,36322.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,140263312,1616,86796.6,72640,99776,3361.9,CUDA_KERNEL,k_eam_fast
0.0,95230944,3488,27302.4,2208,79647,15801.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,71887075,1616,44484.6,29408,61345,4672.5,CUDA_KERNEL,k_energy_fast
0.0,67979935,23648,2874.7,1618,31399,1388.9,CUDA_API,cuEventRecord
0.0,45470974,3872,11743.5,4432,60070,5030.1,CUDA_API,cuLaunchKernel
0.0,34598286,3920,8826.1,4274,41580,3290.6,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,28779715,128,224841.5,4716,2846458,586387.8,CUDA_API,cuMemAllocHost_v2
0.0,23834867,16,1489679.2,1085923,1859376,248159.6,CUDA_API,cuMemGetInfo_v2
0.0,22009518,256,85974.7,80896,97119,4148.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,19955735,352,56692.4,2079,1482139,180305.6,CUDA_API,cuStreamSynchronize
0.0,19944457,3456,5771.0,3262,21732,1713.5,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,16956079,144,117750.5,17551,261978,103369.8,CUDA_API,cuMemcpyHtoD_v2
0.0,10225129,64,159767.6,77031,271336,46696.8,CUDA_API,cuModuleLoadDataEx
0.0,1582486,32,49452.7,32184,122959,26730.5,CUDA_API,cuMemcpyDtoH_v2
0.0,1158715,352,3291.8,2751,4512,340.6,CUDA_KERNEL,kernel_zero
0.0,637522,640,996.1,458,8743,1011.1,CUDA_API,cuEventCreate
0.0,395320,640,617.7,301,3658,398.8,CUDA_API,cuEventDestroy_v2
0.0,193744,16,12109.0,10728,16242,1297.4,CUDA_API,cuMemsetD8Async
0.0,122655,32,3833.0,3584,4448,215.1,CUDA_KERNEL,kernel_info
0.0,91362,16,5710.1,5336,6231,230.4,CUDA_API,cuInit
0.0,37313,16,2332.1,2208,2656,136.7,MEMORY_OPER,[CUDA memset]

