Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
64.2,169793316319,32,5306041135.0,4951948830,5507399081,175989187.4,CUDA_API,cuCtxCreate_v2
33.3,88145522682,32,2754547583.8,2666319513,2815696395,39948004.8,CUDA_API,cuCtxDestroy_v2
1.5,4081952388,14880,274324.8,1510,4298434,609599.6,CUDA_API,cuEventSynchronize
0.3,703241599,160,4395260.0,6299,52084370,12737294.8,CUDA_API,cuMemHostAlloc
0.2,636745865,288,2210923.1,5360,33346495,5990393.6,CUDA_API,cuMemFreeHost
0.1,346909801,432,803031.9,4092,7903972,2124729.8,CUDA_API,cuMemFree_v2
0.1,305742563,432,707737.4,3494,12191272,2345601.2,CUDA_API,cuMemAlloc_v2
0.0,98757852,4064,24300.7,1568,55424,17678.5,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,84316018,3488,24173.2,2240,78528,17905.0,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,71077366,1616,43983.5,36448,57567,2178.9,CUDA_KERNEL,k_eam_fast
0.0,69790236,23648,2951.2,1707,37039,1717.1,CUDA_API,cuEventRecord
0.0,47276884,3872,12209.9,4360,64032,5370.4,CUDA_API,cuLaunchKernel
0.0,44776095,1616,27708.0,19391,46656,3636.9,CUDA_KERNEL,k_energy_fast
0.0,36600683,3920,9336.9,4168,48395,3976.7,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,25995559,128,203090.3,4807,1903386,512552.4,CUDA_API,cuMemAllocHost_v2
0.0,21824145,352,62000.4,2061,1596131,199630.6,CUDA_API,cuStreamSynchronize
0.0,21642987,3456,6262.4,3672,30054,2596.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,20155491,256,78732.4,72416,95616,5006.8,CUDA_KERNEL,calc_neigh_list_cell
0.0,16851524,144,117024.5,17348,267408,79290.7,CUDA_API,cuMemcpyHtoD_v2
0.0,10060367,64,157193.2,81834,248093,42630.0,CUDA_API,cuModuleLoadDataEx
0.0,5181874,16,323867.1,72723,573984,159434.2,CUDA_API,cuMemGetInfo_v2
0.0,1417547,32,44298.3,33779,111443,18091.7,CUDA_API,cuMemcpyDtoH_v2
0.0,1163872,352,3306.5,2847,4224,298.3,CUDA_KERNEL,kernel_zero
0.0,611033,640,954.7,400,14379,1021.4,CUDA_API,cuEventCreate
0.0,416163,640,650.3,271,16610,742.7,CUDA_API,cuEventDestroy_v2
0.0,189446,16,11840.4,10401,14148,1005.8,CUDA_API,cuMemsetD8Async
0.0,124832,32,3901.0,3648,4448,194.9,CUDA_KERNEL,kernel_info
0.0,91624,16,5726.5,5362,6174,221.9,CUDA_API,cuInit
0.0,36797,16,2299.8,2239,2495,87.0,MEMORY_OPER,[CUDA memset]

