Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
66.9,24107306700,12,2008942225.0,1977844464,2027390672,15406201.4,CUDA_API,cuCtxCreate_v2
30.9,11143508464,12,928625705.3,823250352,1012450621,85549833.8,CUDA_API,cuCtxDestroy_v2
0.8,304236646,3642,83535.6,1603,1238959,197180.4,CUDA_API,cuEventSynchronize
0.5,165475664,486,340484.9,17008,708409,235568.1,CUDA_API,cuMemcpyHtoD_v2
0.3,97643830,36,2712328.6,7683,16100813,5247723.5,CUDA_API,cuMemHostAlloc
0.2,81438372,72,1131088.5,7457,8547559,2135513.6,CUDA_API,cuMemFreeHost
0.1,22574472,156,144708.2,5007,3062942,471234.5,CUDA_API,cuMemFree_v2
0.0,17061061,6168,2766.1,1787,20247,1196.8,CUDA_API,cuEventRecord
0.0,14856784,1470,10106.7,1568,23873,5124.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,12102961,1152,10506.0,5078,45522,4096.9,CUDA_API,cuLaunchKernel
0.0,10751836,156,68922.0,4652,989251,182646.4,CUDA_API,cuMemAlloc_v2
0.0,9716219,36,269895.0,7032,1581576,590833.9,CUDA_API,cuMemAllocHost_v2
0.0,8433156,984,8570.3,3689,22238,2834.8,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,5559562,156,35638.2,33088,37696,1525.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,5477390,696,7869.8,2113,14912,2359.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,5220553,606,8614.8,7104,18720,1360.7,CUDA_KERNEL,k_lj_fast
0.0,4278850,24,178285.4,77240,1043594,188807.2,CUDA_API,cuModuleLoadDataEx
0.0,3991330,684,5835.3,3523,17920,1161.5,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,3522620,132,26686.5,2097,597602,80214.4,CUDA_API,cuStreamSynchronize
0.0,1191290,156,7636.5,6560,8575,461.3,CUDA_KERNEL,kernel_special
0.0,1010613,6,168435.5,82021,249328,61558.2,CUDA_API,cuMemGetInfo_v2
0.0,718335,156,4604.7,4097,5313,251.8,CUDA_KERNEL,transpose
0.0,487823,12,40651.9,35423,45570,3337.5,CUDA_API,cuMemcpyDtoH_v2
0.0,235264,66,3564.6,3328,4000,156.1,CUDA_KERNEL,kernel_zero
0.0,196333,192,1022.6,528,4622,756.1,CUDA_API,cuEventCreate
0.0,106381,192,554.1,316,1733,252.1,CUDA_API,cuEventDestroy_v2
0.0,75724,6,12620.7,11466,14273,1165.8,CUDA_API,cuMemsetD8Async
0.0,45790,12,3815.8,3648,4191,183.8,CUDA_KERNEL,kernel_info
0.0,34135,6,5689.2,5369,6173,296.0,CUDA_API,cuInit
0.0,11967,6,1994.5,1824,2368,233.2,MEMORY_OPER,[CUDA memset]

