Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
56.2,90841261480,24,3785052561.7,3583923207,3821774601,51958240.6,CUDA_API,cuCtxCreate_v2
29.9,48345404807,24,2014391867.0,1965536384,2089800210,49460317.5,CUDA_API,cuCtxDestroy_v2
8.8,14150683759,99024,142901.6,1464,7128947,621507.8,CUDA_API,cuEventSynchronize
1.3,2022291411,25632,78897.1,1568,254239,91082.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.6,997987768,7212,138378.8,122368,152257,3521.9,CUDA_KERNEL,k_charmm_long
0.4,576409098,792,727789.3,715362,747457,5793.2,CUDA_KERNEL,calc_neigh_list_cell
0.4,571366178,183792,3108.8,1707,484127,2506.5,CUDA_API,cuEventRecord
0.3,537090804,2412,222674.5,11192,833716,169856.5,CUDA_API,cuMemcpyHtoD_v2
0.3,526872045,7212,73054.9,67807,95520,2303.5,CUDA_KERNEL,make_rho
0.3,442300654,36216,12212.9,1824,62817,11442.3,MEMORY_OPER,[CUDA memcpy DtoH]
0.2,380915964,84,4534713.9,6399,32015799,9850696.6,CUDA_API,cuMemHostAlloc
0.2,358140106,31380,11413.0,5149,83515,4708.5,CUDA_API,cuLaunchKernel
0.2,327678706,7212,45435.2,27200,82400,10352.8,CUDA_KERNEL,interp
0.2,270606060,216,1252805.8,5475,12896968,2761331.5,CUDA_API,cuMemFreeHost
0.2,256113503,23220,11029.9,3740,53679,4750.0,CUDA_API,cuMemcpyHtoDAsync_v2
0.1,216816105,420,516228.8,4638,5605820,1270003.1,CUDA_API,cuMemFree_v2
0.1,203611299,36192,5625.9,3386,62589,1392.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.1,152679733,7212,21170.2,11580,89766,4471.7,CUDA_API,cuMemsetD32Async
0.1,146908061,792,185490.0,177216,199232,3358.5,CUDA_KERNEL,kernel_special
0.1,114197639,420,271899.1,3760,4578716,782017.8,CUDA_API,cuMemAlloc_v2
0.0,44844430,7212,6218.0,4320,38496,1887.2,CUDA_KERNEL,particle_map
0.0,43589878,132,330226.3,5770,2145083,686375.8,CUDA_API,cuMemAllocHost_v2
0.0,38755960,7248,5347.1,1568,35808,3424.4,MEMORY_OPER,[CUDA memset]
0.0,9373229,60,156220.5,79244,204231,34888.4,CUDA_API,cuModuleLoadDataEx
0.0,6713362,264,25429.4,1950,594041,72448.2,CUDA_API,cuStreamSynchronize
0.0,5943733,24,247655.5,57358,501627,126425.7,CUDA_API,cuMemGetInfo_v2
0.0,5306331,792,6699.9,5728,12735,643.3,CUDA_KERNEL,transpose
0.0,961907,24,40079.5,32392,48712,4791.5,CUDA_API,cuMemcpyDtoH_v2
0.0,572637,504,1136.2,402,17136,1319.0,CUDA_API,cuEventCreate
0.0,475460,132,3602.0,3232,4928,235.4,CUDA_KERNEL,kernel_zero
0.0,354298,36,9841.6,7000,15601,2661.1,CUDA_API,cuMemsetD8Async
0.0,312645,504,620.3,267,14802,747.4,CUDA_API,cuEventDestroy_v2
0.0,91490,24,3812.1,3552,4064,135.3,CUDA_KERNEL,kernel_info
0.0,67387,12,5615.6,5333,6474,333.6,CUDA_API,cuInit

