Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
65.2,391868668622,48,8163930596.3,7934201713,8302201717,110433626.5,CUDA_API,cuCtxCreate_v2
33.8,203296220751,48,4235337932.3,4049410212,4277685983,42865187.0,CUDA_API,cuCtxDestroy_v2
0.4,2608115278,144,18111911.7,11377,105423215,33587406.4,CUDA_API,cuMemHostAlloc
0.3,1721354418,296,5815386.5,7892,50269930,12355408.0,CUDA_API,cuMemFreeHost
0.1,560268505,444,1261866.0,5719,28559711,4144834.0,CUDA_API,cuMemFree_v2
0.1,383803745,444,864422.8,4543,26298642,3040578.1,CUDA_API,cuMemAlloc_v2
0.1,373067754,11400,32725.2,1569,587402,73866.1,CUDA_API,cuEventSynchronize
0.0,176349530,152,1160194.3,6822,11456151,2817121.9,CUDA_API,cuMemAllocHost_v2
0.0,64773583,18336,3532.6,1761,43422,1537.6,CUDA_API,cuEventRecord
0.0,40598316,3048,13319.7,1600,29567,6128.5,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,40564233,2880,14084.8,5842,83941,5229.2,CUDA_API,cuLaunchKernel
0.0,36892285,24,1537178.5,931209,2185523,378615.7,CUDA_API,cuMemGetInfo_v2
0.0,31931152,2424,13172.9,11999,25536,1336.2,CUDA_KERNEL,k_lj_fast
0.0,29720279,2976,9986.7,4370,32496,3087.6,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,21372404,2736,7811.6,4003,24757,1875.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,19606048,96,204229.7,79632,341922,77496.2,CUDA_API,cuModuleLoadDataEx
0.0,13041649,2784,4684.5,1728,16320,1533.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,8180695,144,56810.4,55648,61216,1394.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,7584837,528,14365.2,2126,303344,34495.5,CUDA_API,cuStreamSynchronize
0.0,3286193,72,45641.6,19452,67043,17660.0,CUDA_API,cuMemcpyHtoD_v2
0.0,2261885,48,47122.6,31500,123190,18113.6,CUDA_API,cuMemcpyDtoH_v2
0.0,1150073,768,1497.5,488,8501,1211.8,CUDA_API,cuEventCreate
0.0,1061585,264,4021.2,3328,4895,488.2,CUDA_KERNEL,kernel_zero
0.0,601313,768,783.0,318,4046,407.7,CUDA_API,cuEventDestroy_v2
0.0,511882,24,21328.4,16485,23679,1883.2,CUDA_API,cuMemsetD8Async
0.0,189531,48,3948.6,3551,4320,193.8,CUDA_KERNEL,kernel_info
0.0,136184,24,5674.3,3497,7415,667.3,CUDA_API,cuInit
0.0,48801,24,2033.4,1824,2336,179.1,MEMORY_OPER,[CUDA memset]

