Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
64.7,702263053810,64,10972860215.8,10437013630,11144168290,133810837.7,CUDA_API,cuCtxCreate_v2
34.3,371843635028,64,5810056797.3,5608293967,5879781934,52614942.3,CUDA_API,cuCtxDestroy_v2
0.3,3252502666,192,16940118.1,6654,104679543,34846113.9,CUDA_API,cuMemHostAlloc
0.2,2311583946,384,6019749.9,6924,51158144,12037363.8,CUDA_API,cuMemFreeHost
0.2,1722674984,19424,88688.0,1489,1743563,219314.2,CUDA_API,cuEventSynchronize
0.1,1094324337,845,1295058.4,3695,50099705,5254492.4,CUDA_API,cuMemAlloc_v2
0.1,1065289425,845,1260697.5,4880,30889771,3978103.7,CUDA_API,cuMemFree_v2
0.1,888516055,2592,342791.7,14439,1375037,169099.9,CUDA_API,cuMemcpyHtoD_v2
0.0,212364437,7840,27087.3,1503,101888,21312.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,104323010,32896,3171.3,1587,38163,1937.1,CUDA_API,cuEventRecord
0.0,100855040,3712,27170.0,1857,90240,13960.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,82938123,192,431969.4,5731,4181193,986859.8,CUDA_API,cuMemAllocHost_v2
0.0,79766573,6144,12982.8,4948,55849,6278.1,CUDA_API,cuLaunchKernel
0.0,55192718,5248,10516.9,3231,42594,4890.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,46606989,832,56018.0,50464,71680,3403.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,43203684,3232,13367.5,6943,60799,6605.7,CUDA_KERNEL,k_lj_fast
0.0,25304088,3648,6936.4,3634,37850,2592.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,22324541,128,174410.5,73460,401676,47609.2,CUDA_API,cuModuleLoadDataEx
0.0,21730282,32,679071.3,102695,1293187,328746.6,CUDA_API,cuMemGetInfo_v2
0.0,21485403,704,30519.0,1852,761890,84363.5,CUDA_API,cuStreamSynchronize
0.0,7801680,832,9377.0,7424,23520,1604.5,CUDA_KERNEL,kernel_special
0.0,4855305,832,5835.7,4576,25664,1841.1,CUDA_KERNEL,transpose
0.0,2823262,64,44113.5,32932,119852,15149.7,CUDA_API,cuMemcpyDtoH_v2
0.0,1405649,352,3993.3,2943,5120,596.4,CUDA_KERNEL,kernel_zero
0.0,1222502,1024,1193.8,404,13468,1379.7,CUDA_API,cuEventCreate
0.0,700141,1024,683.7,261,5499,392.3,CUDA_API,cuEventDestroy_v2
0.0,424626,32,13269.6,10581,20070,2009.5,CUDA_API,cuMemsetD8Async
0.0,249061,64,3891.6,3424,4384,212.7,CUDA_KERNEL,kernel_info
0.0,187135,32,5848.0,5302,7606,578.0,CUDA_API,cuInit
0.0,68098,32,2128.1,1696,2688,274.1,MEMORY_OPER,[CUDA memset]

