Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.3,173273488811,32,5414796525.3,5207748149,5522159845,85942982.6,CUDA_API,cuCtxCreate_v2
32.3,88288805158,32,2759025161.2,2655153051,2794074153,28379032.2,CUDA_API,cuCtxDestroy_v2
2.0,5529420316,7600,727555.3,1481,15586098,1737331.7,CUDA_API,cuEventSynchronize
0.6,1624266498,96,16919442.7,7931,63789278,23532059.5,CUDA_API,cuMemHostAlloc
0.5,1458872714,192,7598295.4,5848,47407601,9493305.0,CUDA_API,cuMemFreeHost
0.4,989093962,288,3434354.0,4770,18827885,4576777.4,CUDA_API,cuMemFree_v2
0.3,749167548,288,2601276.2,4537,35668719,5772956.9,CUDA_API,cuMemAlloc_v2
0.2,623345734,1856,335854.4,1984,460895,136455.8,MEMORY_OPER,[CUDA memcpy DtoH]
0.2,476769108,2032,234630.5,1504,332064,113079.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,210402929,1616,130199.8,119231,166528,5531.2,CUDA_KERNEL,k_lj_fast
0.1,150621731,96,1568976.4,6338,5040213,1834319.6,CUDA_API,cuMemAllocHost_v2
0.0,66395917,96,691624.1,525696,775776,64829.7,CUDA_KERNEL,calc_neigh_list_cell
0.0,50064495,12224,4095.6,1566,33900,3529.3,CUDA_API,cuEventRecord
0.0,37512143,1920,19537.6,4897,49135,7243.5,CUDA_API,cuLaunchKernel
0.0,30540533,1984,15393.4,3780,37481,5757.0,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,20388724,352,57922.5,1900,1456185,182465.0,CUDA_API,cuStreamSynchronize
0.0,11326141,1824,6209.5,3548,21965,2012.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,10412228,64,162691.1,78756,247249,45090.9,CUDA_API,cuModuleLoadDataEx
0.0,6490084,16,405630.3,125575,637188,167273.8,CUDA_API,cuMemGetInfo_v2
0.0,1818991,48,37895.6,16204,54611,15156.2,CUDA_API,cuMemcpyHtoD_v2
0.0,1266586,32,39580.8,30611,60186,5967.0,CUDA_API,cuMemcpyDtoH_v2
0.0,646186,512,1262.1,481,14873,1527.1,CUDA_API,cuEventCreate
0.0,586177,176,3330.6,2912,3904,177.6,CUDA_KERNEL,kernel_zero
0.0,334955,512,654.2,258,12728,687.8,CUDA_API,cuEventDestroy_v2
0.0,208884,16,13055.3,12061,16651,1138.7,CUDA_API,cuMemsetD8Async
0.0,120094,32,3752.9,3488,4223,251.2,CUDA_KERNEL,kernel_info
0.0,90187,16,5636.7,5280,6078,231.1,CUDA_API,cuInit
0.0,35615,16,2225.9,2112,2432,110.7,MEMORY_OPER,[CUDA memset]

