Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.7,1483348222949,96,15451543989.1,14983380190,15599607110,113773000.9,CUDA_API,cuCtxCreate_v2
36.9,886608716648,96,9235507465.1,8941829466,9308614955,54756573.3,CUDA_API,cuCtxDestroy_v2
0.4,8882825940,288,30843145.6,6114,194989691,64694838.7,CUDA_API,cuMemHostAlloc
0.3,7173866807,576,12454629.9,6632,107585899,23817327.2,CUDA_API,cuMemFreeHost
0.2,5264184542,1271,4141766.0,4961,59851900,9236131.4,CUDA_API,cuMemFree_v2
0.2,4724220062,4176,1131278.8,16009,2664414,587692.2,CUDA_API,cuMemcpyHtoD_v2
0.1,2682891989,1271,2110851.3,3587,65817135,7132927.4,CUDA_API,cuMemAlloc_v2
0.1,2161805084,288,7506267.7,5576,42838356,15327087.1,CUDA_API,cuMemAllocHost_v2
0.1,1610424936,29712,54201.2,1480,1667315,161928.4,CUDA_API,cuEventSynchronize
0.1,1589058477,12240,129825.0,1536,592255,106307.3,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,583300117,5568,104759.4,1856,423518,69577.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,263725998,1344,196224.7,176256,228384,7746.6,CUDA_KERNEL,calc_neigh_list_cell
0.0,249745317,50496,4945.8,1578,67039,6483.7,CUDA_API,cuEventRecord
0.0,186233154,4848,38414.4,13632,157919,21980.3,CUDA_KERNEL,k_lj_fast
0.0,184314635,9504,19393.4,4861,105295,13285.6,CUDA_API,cuLaunchKernel
0.0,156354505,8064,19389.2,3915,82366,12078.7,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,45851255,48,955234.5,119619,1695999,463741.7,CUDA_API,cuMemGetInfo_v2
0.0,42588647,5472,7783.0,3547,29738,2628.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,38645145,192,201276.8,83087,331102,39319.5,CUDA_API,cuModuleLoadDataEx
0.0,35027557,1056,33170.0,1907,812460,96463.1,CUDA_API,cuStreamSynchronize
0.0,27803038,1344,20686.8,16864,67231,4074.0,CUDA_KERNEL,kernel_special
0.0,17321739,1344,12888.2,11168,23776,843.1,CUDA_KERNEL,transpose
0.0,4772144,96,49709.8,32500,131148,23386.1,CUDA_API,cuMemcpyDtoH_v2
0.0,2013533,528,3813.5,2880,5216,465.1,CUDA_KERNEL,kernel_zero
0.0,1957183,1536,1274.2,395,13996,1338.6,CUDA_API,cuEventCreate
0.0,1421297,1536,925.3,261,15087,1161.2,CUDA_API,cuEventDestroy_v2
0.0,722367,48,15049.3,11287,25013,3305.4,CUDA_API,cuMemsetD8Async
0.0,367995,96,3833.3,3392,4320,213.4,CUDA_KERNEL,kernel_info
0.0,311626,48,6492.2,5244,29709,3486.1,CUDA_API,cuInit
0.0,104318,48,2173.3,1759,3008,280.5,MEMORY_OPER,[CUDA memset]

