Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation,Benchmark,Size,GPUs
0.0,6342542,54,117454.5,17840,261782,104323.5,CUDA_API,cuMemcpyHtoD_v2,in.eam-double,32,1
0.0,5523061,84,65750.7,60064,69696,3031.7,CUDA_KERNEL,calc_neigh_list_cell,in.eam-double,32,1
0.0,3586798,132,27172.7,1972,604542,80893.4,CUDA_API,cuStreamSynchronize,in.eam-double,32,1
0.0,3287979,24,136999.1,73372,195481,45535.3,CUDA_API,cuModuleLoadDataEx,in.eam-double,32,1
0.0,879514,6,146585.7,69005,223575,60390.0,CUDA_API,cuMemGetInfo_v2,in.eam-double,32,1
0.0,513480,12,42790.0,33030,54426,5500.6,CUDA_API,cuMemcpyDtoH_v2,in.eam-double,32,1
0.0,445376,132,3374.1,2815,4032,341.2,CUDA_KERNEL,kernel_zero,in.eam-double,32,1
0.0,210374,240,876.6,475,7943,765.1,CUDA_API,cuEventCreate,in.eam-double,32,1
0.0,143563,240,598.2,319,2767,340.6,CUDA_API,cuEventDestroy_v2,in.eam-double,32,1
0.0,76082,6,12680.3,10424,17756,2618.6,CUDA_API,cuMemsetD8Async,in.eam-double,32,1
0.0,45792,12,3816.0,3552,4288,228.4,CUDA_KERNEL,kernel_info,in.eam-double,32,1
0.0,24891,6,4148.5,3071,5888,1125.2,CUDA_API,cuInit,in.eam-double,32,1
0.0,11648,6,1941.3,1824,2208,153.7,MEMORY_OPER,[CUDA memset],in.eam-double,32,1
63.7,90644959975,24,3776873332.3,3634413097,3815325436,52250168.0,CUDA_API,cuCtxCreate_v2,in.eam-double,32,2
34.4,48994535963,24,2041438998.5,1910839982,2107062270,47471596.5,CUDA_API,cuCtxDestroy_v2,in.eam-double,32,2
0.9,1249902105,11064,112970.2,1574,1538005,233193.0,CUDA_API,cuEventSynchronize,in.eam-double,32,2
0.3,439311554,120,3660929.6,6826,35531436,9465918.0,CUDA_API,cuMemHostAlloc,in.eam-double,32,2
0.2,345638047,216,1600176.1,6484,20739666,4110345.2,CUDA_API,cuMemFreeHost,in.eam-double,32,2
0.1,167063005,324,515626.6,3807,11985278,1804265.4,CUDA_API,cuMemAlloc_v2,in.eam-double,32,2
0.1,155314428,324,479365.5,5083,7036746,1451610.1,CUDA_API,cuMemFree_v2,in.eam-double,32,2
0.0,53841916,3000,17947.3,1504,49504,13320.4,MEMORY_OPER,[CUDA memcpy HtoD],in.eam-double,32,2
0.0,50746803,17544,2892.5,1786,28019,1337.9,CUDA_API,cuEventRecord,in.eam-double,32,2
0.0,46048481,1212,37993.8,24960,45504,3032.1,CUDA_KERNEL,k_eam_fast,in.eam-double,32,2
0.0,38601783,96,402101.9,6374,3676255,1057437.1,CUDA_API,cuMemAllocHost_v2,in.eam-double,32,2
0.0,34370142,1212,28358.2,18209,53696,5047.5,CUDA_KERNEL,k_energy_fast,in.eam-double,32,2
0.0,31653889,2880,10990.9,4498,58342,4829.7,CUDA_API,cuLaunchKernel,in.eam-double,32,2
0.0,23483442,2892,8120.1,3570,48926,3363.3,CUDA_API,cuMemcpyHtoDAsync_v2,in.eam-double,32,2
0.0,16675478,2616,6374.4,1793,24001,3182.3,MEMORY_OPER,[CUDA memcpy DtoH],in.eam-double,32,2
0.0,15171673,2592,5853.3,3815,23117,1725.6,CUDA_API,cuMemcpyDtoHAsync_v2,in.eam-double,32,2
0.0,13198813,108,122211.2,18048,275159,107248.4,CUDA_API,cuMemcpyHtoD_v2,in.eam-double,32,2
0.0,10774469,12,897872.4,550752,1190826,221748.9,CUDA_API,cuMemGetInfo_v2,in.eam-double,32,2
0.0,9851724,168,58641.2,53984,64768,3902.6,CUDA_KERNEL,calc_neigh_list_cell,in.eam-double,32,2
0.0,8076383,48,168258.0,76200,295022,52347.9,CUDA_API,cuModuleLoadDataEx,in.eam-double,32,2
0.0,6928520,264,26244.4,2103,593488,75004.6,CUDA_API,cuStreamSynchronize,in.eam-double,32,2
0.0,1023941,24,42664.2,31278,96147,12415.6,CUDA_API,cuMemcpyDtoH_v2,in.eam-double,32,2
0.0,878870,264,3329.1,2592,9216,517.2,CUDA_KERNEL,kernel_zero,in.eam-double,32,2
0.0,513285,480,1069.3,479,11845,1001.7,CUDA_API,cuEventCreate,in.eam-double,32,2
0.0,310442,480,646.8,305,3632,382.9,CUDA_API,cuEventDestroy_v2,in.eam-double,32,2
0.0,176336,12,14694.7,11845,19438,1860.4,CUDA_API,cuMemsetD8Async,in.eam-double,32,2
0.0,88380,24,3682.5,3199,4192,267.4,CUDA_KERNEL,kernel_info,in.eam-double,32,2
0.0,69213,12,5767.8,5370,6773,383.0,CUDA_API,cuInit,in.eam-double,32,2
0.0,21760,12,1813.3,1728,1952,80.0,MEMORY_OPER,[CUDA memset],in.eam-double,32,2
63.8,90496952921,24,3770706371.7,3651597352,3799966201,33116609.9,CUDA_API,cuCtxCreate_v2,in.eam-double,32,4
34.4,48847787654,24,2035324485.6,1895138998,2084439724,39529978.0,CUDA_API,cuCtxDestroy_v2,in.eam-double,32,4
0.5,711967066,11064,64349.9,1602,711774,129251.3,CUDA_API,cuEventSynchronize,in.eam-double,32,4
0.4,571217264,120,4760143.9,6756,44626759,11843800.5,CUDA_API,cuMemHostAlloc,in.eam-double,32,4
0.3,420083488,216,1944831.0,6315,21135821,4975370.5,CUDA_API,cuMemFreeHost,in.eam-double,32,4
0.2,280194277,324,864797.2,4993,15338986,2934574.0,CUDA_API,cuMemFree_v2,in.eam-double,32,4
0.1,187744664,324,579458.8,4233,11187787,2107925.9,CUDA_API,cuMemAlloc_v2,in.eam-double,32,4
0.1,82135267,3000,27378.4,1536,92001,23843.1,MEMORY_OPER,[CUDA memcpy HtoD],in.eam-double,32,4
0.0,53576902,17544,3053.9,1775,21717,1328.4,CUDA_API,cuEventRecord,in.eam-double,32,4
0.0,45795687,96,477038.4,6629,5127844,1254624.5,CUDA_API,cuMemAllocHost_v2,in.eam-double,32,4
0.0,41518169,1212,34255.9,25408,42016,2112.3,CUDA_KERNEL,k_eam_fast,in.eam-double,32,4
0.0,32930485,2880,11434.2,4552,55961,4877.6,CUDA_API,cuLaunchKernel,in.eam-double,32,4
0.0,31422501,1212,25926.2,19007,68288,6455.4,CUDA_KERNEL,k_energy_fast,in.eam-double,32,4
0.0,24737896,2892,8553.9,3651,26036,3399.3,CUDA_API,cuMemcpyHtoDAsync_v2,in.eam-double,32,4
0.0,16770597,2616,6410.8,1632,45856,4053.6,MEMORY_OPER,[CUDA memcpy DtoH],in.eam-double,32,4
0.0,16167528,2592,6237.5,3607,28689,1865.6,CUDA_API,cuMemcpyDtoHAsync_v2,in.eam-double,32,4
0.0,13609693,108,126015.7,17770,291497,108829.1,CUDA_API,cuMemcpyHtoD_v2,in.eam-double,32,4
0.0,10263274,168,61090.9,55616,64384,2644.3,CUDA_KERNEL,calc_neigh_list_cell,in.eam-double,32,4
0.0,8480504,48,176677.2,73088,327911,69984.4,CUDA_API,cuModuleLoadDataEx,in.eam-double,32,4
0.0,4612744,12,384395.3,182461,730822,160360.1,CUDA_API,cuMemGetInfo_v2,in.eam-double,32,4
0.0,3660057,264,13863.9,2117,299718,32330.0,CUDA_API,cuStreamSynchronize,in.eam-double,32,4
0.0,1055235,24,43968.1,32396,132630,19938.4,CUDA_API,cuMemcpyDtoH_v2,in.eam-double,32,4
0.0,1002503,264,3797.4,2656,5440,657.1,CUDA_KERNEL,kernel_zero,in.eam-double,32,4
0.0,561928,480,1170.7,510,6763,956.9,CUDA_API,cuEventCreate,in.eam-double,32,4
0.0,343683,480,716.0,335,3704,437.8,CUDA_API,cuEventDestroy_v2,in.eam-double,32,4
0.0,198312,12,16526.0,12886,21194,2793.5,CUDA_API,cuMemsetD8Async,in.eam-double,32,4
0.0,91392,24,3808.0,3424,4191,229.6,CUDA_KERNEL,kernel_info,in.eam-double,32,4
0.0,68446,12,5703.8,5375,6190,272.8,CUDA_API,cuInit,in.eam-double,32,4
0.0,23873,12,1989.4,1761,2177,181.3,MEMORY_OPER,[CUDA memset],in.eam-double,32,4
63.0,201399671985,36,5594435332.9,5444002828,5707511085,76510808.1,CUDA_API,cuCtxCreate_v2,in.eam-double,32,6
35.7,114043861393,36,3167885038.7,3087889570,3198880894,31141085.4,CUDA_API,cuCtxDestroy_v2,in.eam-double,32,6
0.4,1348619833,180,7492332.4,6715,70613820,18702596.0,CUDA_API,cuMemHostAlloc,in.eam-double,32,6
0.3,991630573,324,3060588.2,6079,58960512,9238285.6,CUDA_API,cuMemFreeHost,in.eam-double,32,6
0.3,937169587,16596,56469.6,1586,1240865,115321.3,CUDA_API,cuEventSynchronize,in.eam-double,32,6
0.1,256654361,486,528095.4,4303,10190374,1898322.6,CUDA_API,cuMemFree_v2,in.eam-double,32,6
0.1,191183336,486,393381.3,3706,13172674,1355699.8,CUDA_API,cuMemAlloc_v2,in.eam-double,32,6
0.0,88289288,144,613120.1,6477,10076737,1705325.1,CUDA_API,cuMemAllocHost_v2,in.eam-double,32,6
0.0,83295302,4500,18510.1,1568,59872,14734.1,MEMORY_OPER,[CUDA memcpy HtoD],in.eam-double,32,6
0.0,81958456,26316,3114.4,1768,35351,1530.5,CUDA_API,cuEventRecord,in.eam-double,32,6
0.0,56218155,1818,30923.1,23871,40575,1782.2,CUDA_KERNEL,k_eam_fast,in.eam-double,32,6
0.0,49780149,4320,11523.2,4310,56080,5363.1,CUDA_API,cuLaunchKernel,in.eam-double,32,6
0.0,40089429,1818,22051.4,18112,39008,2219.9,CUDA_KERNEL,k_energy_fast,in.eam-double,32,6
0.0,37285855,4338,8595.2,3712,40348,3519.8,CUDA_API,cuMemcpyHtoDAsync_v2,in.eam-double,32,6
0.0,26073400,3888,6706.1,3685,29333,2470.4,CUDA_API,cuMemcpyDtoHAsync_v2,in.eam-double,32,6
0.0,20655098,162,127500.6,17830,278656,109958.5,CUDA_API,cuMemcpyHtoD_v2,in.eam-double,32,6
0.0,17302188,3924,4409.3,1696,26911,2400.0,MEMORY_OPER,[CUDA memcpy DtoH],in.eam-double,32,6
0.0,15001135,252,59528.3,53055,66464,3200.0,CUDA_KERNEL,calc_neigh_list_cell,in.eam-double,32,6
0.0,13664656,72,189786.9,80019,334265,71119.4,CUDA_API,cuModuleLoadDataEx,in.eam-double,32,6
0.0,8933520,18,496306.7,149935,1012385,281749.4,CUDA_API,cuMemGetInfo_v2,in.eam-double,32,6
0.0,6029279,396,15225.5,2117,299894,38514.6,CUDA_API,cuStreamSynchronize,in.eam-double,32,6
0.0,1661996,36,46166.6,32051,104885,13546.5,CUDA_API,cuMemcpyDtoH_v2,in.eam-double,32,6
0.0,1442208,396,3641.9,2784,5024,557.7,CUDA_KERNEL,kernel_zero,in.eam-double,32,6
0.0,868940,720,1206.9,481,13083,1002.1,CUDA_API,cuEventCreate,in.eam-double,32,6
0.0,423169,720,587.7,321,18272,700.2,CUDA_API,cuEventDestroy_v2,in.eam-double,32,6
0.0,327038,18,18168.8,13682,22116,3061.0,CUDA_API,cuMemsetD8Async,in.eam-double,32,6
0.0,133664,36,3712.9,3552,3872,72.4,CUDA_KERNEL,kernel_info,in.eam-double,32,6
0.0,104235,18,5790.8,5452,6294,266.4,CUDA_API,cuInit,in.eam-double,32,6
0.0,34784,18,1932.4,1824,2081,93.9,MEMORY_OPER,[CUDA memset],in.eam-double,32,6
62.9,362667702437,48,7555577134.1,7285501288,7737903480,135339899.1,CUDA_API,cuCtxCreate_v2,in.eam-double,32,8
35.7,205909524294,48,4289781756.1,4172882644,4351206054,38135531.9,CUDA_API,cuCtxDestroy_v2,in.eam-double,32,8
0.4,2528332263,240,10534717.8,6875,100750075,26632660.1,CUDA_API,cuMemHostAlloc,in.eam-double,32,8
0.4,2108978755,442,4771445.1,6072,73883664,13808572.5,CUDA_API,cuMemFreeHost,in.eam-double,32,8
0.2,1152080267,22128,52064.4,1580,713693,110141.8,CUDA_API,cuEventSynchronize,in.eam-double,32,8
0.1,545646592,663,822996.4,5026,20914744,2980990.8,CUDA_API,cuMemFree_v2,in.eam-double,32,8
0.1,411955214,663,621350.2,3917,25342005,2429428.5,CUDA_API,cuMemAlloc_v2,in.eam-double,32,8
0.0,169750035,202,840346.7,6418,14031258,2599636.8,CUDA_API,cuMemAllocHost_v2,in.eam-double,32,8
0.0,112346057,35088,3201.8,1715,714365,4115.9,CUDA_API,cuEventRecord,in.eam-double,32,8
