Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.3,493830408785,56,8818400156.9,8278302475,8944474776,123895686.3,CUDA_API,cuCtxCreate_v2
35.8,283701850611,56,5066104475.2,4856356349,5103984738,44375424.0,CUDA_API,cuCtxDestroy_v2
0.9,7249527947,26040,278399.7,1513,4200273,624850.7,CUDA_API,cuEventSynchronize
0.3,2271625835,280,8112949.4,6062,89676016,23165439.9,CUDA_API,cuMemHostAlloc
0.2,1970850206,504,3910417.1,4916,53177209,10333127.7,CUDA_API,cuMemFreeHost
0.2,1401080518,756,1853281.1,3507,38279871,5849689.8,CUDA_API,cuMemAlloc_v2
0.1,1121998354,756,1484124.8,4498,20430523,3882935.2,CUDA_API,cuMemFree_v2
0.0,336869994,7112,47366.4,1535,133632,42691.2,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,138575261,2828,49001.2,40224,79680,3665.6,CUDA_KERNEL,k_eam_fast
0.0,127340475,41384,3077.0,1622,37579,1615.2,CUDA_API,cuEventRecord
0.0,114816178,6104,18810.0,2112,70816,11485.3,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,102063307,2828,36090.3,22945,80288,9027.1,CUDA_KERNEL,k_energy_fast
0.0,87482051,6776,12910.6,3945,539113,8712.4,CUDA_API,cuLaunchKernel
0.0,65727221,6860,9581.2,4070,41187,4179.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,61998981,224,276781.2,4816,3645858,733762.5,CUDA_API,cuMemAllocHost_v2
0.0,38337544,6048,6338.9,3691,26416,2237.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,31403448,448,70097.0,63104,94017,4844.5,CUDA_KERNEL,calc_neigh_list_cell
0.0,31158855,616,50582.6,1813,1301872,153860.6,CUDA_API,cuStreamSynchronize
0.0,29328016,252,116381.0,17112,270868,102151.8,CUDA_API,cuMemcpyHtoD_v2
0.0,20533870,28,733352.5,298368,1222941,290826.5,CUDA_API,cuMemGetInfo_v2
0.0,20386736,112,182024.4,83532,483272,50520.3,CUDA_API,cuModuleLoadDataEx
0.0,2389291,56,42665.9,29634,119165,12714.3,CUDA_API,cuMemcpyDtoH_v2
0.0,2019647,616,3278.6,2655,4351,363.4,CUDA_KERNEL,kernel_zero
0.0,1142813,1120,1020.4,418,13572,1079.9,CUDA_API,cuEventCreate
0.0,720343,1120,643.2,287,5284,443.5,CUDA_API,cuEventDestroy_v2
0.0,365096,28,13039.1,11018,18996,2049.3,CUDA_API,cuMemsetD8Async
0.0,211456,56,3776.0,3424,4256,199.1,CUDA_KERNEL,kernel_info
0.0,160166,28,5720.2,5368,6552,324.2,CUDA_API,cuInit
0.0,63075,28,2252.7,2080,2560,131.3,MEMORY_OPER,[CUDA memset]

