Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.7,652475085128,64,10194923205.1,9826172226,10319080807,98637153.1,CUDA_API,cuCtxCreate_v2
36.0,374591513005,64,5852992390.7,5661760298,5948898141,45528984.6,CUDA_API,cuCtxDestroy_v2
0.3,3476151572,160,21725947.3,9785,113502038,39447121.5,CUDA_API,cuMemHostAlloc
0.3,3151887742,15200,207361.0,1582,2095559,439408.6,CUDA_API,cuEventSynchronize
0.3,2922657420,356,8209711.9,7215,66789233,16011720.3,CUDA_API,cuMemFreeHost
0.2,2278250795,582,3914520.3,5355,44145437,10972646.5,CUDA_API,cuMemFree_v2
0.1,1053051667,582,1809367.1,3946,37617981,6007709.6,CUDA_API,cuMemAlloc_v2
0.0,468159742,4064,115196.8,1567,226656,61186.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,149006531,196,760237.4,5614,7058395,1750863.5,CUDA_API,cuMemAllocHost_v2
0.0,127728442,3232,39519.9,21760,105183,15645.8,CUDA_KERNEL,k_lj_fast
0.0,117530793,3712,31662.4,1888,130144,22859.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,91907837,24448,3759.3,1702,54243,2342.2,CUDA_API,cuEventRecord
0.0,62789448,3840,16351.4,4890,76042,7265.2,CUDA_API,cuLaunchKernel
0.0,49497898,3968,12474.3,4086,52350,5627.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,40589015,32,1268406.7,578665,1984364,412985.8,CUDA_API,cuMemGetInfo_v2
0.0,29371861,3648,8051.5,3563,39652,3772.3,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,24694979,128,192929.5,89098,534715,58916.9,CUDA_API,cuModuleLoadDataEx
0.0,23012200,704,32687.8,2039,819246,91534.0,CUDA_API,cuStreamSynchronize
0.0,14533628,192,75696.0,67776,124256,7522.5,CUDA_KERNEL,calc_neigh_list_cell
0.0,5381224,96,56054.4,8449,89946,32347.7,CUDA_API,cuMemcpyHtoD_v2
0.0,2957038,64,46203.7,32690,134311,21870.4,CUDA_API,cuMemcpyDtoH_v2
0.0,1542584,1024,1506.4,466,50562,2309.9,CUDA_API,cuEventCreate
0.0,1424667,352,4047.3,3136,5248,586.7,CUDA_KERNEL,kernel_zero
0.0,924992,1024,903.3,268,4808,572.9,CUDA_API,cuEventDestroy_v2
0.0,507093,32,15846.7,12497,27528,3259.1,CUDA_API,cuMemsetD8Async
0.0,250086,64,3907.6,3520,4543,232.4,CUDA_KERNEL,kernel_info
0.0,186169,32,5817.8,5470,7314,364.2,CUDA_API,cuInit
0.0,67743,32,2117.0,1824,2752,266.5,MEMORY_OPER,[CUDA memset]

