Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.9,1498123460278,96,15605452711.2,14934939095,15831495663,180203613.6,CUDA_API,cuCtxCreate_v2
37.0,895631612681,96,9329495965.4,9132020898,9560962559,167735879.0,CUDA_API,cuCtxDestroy_v2
0.4,8782796674,240,36594986.1,8562,192764093,68197593.7,CUDA_API,cuMemHostAlloc
0.3,7475523440,528,14158188.3,6352,112804479,26494511.6,CUDA_API,cuMemFreeHost
0.2,3939713059,29136,135218.0,1470,1904157,296998.2,CUDA_API,cuEventSynchronize
0.1,2411866613,1258,1917223.1,4854,39919115,6301101.5,CUDA_API,cuMemFree_v2
0.1,2269236281,1258,1803844.4,3515,46115648,7334115.9,CUDA_API,cuMemAlloc_v2
0.1,1920790370,3888,494030.4,7506,1105708,285559.7,CUDA_API,cuMemcpyHtoD_v2
0.0,353405607,11760,30051.5,1536,119551,29803.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,193111638,288,670526.5,5183,6746147,1558878.0,CUDA_API,cuMemAllocHost_v2
0.0,156297917,49344,3167.5,1556,35698,2000.2,CUDA_API,cuEventRecord
0.0,118432715,9216,12850.8,4623,64512,6713.9,CUDA_API,cuLaunchKernel
0.0,103582870,5568,18603.2,1984,87935,11866.3,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,85567482,7872,10869.9,3414,42759,5314.1,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,73258035,4848,15111.0,7840,79712,9749.3,CUDA_KERNEL,k_lj_fast
0.0,69718424,1248,55864.1,50049,70528,2731.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,46702235,48,972963.2,125452,1861509,476825.6,CUDA_API,cuMemGetInfo_v2
0.0,37083704,192,193144.3,88680,495456,57374.8,CUDA_API,cuModuleLoadDataEx
0.0,36917074,5472,6746.5,3524,27776,2605.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,32519440,1056,30794.9,1820,709484,85261.9,CUDA_API,cuStreamSynchronize
0.0,10830905,1248,8678.6,7071,21088,982.4,CUDA_KERNEL,kernel_special
0.0,6268326,1248,5022.7,4320,10465,451.7,CUDA_KERNEL,transpose
0.0,4393119,96,45761.7,30304,132203,18790.2,CUDA_API,cuMemcpyDtoH_v2
0.0,2065240,1536,1344.6,397,12991,1487.7,CUDA_API,cuEventCreate
0.0,2026455,528,3838.0,2816,5024,477.2,CUDA_KERNEL,kernel_zero
0.0,1136553,1536,739.9,253,4378,459.6,CUDA_API,cuEventDestroy_v2
0.0,689175,48,14357.8,11404,23012,2533.7,CUDA_API,cuMemsetD8Async
0.0,370554,96,3859.9,3551,4448,202.3,CUDA_KERNEL,kernel_info
0.0,283376,48,5903.7,5444,7904,532.6,CUDA_API,cuInit
0.0,101153,48,2107.4,1760,2944,297.1,MEMORY_OPER,[CUDA memset]

