Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.8,1489047529969,96,15510911770.5,15118359526,15653968293,124757762.2,CUDA_API,cuCtxCreate_v2
36.9,888863420183,96,9258993960.2,9116620300,9468241499,118173847.4,CUDA_API,cuCtxDestroy_v2
0.4,9602389040,480,20004977.2,6427,210272998,55146232.0,CUDA_API,cuMemHostAlloc
0.3,7184751334,868,8277363.3,6117,105850602,21176857.3,CUDA_API,cuMemFreeHost
0.3,6035987066,44640,135214.8,1566,1902385,304202.9,CUDA_API,cuEventSynchronize
0.2,3791728559,1302,2912233.9,4980,53782410,9528566.1,CUDA_API,cuMemFree_v2
0.1,2702675954,1302,2075788.0,3675,71818131,8302219.9,CUDA_API,cuMemAlloc_v2
0.0,554186241,12192,45454.9,1568,139871,43721.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,278308748,388,717290.6,6548,11979222,2042980.4,CUDA_API,cuMemAllocHost_v2
0.0,246292085,4848,50802.8,30336,84063,3727.6,CUDA_KERNEL,k_eam_fast
0.0,229919141,70944,3240.9,1626,160054,2093.5,CUDA_API,cuEventRecord
0.0,182653164,4848,37676.0,21472,104704,11977.8,CUDA_KERNEL,k_energy_fast
0.0,157835451,11616,13587.8,3869,245402,7247.4,CUDA_API,cuLaunchKernel
0.0,134875991,10464,12889.5,1856,69152,8412.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,120579499,11760,10253.4,4006,59863,5142.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,70184281,10368,6769.3,3711,37299,2968.3,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,55265792,432,127930.1,18059,309979,110187.8,CUDA_API,cuMemcpyHtoD_v2
0.0,54997476,48,1145780.8,78249,2294574,693912.1,CUDA_API,cuMemGetInfo_v2
0.0,51386450,768,66909.4,59327,111264,4393.9,CUDA_KERNEL,calc_neigh_list_cell
0.0,40372559,192,210273.7,87163,477649,60855.9,CUDA_API,cuModuleLoadDataEx
0.0,27705839,1056,26236.6,2028,626616,72470.1,CUDA_API,cuStreamSynchronize
0.0,4634175,96,48272.7,32596,131344,20942.3,CUDA_API,cuMemcpyDtoH_v2
0.0,4057003,1056,3841.9,2784,5216,612.8,CUDA_KERNEL,kernel_zero
0.0,2504234,1920,1304.3,474,13788,1340.3,CUDA_API,cuEventCreate
0.0,1488191,1920,775.1,272,16094,619.9,CUDA_API,cuEventDestroy_v2
0.0,944008,48,19666.8,13920,42334,4779.7,CUDA_API,cuMemsetD8Async
0.0,376385,96,3920.7,3552,4511,213.1,CUDA_KERNEL,kernel_info
0.0,298605,48,6220.9,4464,19571,2047.0,CUDA_API,cuInit
0.0,100736,48,2098.7,1824,2624,208.8,MEMORY_OPER,[CUDA memset]

