Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.8,1488248536964,96,15502588926.7,15121729660,15696480302,136613620.3,CUDA_API,cuCtxCreate_v2
37.0,890459420115,96,9275618959.5,9102425302,9496637696,159579596.4,CUDA_API,cuCtxDestroy_v2
0.4,9326530668,240,38860544.5,8688,202804068,71064609.3,CUDA_API,cuMemHostAlloc
0.3,6766978418,528,12816247.0,7219,105503696,24922631.3,CUDA_API,cuMemFreeHost
0.1,3028171538,1258,2407131.6,5052,53161874,7769535.9,CUDA_API,cuMemFree_v2
0.1,2857105944,29136,98061.0,1507,1340161,214621.0,CUDA_API,cuEventSynchronize
0.1,2691226469,1258,2139289.7,3711,64511620,7971436.0,CUDA_API,cuMemAlloc_v2
0.1,1565448055,3888,402635.8,8183,1011019,207480.7,CUDA_API,cuMemcpyHtoD_v2
0.0,401987316,11760,34182.6,1568,105696,32627.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,265724076,288,922653.0,5783,9661136,2240756.6,CUDA_API,cuMemAllocHost_v2
0.0,159628074,49344,3235.0,1585,60848,2062.8,CUDA_API,cuEventRecord
0.0,123025143,9216,13349.1,4752,67155,7120.6,CUDA_API,cuLaunchKernel
0.0,106464803,5568,19120.8,1824,80383,12784.5,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,86005620,7872,10925.5,3364,43522,5253.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,78804891,4848,16255.1,8447,86239,11267.4,CUDA_KERNEL,k_lj_fast
0.0,71064356,1248,56942.6,50080,72448,2836.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,45347964,48,944749.3,115167,1746371,477955.6,CUDA_API,cuMemGetInfo_v2
0.0,37830599,5472,6913.5,3479,36161,2725.1,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,37213917,192,193822.5,90856,511127,52406.6,CUDA_API,cuModuleLoadDataEx
0.0,27557085,1056,26095.7,1916,605190,72349.0,CUDA_API,cuStreamSynchronize
0.0,10700386,1248,8574.0,7232,28640,1190.2,CUDA_KERNEL,kernel_special
0.0,6445811,1248,5164.9,4256,9952,468.3,CUDA_KERNEL,transpose
0.0,4672617,96,48673.1,32745,133214,15124.6,CUDA_API,cuMemcpyDtoH_v2
0.0,2189460,1536,1425.4,397,33844,1815.2,CUDA_API,cuEventCreate
0.0,2118121,528,4011.6,3008,5120,492.5,CUDA_KERNEL,kernel_zero
0.0,1226427,1536,798.5,272,13938,635.8,CUDA_API,cuEventDestroy_v2
0.0,779739,48,16244.6,11615,31317,3960.4,CUDA_API,cuMemsetD8Async
0.0,376672,96,3923.7,3552,4544,211.3,CUDA_KERNEL,kernel_info
0.0,319791,48,6662.3,5146,23093,2876.1,CUDA_API,cuInit
0.0,100030,48,2084.0,1824,2752,194.3,MEMORY_OPER,[CUDA memset]

