Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
64.6,88033505177,24,3668062715.7,3562267250,3711934484,36917014.6,CUDA_API,cuCtxCreate_v2
34.1,46430333412,24,1934597225.5,1864923562,1993030127,26398881.3,CUDA_API,cuCtxDestroy_v2
0.3,469639183,5700,82392.8,1528,1212905,175488.1,CUDA_API,cuEventSynchronize
0.3,440449435,72,6117353.3,6384,36339365,11776650.6,CUDA_API,cuMemHostAlloc
0.2,308743034,144,2144048.8,6656,16139939,4176215.5,CUDA_API,cuMemFreeHost
0.1,162149826,216,750693.6,3975,8848236,1999737.4,CUDA_API,cuMemAlloc_v2
0.1,149333944,216,691360.9,5162,7367907,1607356.5,CUDA_API,cuMemFree_v2
0.0,32158268,72,446642.6,5666,3624821,1009630.3,CUDA_API,cuMemAllocHost_v2
0.0,26958459,9168,2940.5,1667,34058,1418.3,CUDA_API,cuEventRecord
0.0,23358456,1524,15327.1,1504,32001,6634.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,20620071,1212,17013.3,11104,32255,2355.3,CUDA_KERNEL,k_lj_fast
0.0,16885054,1440,11725.7,4914,61154,5218.6,CUDA_API,cuLaunchKernel
0.0,12916180,1488,8680.2,3589,67622,3805.8,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,12132416,12,1011034.7,722253,1289137,184461.3,CUDA_API,cuMemGetInfo_v2
0.0,11550845,1392,8298.0,1760,22624,2856.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,8335487,1368,6093.2,3716,22478,1888.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,7860896,48,163768.7,70126,268524,51867.6,CUDA_API,cuModuleLoadDataEx
0.0,6220291,264,23561.7,1964,518681,65754.2,CUDA_API,cuStreamSynchronize
0.0,3957699,72,54968.0,49792,62432,4168.9,CUDA_KERNEL,calc_neigh_list_cell
0.0,1412694,36,39241.5,15864,60066,15945.4,CUDA_API,cuMemcpyHtoD_v2
0.0,1243147,24,51797.8,32376,121919,25482.7,CUDA_API,cuMemcpyDtoH_v2
0.0,465533,132,3526.8,3232,4128,173.3,CUDA_KERNEL,kernel_zero
0.0,427951,384,1114.5,404,6678,933.4,CUDA_API,cuEventCreate
0.0,264853,384,689.7,306,3607,415.0,CUDA_API,cuEventDestroy_v2
0.0,168811,12,14067.6,10142,17431,2183.6,CUDA_API,cuMemsetD8Async
0.0,91045,24,3793.5,3392,4448,294.7,CUDA_KERNEL,kernel_info
0.0,68396,12,5699.7,5362,6589,339.9,CUDA_API,cuInit
0.0,22242,12,1853.5,1696,2208,168.7,MEMORY_OPER,[CUDA memset]

