Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.9,1484045961758,96,15458812101.6,14817206934,15687444313,165121275.9,CUDA_API,cuCtxCreate_v2
36.2,881320354782,96,9180420362.3,8669034846,9332954930,136182214.5,CUDA_API,cuCtxDestroy_v2
0.9,21522919804,22800,943987.7,1471,11294264,2158454.7,CUDA_API,cuEventSynchronize
0.7,16249349145,240,67705621.4,7658,197829161,80175984.6,CUDA_API,cuMemHostAlloc
0.5,11537976746,528,21852228.7,7348,113960707,30997054.1,CUDA_API,cuMemFreeHost
0.3,8488866386,864,9825076.8,5017,105802023,18583067.7,CUDA_API,cuMemFree_v2
0.2,4700020652,864,5439838.7,3904,66191945,12609537.8,CUDA_API,cuMemAlloc_v2
0.1,3519953434,6096,577420.2,1503,6845112,338939.3,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,1748288252,5568,313988.6,2016,716447,158605.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,560201100,4848,115553.0,75935,233374,20517.6,CUDA_KERNEL,k_lj_fast
0.0,431884599,288,1499599.3,5585,10515650,2433491.6,CUDA_API,cuMemAllocHost_v2
0.0,344341034,48,7173771.5,5827161,8531758,764999.6,CUDA_API,cuMemGetInfo_v2
0.0,220844495,36672,6022.2,1566,87255,7122.2,CUDA_API,cuEventRecord
0.0,174238320,5760,30249.7,4694,112042,16040.3,CUDA_API,cuLaunchKernel
0.0,150935371,5952,25358.8,3897,207432,13435.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,64331592,288,223373.6,188064,291167,19478.1,CUDA_KERNEL,calc_neigh_list_cell
0.0,47782293,1056,45248.4,1838,1108926,129950.7,CUDA_API,cuStreamSynchronize
0.0,47705597,5472,8718.1,3477,51465,4264.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,40167448,192,209205.5,89901,560476,67181.6,CUDA_API,cuModuleLoadDataEx
0.0,8326964,144,57826.1,7508,112551,33791.6,CUDA_API,cuMemcpyHtoD_v2
0.0,4666231,96,48606.6,32897,129788,20158.6,CUDA_API,cuMemcpyDtoH_v2
0.0,2424391,1536,1578.4,396,70642,2589.6,CUDA_API,cuEventCreate
0.0,2014838,528,3816.0,2847,5120,592.8,CUDA_KERNEL,kernel_zero
0.0,1408195,1536,916.8,256,7064,832.3,CUDA_API,cuEventDestroy_v2
0.0,824476,48,17176.6,10939,43912,6302.2,CUDA_API,cuMemsetD8Async
0.0,362236,96,3773.3,3392,4224,218.4,CUDA_KERNEL,kernel_info
0.0,279558,48,5824.1,5388,8094,477.8,CUDA_API,cuInit
0.0,111072,48,2314.0,2080,2816,180.4,MEMORY_OPER,[CUDA memset]

