Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.4,162471161750,32,5077223804.7,4938530223,5189397816,77289124.4,CUDA_API,cuCtxCreate_v2
32.7,87885928399,32,2746435262.5,1462616702,2822026808,235733456.9,CUDA_API,cuCtxDestroy_v2
4.2,11201213645,22848,490249.2,1469,29164380,2453383.0,CUDA_API,cuEventSynchronize
0.5,1338895335,560,2390884.5,4998,15997976,3992089.6,CUDA_API,cuMemFree_v2
0.4,1083998616,5856,185109.1,1568,2321188,238931.8,MEMORY_OPER,[CUDA memcpy HtoD]
0.3,787756010,288,2735263.9,6703,28848193,5404764.8,CUDA_API,cuMemFreeHost
0.3,677814902,112,6051918.8,6148,44461815,14007466.1,CUDA_API,cuMemHostAlloc
0.2,583541448,624,935162.6,12848,2274408,574721.0,CUDA_API,cuMemcpyHtoD_v2
0.2,502564093,1616,310992.6,290848,341472,6233.3,CUDA_KERNEL,k_charmm_long
0.2,485097956,560,866246.4,4760,13947317,2815146.6,CUDA_API,cuMemAlloc_v2
0.1,387618030,8288,46768.6,2240,153217,45240.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.1,387480264,1616,239777.4,228737,262657,4740.8,CUDA_KERNEL,make_rho
0.1,218941067,192,1140318.1,1061922,1204931,44841.6,CUDA_KERNEL,calc_neigh_list_cell
0.1,150794375,42688,3532.5,1554,74842,3632.0,CUDA_API,cuEventRecord
0.1,141663686,176,804907.3,8070,4221576,1206436.4,CUDA_API,cuMemAllocHost_v2
0.0,100321817,1616,62080.3,48160,77856,4341.4,CUDA_KERNEL,interp
0.0,98560610,7248,13598.3,4833,87132,8191.7,CUDA_API,cuLaunchKernel
0.0,74098060,5232,14162.5,4391,55104,7450.7,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,63494978,192,330703.0,300033,353121,10210.1,CUDA_KERNEL,kernel_special
0.0,51668810,8256,6258.3,3380,21524,2025.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,43572440,1616,26963.1,11764,95779,9748.0,CUDA_API,cuMemsetD32Async
0.0,21724556,352,61717.5,1808,1596721,199199.1,CUDA_API,cuStreamSynchronize
0.0,21437481,1664,12883.1,1792,23584,3674.1,MEMORY_OPER,[CUDA memset]
0.0,21099789,1616,13056.8,6593,26304,3266.5,CUDA_KERNEL,particle_map
0.0,13445580,80,168069.8,78771,201203,34343.9,CUDA_API,cuModuleLoadDataEx
0.0,10475718,32,327366.2,63697,756080,190715.0,CUDA_API,cuMemGetInfo_v2
0.0,3486738,192,18160.1,16992,28704,1586.4,CUDA_KERNEL,transpose
0.0,1318712,32,41209.8,32165,131002,16655.6,CUDA_API,cuMemcpyDtoH_v2
0.0,781703,672,1163.2,484,23480,1333.5,CUDA_API,cuEventCreate
0.0,588480,176,3343.6,3040,4225,213.8,CUDA_KERNEL,kernel_zero
0.0,522839,48,10892.5,6780,21534,3033.6,CUDA_API,cuMemsetD8Async
0.0,514105,672,765.0,263,14662,1179.7,CUDA_API,cuEventDestroy_v2
0.0,124289,32,3884.0,3743,4512,174.0,CUDA_KERNEL,kernel_info
0.0,90882,16,5680.1,5237,6240,269.3,CUDA_API,cuInit

