Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.4,1502762614076,96,15653777230.0,15141904392,16016222942,278357628.0,CUDA_API,cuCtxCreate_v2
36.0,896669082917,96,9340302947.1,8949028530,9521561216,100425357.8,CUDA_API,cuCtxDestroy_v2
1.6,39925585108,44640,894390.3,1476,14311731,2037458.0,CUDA_API,cuEventSynchronize
0.5,13359107753,480,27831474.5,5183,197008975,56296727.5,CUDA_API,cuMemHostAlloc
0.5,13200598759,864,15278470.8,4701,121096373,29659158.6,CUDA_API,cuMemFreeHost
0.4,9151501030,1296,7061343.4,4582,104683323,16029015.0,CUDA_API,cuMemFree_v2
0.3,8152745723,1296,6290698.9,3483,117214284,19676890.7,CUDA_API,cuMemAlloc_v2
0.1,1864502658,12192,152928.4,1503,405503,154050.2,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,1010757110,10464,96593.8,1984,438304,60505.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,940582810,4848,194014.6,146688,240416,7578.1,CUDA_KERNEL,k_eam_fast
0.0,813320955,384,2118023.3,5450,28127586,5997753.6,CUDA_API,cuMemAllocHost_v2
0.0,472044978,4848,97369.0,68640,127807,9149.3,CUDA_KERNEL,k_energy_fast
0.0,314104866,70944,4427.5,1534,544704,5562.1,CUDA_API,cuEventRecord
0.0,233700389,11616,20118.8,3976,119268,13374.8,CUDA_API,cuLaunchKernel
0.0,205764868,11760,17497.0,3944,121508,11427.5,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,143890404,768,187357.3,169632,217343,9281.4,CUDA_KERNEL,calc_neigh_list_cell
0.0,89381634,1056,84641.7,1862,2278446,269776.4,CUDA_API,cuStreamSynchronize
0.0,73303687,10368,7070.2,3665,53132,3053.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,48980261,432,113380.2,16158,270765,98949.0,CUDA_API,cuMemcpyHtoD_v2
0.0,45265051,48,943021.9,114201,1831349,497750.5,CUDA_API,cuMemGetInfo_v2
0.0,36165514,192,188362.1,96491,479103,50436.1,CUDA_API,cuModuleLoadDataEx
0.0,4308342,96,44878.6,32726,121047,13189.1,CUDA_API,cuMemcpyDtoH_v2
0.0,3396224,1056,3216.1,2623,4768,373.2,CUDA_KERNEL,kernel_zero
0.0,2301056,1920,1198.5,394,75524,2409.1,CUDA_API,cuEventCreate
0.0,1839402,1920,958.0,252,20758,1121.3,CUDA_API,cuEventDestroy_v2
0.0,652411,48,13591.9,11280,22978,2411.9,CUDA_API,cuMemsetD8Async
0.0,357601,96,3725.0,3424,4287,252.7,CUDA_KERNEL,kernel_info
0.0,288497,48,6010.4,3302,11314,1035.3,CUDA_API,cuInit
0.0,114592,48,2387.3,2080,2784,222.5,MEMORY_OPER,[CUDA memset]

