Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.7,1484897484613,96,15467682131.4,15044565566,15615140401,121854456.5,CUDA_API,cuCtxCreate_v2
36.9,888216265922,96,9252252770.0,8910161107,9399550497,79107361.7,CUDA_API,cuCtxDestroy_v2
0.4,9322448818,480,19421768.4,5714,209539789,54885102.9,CUDA_API,cuMemHostAlloc
0.3,6945106748,864,8038318.0,5121,107618663,21071357.8,CUDA_API,cuMemFreeHost
0.3,6869927230,44640,153896.2,1472,2650081,373632.5,CUDA_API,cuEventSynchronize
0.2,4016042828,1296,3098798.5,3208,66115124,9712004.9,CUDA_API,cuMemAlloc_v2
0.2,3705318519,1296,2859042.1,4488,36870562,7617134.7,CUDA_API,cuMemFree_v2
0.0,654990399,12192,53723.0,1472,180832,53949.5,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,273471497,70944,3854.8,1566,69618,3331.7,CUDA_API,cuEventRecord
0.0,227612847,10464,21752.0,1952,172799,16268.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,224796894,4848,46369.0,34656,127935,5823.5,CUDA_KERNEL,k_eam_fast
0.0,207924683,11616,17899.9,3707,83093,9435.7,CUDA_API,cuLaunchKernel
0.0,176291743,384,459093.1,5449,5661615,1249918.2,CUDA_API,cuMemAllocHost_v2
0.0,169918318,11760,14448.8,3866,60465,7616.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,165966074,4848,34233.9,20928,108255,13377.3,CUDA_KERNEL,k_energy_fast
0.0,78610453,10368,7582.0,3477,39267,3012.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,64862113,768,84455.9,77760,114272,5355.4,CUDA_KERNEL,calc_neigh_list_cell
0.0,59605418,48,1241779.5,125644,2423018,711847.1,CUDA_API,cuMemGetInfo_v2
0.0,52143811,432,120703.3,16384,303742,79863.2,CUDA_API,cuMemcpyHtoD_v2
0.0,38232034,192,199125.2,84144,486928,62415.2,CUDA_API,cuModuleLoadDataEx
0.0,32720604,1056,30985.4,1849,803790,86807.9,CUDA_API,cuStreamSynchronize
0.0,4625297,96,48180.2,32602,130122,21244.2,CUDA_API,cuMemcpyDtoH_v2
0.0,3879114,1056,3673.4,2591,11200,654.2,CUDA_KERNEL,kernel_zero
0.0,2372192,1920,1235.5,397,54484,2063.2,CUDA_API,cuEventCreate
0.0,1326653,1920,691.0,266,15787,644.2,CUDA_API,cuEventDestroy_v2
0.0,773150,48,16107.3,11452,33847,4163.1,CUDA_API,cuMemsetD8Async
0.0,368097,96,3834.3,3296,4352,221.8,CUDA_KERNEL,kernel_info
0.0,306536,48,6386.2,5301,7910,782.1,CUDA_API,cuInit
0.0,99044,48,2063.4,1696,2976,259.1,MEMORY_OPER,[CUDA memset]

