Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.5,201347369705,36,5592982491.8,5506135284,5664641701,45069436.8,CUDA_API,cuCtxCreate_v2
35.1,111259619688,36,3090544991.3,2961485761,3115464494,32688710.0,CUDA_API,cuCtxDestroy_v2
0.4,1364324661,180,7579581.5,6950,70441858,18816182.3,CUDA_API,cuMemHostAlloc
0.4,1110262442,324,3426735.9,6464,48345821,9029480.0,CUDA_API,cuMemFreeHost
0.2,787478787,16596,47449.9,1571,610060,98427.5,CUDA_API,cuEventSynchronize
0.2,618408332,486,1272445.1,4630,42236623,6409007.2,CUDA_API,cuMemFree_v2
0.1,171868528,486,353638.9,3857,20303101,1492442.8,CUDA_API,cuMemAlloc_v2
0.0,96018308,144,666793.8,6952,6782487,1832585.9,CUDA_API,cuMemAllocHost_v2
0.0,82244730,26316,3125.3,1770,26703,1620.7,CUDA_API,cuEventRecord
0.0,50290415,4320,11641.3,4392,50227,5573.3,CUDA_API,cuLaunchKernel
0.0,46149086,4500,10255.4,1504,34048,6657.8,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,39274100,4338,9053.5,3725,352028,9550.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,39226519,1818,21576.7,17888,31521,1234.0,CUDA_KERNEL,k_eam_fast
0.0,28584346,18,1588019.2,1175734,2005293,262985.8,CUDA_API,cuMemGetInfo_v2
0.0,27627353,1818,15196.6,12704,22080,832.6,CUDA_KERNEL,k_energy_fast
0.0,25865274,3888,6652.6,3687,28432,2339.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,21286965,162,131401.0,17054,308224,87186.5,CUDA_API,cuMemcpyHtoD_v2
0.0,15766918,3924,4018.1,1632,15680,1953.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,13965378,72,193963.6,74162,440033,81877.9,CUDA_API,cuModuleLoadDataEx
0.0,13890656,252,55121.7,49024,58880,2952.4,CUDA_KERNEL,calc_neigh_list_cell
0.0,5151335,396,13008.4,2114,265360,28987.4,CUDA_API,cuStreamSynchronize
0.0,1646208,36,45728.0,30627,124999,19971.2,CUDA_API,cuMemcpyDtoH_v2
0.0,1442503,396,3642.7,2624,5088,556.2,CUDA_KERNEL,kernel_zero
0.0,920496,720,1278.5,459,15939,1166.5,CUDA_API,cuEventCreate
0.0,432966,720,601.3,320,16537,646.5,CUDA_API,cuEventDestroy_v2
0.0,327249,18,18180.5,11904,25353,3906.7,CUDA_API,cuMemsetD8Async
0.0,136537,36,3792.7,3329,4160,201.2,CUDA_KERNEL,kernel_info
0.0,114145,18,6341.4,2849,20219,3534.1,CUDA_API,cuInit
0.0,35422,18,1967.9,1728,2208,151.4,MEMORY_OPER,[CUDA memset]

