Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.4,161292058451,32,5040376826.6,4832195519,5165108384,83158068.1,CUDA_API,cuCtxCreate_v2
33.8,90262912574,32,2820716017.9,2719534904,2866963466,39668253.5,CUDA_API,cuCtxDestroy_v2
2.7,7081875034,7600,931825.7,1514,14952765,2146527.0,CUDA_API,cuEventSynchronize
0.8,2074746608,80,25934332.6,8998,102402932,33839233.7,CUDA_API,cuMemHostAlloc
0.7,1882653424,176,10696894.5,7707,74987146,13962978.7,CUDA_API,cuMemFreeHost
0.4,1182787321,288,4106900.4,5317,29662573,6303204.0,CUDA_API,cuMemFree_v2
0.3,923446195,2032,454451.9,1568,631998,224673.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.3,768066742,288,2666898.4,4709,37074273,6121091.5,CUDA_API,cuMemAlloc_v2
0.3,696678541,1856,375365.6,2112,472799,147152.8,MEMORY_OPER,[CUDA memcpy DtoH]
0.1,368863958,1616,228257.4,207968,259647,7493.1,CUDA_KERNEL,k_lj_fast
0.1,151801483,96,1581265.4,7870,5075328,1843931.4,CUDA_API,cuMemAllocHost_v2
0.0,51580065,96,537292.3,492350,588063,20399.8,CUDA_KERNEL,calc_neigh_list_cell
0.0,50338975,12224,4118.0,1677,35014,3577.1,CUDA_API,cuEventRecord
0.0,37366359,1920,19461.6,4858,50568,7077.8,CUDA_API,cuLaunchKernel
0.0,29795796,1984,15018.0,4149,36740,5383.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,22151122,352,62929.3,1948,1628038,203668.0,CUDA_API,cuStreamSynchronize
0.0,11798073,1824,6468.2,3603,21432,2214.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,10694254,64,167097.7,81113,256902,47714.8,CUDA_API,cuModuleLoadDataEx
0.0,6676628,16,417289.3,117677,667997,176777.0,CUDA_API,cuMemGetInfo_v2
0.0,2616718,48,54515.0,8275,86429,32438.7,CUDA_API,cuMemcpyHtoD_v2
0.0,1473505,32,46047.0,32231,133027,22004.6,CUDA_API,cuMemcpyDtoH_v2
0.0,733759,512,1433.1,489,11259,1716.5,CUDA_API,cuEventCreate
0.0,592956,176,3369.1,2976,4736,243.2,CUDA_KERNEL,kernel_zero
0.0,331431,512,647.3,267,5821,483.1,CUDA_API,cuEventDestroy_v2
0.0,214643,16,13415.2,11369,16469,1326.7,CUDA_API,cuMemsetD8Async
0.0,123004,32,3843.9,3648,4448,202.9,CUDA_KERNEL,kernel_info
0.0,91939,16,5746.2,5164,6154,234.0,CUDA_API,cuInit
0.0,38974,16,2435.9,2208,2688,120.2,MEMORY_OPER,[CUDA memset]

