Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.2,830308555543,72,11532063271.4,11020939846,11744928549,155553121.4,CUDA_API,cuCtxCreate_v2
36.2,483648587198,72,6717341488.9,6416924714,6842147008,91561344.8,CUDA_API,cuCtxDestroy_v2
0.4,5674497742,17100,331842.0,1471,3540391,666297.1,CUDA_API,cuEventSynchronize
0.4,4907943358,216,22721960.0,7449,142422330,47033878.8,CUDA_API,cuMemHostAlloc
0.3,3615498294,432,8369209.0,6649,76345711,17331966.3,CUDA_API,cuMemFreeHost
0.2,2465924100,648,3805438.4,4151,56636610,9295791.8,CUDA_API,cuMemAlloc_v2
0.1,1954024875,648,3015470.5,5358,29886024,6348397.4,CUDA_API,cuMemFree_v2
0.1,733273316,4572,160383.5,1535,287231,78368.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,246742217,4176,59085.8,1984,191774,38856.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,183801163,3636,50550.4,25952,136575,22478.5,CUDA_KERNEL,k_lj_fast
0.0,136969008,216,634115.8,6174,6248869,1467555.7,CUDA_API,cuMemAllocHost_v2
0.0,121537758,27504,4418.9,1594,134041,3911.1,CUDA_API,cuEventRecord
0.0,121237701,36,3367713.9,2506546,4202116,519056.9,CUDA_API,cuMemGetInfo_v2
0.0,98487039,4320,22797.9,4996,75706,9978.6,CUDA_API,cuLaunchKernel
0.0,80035390,4464,17929.1,4059,56314,7529.1,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,32325149,4104,7876.5,3754,29885,2652.3,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,27265978,144,189347.1,82594,476902,51054.3,CUDA_API,cuModuleLoadDataEx
0.0,27169539,792,34305.0,1842,842483,95567.1,CUDA_API,cuStreamSynchronize
0.0,22733591,216,105248.1,95135,149247,8327.6,CUDA_KERNEL,calc_neigh_list_cell
0.0,4428851,108,41007.9,15826,75801,16128.1,CUDA_API,cuMemcpyHtoD_v2
0.0,3148954,72,43735.5,31193,124669,17751.1,CUDA_API,cuMemcpyDtoH_v2
0.0,1539182,396,3886.8,2815,5184,615.8,CUDA_KERNEL,kernel_zero
0.0,1510630,1152,1311.3,412,12244,1424.7,CUDA_API,cuEventCreate
0.0,808786,1152,702.1,270,4097,478.7,CUDA_API,cuEventDestroy_v2
0.0,571574,36,15877.1,12339,22543,2573.9,CUDA_API,cuMemsetD8Async
0.0,272030,72,3778.2,3424,4256,222.1,CUDA_KERNEL,kernel_info
0.0,209403,36,5816.8,5286,7665,559.8,CUDA_API,cuInit
0.0,78333,36,2175.9,1728,2784,309.1,MEMORY_OPER,[CUDA memset]

