Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
59.4,1492766015745,96,15549645997.3,15143860193,15767882190,149867877.0,CUDA_API,cuCtxCreate_v2
35.2,884761118920,96,9216261655.4,9052320876,9377627490,100049890.5,CUDA_API,cuCtxDestroy_v2
1.0,24139169780,17568,1374042.0,1824,9119308,1937835.2,MEMORY_OPER,[CUDA memcpy HtoD]
1.0,24053590247,1680,14317613.2,5839,137477690,20205269.4,CUDA_API,cuMemFree_v2
0.8,20216236741,336,60167371.3,10141,248639160,87764758.8,CUDA_API,cuMemHostAlloc
0.7,17358174096,864,20090479.3,10844,146561067,28587520.7,CUDA_API,cuMemFreeHost
0.5,12435150970,1680,7401875.6,4082,59978404,13894895.8,CUDA_API,cuMemAlloc_v2
0.3,8595624116,1872,4591679.5,10986,13172307,3421539.2,CUDA_API,cuMemcpyHtoD_v2
0.3,7783415046,4848,1605489.9,1552860,1862172,51103.7,CUDA_KERNEL,k_charmm_long
0.3,7268307565,68544,106038.6,1460,19666780,932579.2,CUDA_API,cuEventSynchronize
0.3,7026752156,576,12199222.5,2739611,15653444,3029409.0,CUDA_KERNEL,calc_neigh_list_cell
0.1,2613627477,24864,105116.9,1728,959999,144949.0,MEMORY_OPER,[CUDA memcpy DtoH]
0.1,1352724593,528,2561978.4,7920,20494523,3625025.1,CUDA_API,cuMemAllocHost_v2
0.0,948546126,4848,195657.2,175775,283647,17383.0,CUDA_KERNEL,make_rho
0.0,567209733,576,984739.1,577119,11842251,1674051.9,CUDA_KERNEL,kernel_special
0.0,553066162,128064,4318.7,1571,1418431,6884.8,CUDA_API,cuEventRecord
0.0,388528539,4848,80142.0,41696,223136,22628.9,CUDA_KERNEL,interp
0.0,354412174,96,3691793.5,115134,7512102,2730329.8,CUDA_API,cuMemGetInfo_v2
0.0,334599931,21744,15388.1,4696,89291,10647.0,CUDA_API,cuLaunchKernel
0.0,281146293,15696,17912.0,4032,78270,10540.6,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,158762308,24768,6410.0,3388,45157,2751.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,138466520,4992,27737.7,7322,125708,12481.6,CUDA_API,cuMemsetD8Async
0.0,104115435,4848,21476.0,7648,95648,17266.3,CUDA_KERNEL,particle_map
0.0,102101053,4992,20452.9,1568,117888,21989.6,MEMORY_OPER,[CUDA memset]
0.0,51958528,240,216493.9,88970,497443,60852.8,CUDA_API,cuModuleLoadDataEx
0.0,30145982,1056,28547.3,1824,632228,80896.3,CUDA_API,cuStreamSynchronize
0.0,20996308,576,36451.9,33920,79424,5441.4,CUDA_KERNEL,transpose
0.0,4818153,96,50189.1,32786,134075,22398.7,CUDA_API,cuMemcpyDtoH_v2
0.0,3172989,2016,1573.9,256,35063,3165.5,CUDA_API,cuEventDestroy_v2
0.0,2534212,2016,1257.0,392,46545,2034.2,CUDA_API,cuEventCreate
0.0,2118967,528,4013.2,3008,5280,487.5,CUDA_KERNEL,kernel_zero
0.0,375582,96,3912.3,3647,4416,194.7,CUDA_KERNEL,kernel_info
0.0,283421,48,5904.6,5449,7864,545.6,CUDA_API,cuInit

