Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.3,1652984662422,96,17218590233.6,16442690013,17918493775,585162232.0,CUDA_API,cuCtxCreate_v2
34.8,908012847363,96,9458467160.0,8936500064,9944733809,322584221.4,CUDA_API,cuCtxDestroy_v2
0.7,18162706324,22800,796609.9,1470,11859870,1767559.1,CUDA_API,cuEventSynchronize
0.3,7721812805,288,26811850.0,6111,173717362,58505584.8,CUDA_API,cuMemHostAlloc
0.3,7666877114,576,13310550.5,6033,104171552,23914832.8,CUDA_API,cuMemFreeHost
0.3,6869234967,864,7950503.4,5398,47310837,12143885.9,CUDA_API,cuMemFree_v2
0.2,4627171699,864,5355522.8,3856,56666226,13296779.9,CUDA_API,cuMemAlloc_v2
0.0,1007774328,5568,180994.0,2144,362911,80638.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,947684002,6096,155460.0,1503,346848,77829.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,319414801,4848,65885.9,43520,112608,7771.1,CUDA_KERNEL,k_lj_fast
0.0,219959546,288,763748.4,5457,10421357,1244717.4,CUDA_API,cuMemAllocHost_v2
0.0,214292936,36672,5843.5,1546,67442,6591.6,CUDA_API,cuEventRecord
0.0,195368908,48,4070185.6,2950259,5207930,669266.8,CUDA_API,cuMemGetInfo_v2
0.0,172287457,5760,29911.0,4917,127667,15358.5,CUDA_API,cuLaunchKernel
0.0,148329172,5952,24920.9,3910,98498,12637.7,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,86347837,1056,81768.8,1890,2117725,254268.7,CUDA_API,cuStreamSynchronize
0.0,64609745,288,224339.4,189921,256353,10678.7,CUDA_KERNEL,calc_neigh_list_cell
0.0,47096770,5472,8606.9,3628,42385,3538.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,35596278,192,185397.3,88529,448361,48609.5,CUDA_API,cuModuleLoadDataEx
0.0,5425063,144,37674.0,15452,65032,14948.5,CUDA_API,cuMemcpyHtoD_v2
0.0,4357876,96,45394.5,32566,124993,18454.2,CUDA_API,cuMemcpyDtoH_v2
0.0,2027074,1536,1319.7,400,57634,2338.6,CUDA_API,cuEventCreate
0.0,1764566,528,3342.0,2848,4800,224.4,CUDA_KERNEL,kernel_zero
0.0,1295817,1536,843.6,253,30384,1052.7,CUDA_API,cuEventDestroy_v2
0.0,671691,48,13993.6,10729,25432,3656.2,CUDA_API,cuMemsetD8Async
0.0,364828,96,3800.3,3488,4672,246.2,CUDA_KERNEL,kernel_info
0.0,289230,48,6025.6,5321,8072,729.7,CUDA_API,cuInit
0.0,105823,48,2204.6,2112,2656,125.2,MEMORY_OPER,[CUDA memset]

