Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
64.3,1628046667987,96,16958819458.2,16682596175,17100222495,106861358.2,CUDA_API,cuCtxCreate_v2
34.6,877497380203,96,9140597710.4,8967712207,9323774613,115664526.4,CUDA_API,cuCtxDestroy_v2
0.4,9871102615,288,34274661.9,7169,220491005,70641807.2,CUDA_API,cuMemHostAlloc
0.3,7709334702,580,13291956.4,7012,107289339,26706160.2,CUDA_API,cuMemFreeHost
0.2,4098966881,870,4711456.2,5111,59446059,13039900.3,CUDA_API,cuMemFree_v2
0.1,2684785595,870,3085960.5,3930,54632597,8977375.8,CUDA_API,cuMemAlloc_v2
0.1,2204619524,22800,96693.8,1498,1844017,233817.0,CUDA_API,cuEventSynchronize
0.0,342166282,292,1171802.3,6224,11840568,2792164.5,CUDA_API,cuMemAllocHost_v2
0.0,196912801,6096,32302.0,1536,89983,18439.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,132696435,36672,3618.5,1606,104017,2592.6,CUDA_API,cuEventRecord
0.0,108972503,4848,22477.8,13281,67392,5536.1,CUDA_KERNEL,k_lj_fast
0.0,99436912,5568,17858.6,1920,70463,9683.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,93429636,5760,16220.4,5088,102515,8568.0,CUDA_API,cuLaunchKernel
0.0,73179485,5952,12294.9,3839,100701,6348.6,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,57539633,48,1198742.4,81459,2532347,716915.7,CUDA_API,cuMemGetInfo_v2
0.0,43548891,192,226817.1,84297,670481,86079.4,CUDA_API,cuModuleLoadDataEx
0.0,41550811,5472,7593.3,3493,56659,3419.6,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,33926503,1056,32127.4,1776,789782,90600.8,CUDA_API,cuStreamSynchronize
0.0,18087968,288,62805.4,53152,70848,2808.2,CUDA_KERNEL,calc_neigh_list_cell
0.0,6319214,144,43883.4,16472,84198,17317.9,CUDA_API,cuMemcpyHtoD_v2
0.0,4724124,96,49209.6,32844,125295,17942.5,CUDA_API,cuMemcpyDtoH_v2
0.0,2360538,1536,1536.8,417,26391,1753.5,CUDA_API,cuEventCreate
0.0,2011648,528,3809.9,2943,7680,529.8,CUDA_KERNEL,kernel_zero
0.0,1509161,1536,982.5,272,29539,1142.2,CUDA_API,cuEventDestroy_v2
0.0,1044873,48,21768.2,12072,53189,8087.6,CUDA_API,cuMemsetD8Async
0.0,376509,96,3922.0,3616,4352,176.8,CUDA_KERNEL,kernel_info
0.0,276707,48,5764.7,5309,7586,473.5,CUDA_API,cuInit
0.0,105089,48,2189.4,1792,2879,316.8,MEMORY_OPER,[CUDA memset]

