Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
54.1,23805833104,12,1983819425.3,1946935510,1999219393,17942056.1,CUDA_API,cuCtxCreate_v2
19.7,8667747824,12,722312318.7,579248027,892852086,145987640.3,CUDA_API,cuCtxDestroy_v2
17.0,7472420034,49584,150702.2,1485,6243131,550704.2,CUDA_API,cuEventSynchronize
2.8,1209948308,3606,335537.5,317567,398303,8051.4,CUDA_KERNEL,k_charmm_long
1.0,447166348,3606,124006.2,115232,153823,4871.5,CUDA_KERNEL,make_rho
1.0,437682814,12876,33992.1,1568,76064,24083.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.7,315661016,1242,254155.4,11386,576353,135663.9,CUDA_API,cuMemcpyHtoD_v2
0.7,293346625,408,718986.8,703038,842334,20765.6,CUDA_KERNEL,calc_neigh_list_cell
0.6,255517216,92040,2776.2,1809,63986,1345.2,CUDA_API,cuEventRecord
0.3,152462341,18108,8419.6,1856,23744,5573.6,MEMORY_OPER,[CUDA memcpy DtoH]
0.3,139934391,15726,8898.3,4910,81419,3270.7,CUDA_API,cuLaunchKernel
0.2,109597416,42,2609462.3,7751,16824870,5255914.3,CUDA_API,cuMemHostAlloc
0.2,98614036,3606,27347.2,24063,32768,1005.1,CUDA_KERNEL,interp
0.2,97642590,11634,8392.9,3992,50359,3110.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.2,94004421,18096,5194.8,3235,18844,1365.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.2,73660727,408,180541.0,172352,213791,5491.6,CUDA_KERNEL,kernel_special
0.2,71812112,108,664927.0,4620,8273349,1726575.0,CUDA_API,cuMemFreeHost
0.1,60383337,210,287539.7,3496,2957197,702605.9,CUDA_API,cuMemFree_v2
0.1,57457058,210,273605.0,2778,3180644,705535.4,CUDA_API,cuMemAlloc_v2
0.1,35993980,2404,14972.5,10643,74601,2787.2,CUDA_API,cuMemsetD32Async
0.1,27344006,3624,7545.3,1568,22432,5816.0,MEMORY_OPER,[CUDA memset]
0.1,24110685,3606,6686.3,4479,20416,2338.1,CUDA_KERNEL,particle_map
0.0,18524049,1220,15183.6,4584,74919,3413.6,CUDA_API,cuMemsetD8Async
0.0,12316926,66,186620.1,4516,2572149,578097.7,CUDA_API,cuMemAllocHost_v2
0.0,4849446,30,161648.2,77034,250749,55605.9,CUDA_API,cuModuleLoadDataEx
0.0,3508550,132,26579.9,1913,603068,80634.9,CUDA_API,cuStreamSynchronize
0.0,3440841,12,286736.8,204907,394827,57730.5,CUDA_API,cuMemGetInfo_v2
0.0,3363356,408,8243.5,7040,16448,1379.2,CUDA_KERNEL,transpose
0.0,479483,12,39956.9,31455,43739,3544.1,CUDA_API,cuMemcpyDtoH_v2
0.0,247727,252,983.0,397,5335,787.3,CUDA_API,cuEventCreate
0.0,234273,66,3549.6,3231,4032,133.3,CUDA_KERNEL,kernel_zero
0.0,121483,252,482.1,255,2483,274.2,CUDA_API,cuEventDestroy_v2
0.0,44866,12,3738.8,3552,4096,162.5,CUDA_KERNEL,kernel_info
0.0,32065,6,5344.2,4615,5804,443.4,CUDA_API,cuInit

