Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.7,920162886384,72,12780040088.7,12439428330,13107543893,214311886.3,CUDA_API,cuCtxCreate_v2
33.6,484861255239,72,6734184100.5,5886177280,6838705126,119538431.2,CUDA_API,cuCtxDestroy_v2
1.7,25049939615,33480,748206.1,1474,10946568,1620019.1,CUDA_API,cuEventSynchronize
0.3,3841250007,360,10670138.9,5544,114972955,31402344.5,CUDA_API,cuMemHostAlloc
0.2,3543000497,648,5467593.4,4730,69135451,12769909.2,CUDA_API,cuMemFreeHost
0.2,2621998326,972,2697529.1,3349,49669660,9130927.3,CUDA_API,cuMemAlloc_v2
0.2,2409075925,972,2478473.2,5028,22615230,5854430.9,CUDA_API,cuMemFree_v2
0.0,284837174,7848,36294.2,2111,130048,27417.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,284103009,9144,31069.9,1503,78591,24804.1,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,239707574,3636,65926.2,58495,81408,2809.7,CUDA_KERNEL,k_eam_fast
0.0,197345188,53208,3708.9,1585,64443,3107.2,CUDA_API,cuEventRecord
0.0,154391974,8712,17721.8,3997,1070598,14053.3,CUDA_API,cuLaunchKernel
0.0,126958089,8820,14394.3,4013,116360,6689.0,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,115005855,3636,31629.8,25728,54143,4297.5,CUDA_KERNEL,k_energy_fast
0.0,112990961,288,392329.7,5791,1611419,652578.6,CUDA_API,cuMemAllocHost_v2
0.0,94897725,792,119820.4,1830,3247726,395805.4,CUDA_API,cuStreamSynchronize
0.0,55688947,576,96682.2,93184,111168,2495.7,CUDA_KERNEL,calc_neigh_list_cell
0.0,55439405,7776,7129.6,3604,31617,2769.4,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,36995445,324,114183.5,15446,327970,76799.2,CUDA_API,cuMemcpyHtoD_v2
0.0,26404258,144,183362.9,88885,436840,50078.1,CUDA_API,cuModuleLoadDataEx
0.0,24549080,36,681918.9,85475,1228844,351507.9,CUDA_API,cuMemGetInfo_v2
0.0,2940118,72,40835.0,31963,113216,13489.2,CUDA_API,cuMemcpyDtoH_v2
0.0,2518674,792,3180.1,2623,4799,374.4,CUDA_KERNEL,kernel_zero
0.0,1540381,1440,1069.7,398,44897,1697.5,CUDA_API,cuEventCreate
0.0,992455,1440,689.2,254,14312,642.7,CUDA_API,cuEventDestroy_v2
0.0,456427,36,12678.5,10546,22796,2655.4,CUDA_API,cuMemsetD8Async
0.0,268824,72,3733.7,3424,4288,252.0,CUDA_KERNEL,kernel_info
0.0,210156,36,5837.7,5348,7600,554.3,CUDA_API,cuInit
0.0,84417,36,2344.9,2048,2656,193.1,MEMORY_OPER,[CUDA memset]

