Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.4,1492816875449,96,15550175785.9,15212551145,15754028849,140114020.1,CUDA_API,cuCtxCreate_v2
35.9,887472895500,96,9244509328.1,9113340623,9378186849,57991259.8,CUDA_API,cuCtxDestroy_v2
1.5,36134282993,44640,809459.7,1463,14294352,1878796.9,CUDA_API,cuEventSynchronize
0.5,13278339481,864,15368448.5,5057,119753445,29718355.9,CUDA_API,cuMemFreeHost
0.5,12287683747,480,25599341.1,5070,184142316,51410528.5,CUDA_API,cuMemHostAlloc
0.4,9238485798,1296,7128461.3,4705,105677218,16115559.8,CUDA_API,cuMemFree_v2
0.4,8860049700,1296,6836458.1,3361,135864451,21187420.9,CUDA_API,cuMemAlloc_v2
0.1,3608751368,12192,295993.4,1504,759036,295049.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,2491395381,10464,238092.1,1984,11326515,473848.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,1054961998,4848,217607.7,157664,385919,21753.9,CUDA_KERNEL,k_eam_fast
0.0,932624373,384,2428709.3,5559,38099090,7317054.9,CUDA_API,cuMemAllocHost_v2
0.0,557493762,4848,114994.6,68704,200510,17205.6,CUDA_KERNEL,k_energy_fast
0.0,316893768,70944,4466.8,1581,66100,5283.7,CUDA_API,cuEventRecord
0.0,239249277,11616,20596.5,3862,103770,13966.6,CUDA_API,cuLaunchKernel
0.0,209934529,11760,17851.6,3764,76462,11683.1,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,155045729,768,201882.5,169631,251744,17765.8,CUDA_KERNEL,calc_neigh_list_cell
0.0,73752014,10368,7113.4,3544,44687,2937.4,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,64367662,48,1340993.0,118898,2551330,736700.1,CUDA_API,cuMemGetInfo_v2
0.0,50274376,432,116375.9,16413,269462,100548.8,CUDA_API,cuMemcpyHtoD_v2
0.0,46534523,1056,44066.8,1882,1046313,125711.4,CUDA_API,cuStreamSynchronize
0.0,36783309,192,191579.7,88583,487372,52056.0,CUDA_API,cuModuleLoadDataEx
0.0,4594076,96,47855.0,32556,117414,16415.1,CUDA_API,cuMemcpyDtoH_v2
0.0,3859157,1056,3654.5,2624,6305,631.1,CUDA_KERNEL,kernel_zero
0.0,2213464,1920,1152.8,396,40744,1761.4,CUDA_API,cuEventCreate
0.0,1803256,1920,939.2,264,38667,1306.9,CUDA_API,cuEventDestroy_v2
0.0,689851,48,14371.9,11818,25569,3159.6,CUDA_API,cuMemsetD8Async
0.0,363191,96,3783.2,3424,4543,241.9,CUDA_KERNEL,kernel_info
0.0,296482,48,6176.7,5346,8444,792.6,CUDA_API,cuInit
0.0,113346,48,2361.4,2112,2880,200.2,MEMORY_OPER,[CUDA memset]

