Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.4,1480029431106,96,15416973240.7,14999418688,15540390554,125267848.6,CUDA_API,cuCtxCreate_v2
37.2,896516728530,96,9338715922.2,9129144038,9597825170,189686911.4,CUDA_API,cuCtxDestroy_v2
0.4,9687095148,288,33635747.0,7191,211850379,68852023.1,CUDA_API,cuMemHostAlloc
0.3,7689523484,576,13349867.2,7090,107444788,25928118.8,CUDA_API,cuMemFreeHost
0.3,6081523996,864,7038800.9,5052,70727693,15810080.6,CUDA_API,cuMemFree_v2
0.2,4457455022,864,5159091.5,4076,72510090,12362379.6,CUDA_API,cuMemAlloc_v2
0.1,2657884867,22800,116573.9,1565,1545022,264550.0,CUDA_API,cuEventSynchronize
0.0,673474414,6096,110478.1,1568,214239,57823.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,336220792,288,1167433.3,6321,11701977,2829063.3,CUDA_API,cuMemAllocHost_v2
0.0,207823881,5568,37324.7,1856,141856,24577.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,187774004,4848,38732.3,22176,108480,16021.4,CUDA_KERNEL,k_lj_fast
0.0,173386403,36672,4728.0,1589,54216,4167.1,CUDA_API,cuEventRecord
0.0,145470530,5760,25255.3,4911,92837,11264.1,CUDA_API,cuLaunchKernel
0.0,115950168,5952,19480.9,3948,65230,8622.5,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,53596421,48,1116592.1,125891,2203447,610122.5,CUDA_API,cuMemGetInfo_v2
0.0,48384063,5472,8842.1,3457,41860,3338.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,40006085,192,208365.0,87744,448742,50999.4,CUDA_API,cuModuleLoadDataEx
0.0,27003562,288,93762.4,84960,115807,4487.6,CUDA_KERNEL,calc_neigh_list_cell
0.0,26294682,1056,24900.3,2075,612512,67592.5,CUDA_API,cuStreamSynchronize
0.0,6306828,144,43797.4,17750,72871,16971.3,CUDA_API,cuMemcpyHtoD_v2
0.0,4720871,96,49175.7,32757,136056,20629.5,CUDA_API,cuMemcpyDtoH_v2
0.0,2298893,1536,1496.7,434,18979,1594.7,CUDA_API,cuEventCreate
0.0,2121780,528,4018.5,3392,5152,484.5,CUDA_KERNEL,kernel_zero
0.0,1508051,1536,981.8,264,17591,1006.7,CUDA_API,cuEventDestroy_v2
0.0,942714,48,19639.9,12834,34462,4257.2,CUDA_API,cuMemsetD8Async
0.0,376573,96,3922.6,3520,4416,192.6,CUDA_KERNEL,kernel_info
0.0,290832,48,6059.0,4507,8212,761.7,CUDA_API,cuInit
0.0,101344,48,2111.3,1792,2688,237.9,MEMORY_OPER,[CUDA memset]

