Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.8,521666234974,56,9315468481.7,8570773592,9977687709,586983202.8,CUDA_API,cuCtxCreate_v2
34.7,283596319693,56,5064219994.5,5007977855,5146163625,27881188.7,CUDA_API,cuCtxDestroy_v2
0.7,5428490680,26040,208467.4,1526,3319226,467850.2,CUDA_API,cuEventSynchronize
0.3,2463246100,280,8797307.5,6233,95961401,25349433.1,CUDA_API,cuMemHostAlloc
0.2,1793671050,504,3558871.1,5914,54366990,9134724.4,CUDA_API,cuMemFreeHost
0.1,720955606,756,953645.0,4989,14316019,3144863.9,CUDA_API,cuMemFree_v2
0.1,675346387,756,893315.3,3538,21142259,3842893.1,CUDA_API,cuMemAlloc_v2
0.0,182267872,7112,25628.2,1504,68993,19733.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,127580697,41384,3082.9,1761,1007139,5275.4,CUDA_API,cuEventRecord
0.0,103388207,6104,16937.8,1952,83296,13055.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,94780042,2828,33514.9,29152,61503,2869.6,CUDA_KERNEL,k_eam_fast
0.0,85734120,6776,12652.6,4238,103048,5964.0,CUDA_API,cuLaunchKernel
0.0,65156761,6860,9498.1,4087,62461,4598.1,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,63622850,2828,22497.5,15168,66624,5216.2,CUDA_KERNEL,k_energy_fast
0.0,55840150,224,249286.4,4941,2262577,631555.8,CUDA_API,cuMemAllocHost_v2
0.0,38802522,6048,6415.8,3689,32522,2639.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,30090965,616,48849.0,2000,1221791,145989.2,CUDA_API,cuStreamSynchronize
0.0,29802901,252,118265.5,16511,269856,80013.3,CUDA_API,cuMemcpyHtoD_v2
0.0,27086177,448,60460.2,57823,78815,2081.7,CUDA_KERNEL,calc_neigh_list_cell
0.0,19359983,112,172857.0,80480,253869,40026.2,CUDA_API,cuModuleLoadDataEx
0.0,14373642,28,513344.4,70144,1127814,302907.1,CUDA_API,cuMemGetInfo_v2
0.0,2419764,56,43210.1,31378,126330,16920.4,CUDA_API,cuMemcpyDtoH_v2
0.0,1973144,616,3203.2,2591,4800,354.5,CUDA_KERNEL,kernel_zero
0.0,1160555,1120,1036.2,407,15013,1180.1,CUDA_API,cuEventCreate
0.0,749702,1120,669.4,271,16993,640.9,CUDA_API,cuEventDestroy_v2
0.0,350620,28,12522.1,11425,15224,1017.5,CUDA_API,cuMemsetD8Async
0.0,206146,56,3681.2,3392,4415,283.9,CUDA_KERNEL,kernel_info
0.0,163966,28,5855.9,5349,7699,579.6,CUDA_API,cuInit
0.0,59361,28,2120.0,2048,2304,66.6,MEMORY_OPER,[CUDA memset]

