Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation,Benchmark,Size,GPUs
0.2,1691603119,336,5034533.1,6608,41065773,10020159.5,CUDA_API,cuMemFreeHost,in.chain,256,2
0.1,887572871,734,1209227.3,4703,25081579,3739122.5,CUDA_API,cuMemFree_v2,in.chain,256,2
0.1,830497482,734,1131468.0,3586,42519111,4721810.3,CUDA_API,cuMemAlloc_v2,in.chain,256,2
0.1,792058623,2268,349232.2,14267,772195,158031.0,CUDA_API,cuMemcpyHtoD_v2,in.chain,256,2
0.0,144926521,6860,21126.3,1472,68095,13828.4,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,256,2
0.0,89483423,28784,3108.8,1555,55134,1889.9,CUDA_API,cuEventRecord,in.chain,256,2
0.0,83680246,3248,25763.6,1984,62560,11149.6,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,256,2
0.0,68960345,5376,12827.4,4855,86446,6056.2,CUDA_API,cuLaunchKernel,in.chain,256,2
0.0,51955396,168,309258.3,5520,2202063,665334.7,CUDA_API,cuMemAllocHost_v2,in.chain,256,2
0.0,49048040,4592,10681.2,3375,1680083,25078.4,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,256,2
0.0,40224458,728,55253.4,52672,58911,852.0,CUDA_KERNEL,calc_neigh_list_cell,in.chain,256,2
0.0,30116867,2828,10649.5,7488,42207,3141.7,CUDA_KERNEL,k_lj_fast,in.chain,256,2
0.0,30107556,616,48875.9,1850,1214722,146689.0,CUDA_API,cuStreamSynchronize,in.chain,256,2
0.0,21113037,3192,6614.4,3544,27870,2003.1,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,256,2
0.0,20080101,112,179286.6,87521,419040,51466.9,CUDA_API,cuModuleLoadDataEx,in.chain,256,2
0.0,16403645,28,585844.5,106319,992602,269380.2,CUDA_API,cuMemGetInfo_v2,in.chain,256,2
0.0,6630314,728,9107.6,8064,12769,555.2,CUDA_KERNEL,kernel_special,in.chain,256,2
0.0,4051641,728,5565.4,4768,18048,1145.8,CUDA_KERNEL,transpose,in.chain,256,2
0.0,2346217,56,41896.7,31194,114701,12143.3,CUDA_API,cuMemcpyDtoH_v2,in.chain,256,2
0.0,1066934,896,1190.8,397,14322,1446.7,CUDA_API,cuEventCreate,in.chain,256,2
0.0,1028034,308,3337.8,2880,4640,199.3,CUDA_KERNEL,kernel_zero,in.chain,256,2
0.0,620120,896,692.1,249,14622,625.8,CUDA_API,cuEventDestroy_v2,in.chain,256,2
0.0,385243,28,13758.7,10506,23579,3722.6,CUDA_API,cuMemsetD8Async,in.chain,256,2
0.0,206912,56,3694.9,3391,4287,276.4,CUDA_KERNEL,kernel_info,in.chain,256,2
0.0,157264,28,5616.6,3138,6648,589.1,CUDA_API,cuInit,in.chain,256,2
0.0,58910,28,2103.9,2047,2560,95.3,MEMORY_OPER,[CUDA memset],in.chain,256,2
64.7,702263053810,64,10972860215.8,10437013630,11144168290,133810837.7,CUDA_API,cuCtxCreate_v2,in.chain,256,4
34.3,371843635028,64,5810056797.3,5608293967,5879781934,52614942.3,CUDA_API,cuCtxDestroy_v2,in.chain,256,4
0.3,3252502666,192,16940118.1,6654,104679543,34846113.9,CUDA_API,cuMemHostAlloc,in.chain,256,4
0.2,2311583946,384,6019749.9,6924,51158144,12037363.8,CUDA_API,cuMemFreeHost,in.chain,256,4
0.2,1722674984,19424,88688.0,1489,1743563,219314.2,CUDA_API,cuEventSynchronize,in.chain,256,4
0.1,1094324337,845,1295058.4,3695,50099705,5254492.4,CUDA_API,cuMemAlloc_v2,in.chain,256,4
0.1,1065289425,845,1260697.5,4880,30889771,3978103.7,CUDA_API,cuMemFree_v2,in.chain,256,4
0.1,888516055,2592,342791.7,14439,1375037,169099.9,CUDA_API,cuMemcpyHtoD_v2,in.chain,256,4
0.0,212364437,7840,27087.3,1503,101888,21312.9,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,256,4
0.0,104323010,32896,3171.3,1587,38163,1937.1,CUDA_API,cuEventRecord,in.chain,256,4
0.0,100855040,3712,27170.0,1857,90240,13960.1,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,256,4
0.0,82938123,192,431969.4,5731,4181193,986859.8,CUDA_API,cuMemAllocHost_v2,in.chain,256,4
0.0,79766573,6144,12982.8,4948,55849,6278.1,CUDA_API,cuLaunchKernel,in.chain,256,4
0.0,55192718,5248,10516.9,3231,42594,4890.4,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,256,4
0.0,46606989,832,56018.0,50464,71680,3403.3,CUDA_KERNEL,calc_neigh_list_cell,in.chain,256,4
0.0,43203684,3232,13367.5,6943,60799,6605.7,CUDA_KERNEL,k_lj_fast,in.chain,256,4
0.0,25304088,3648,6936.4,3634,37850,2592.7,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,256,4
0.0,22324541,128,174410.5,73460,401676,47609.2,CUDA_API,cuModuleLoadDataEx,in.chain,256,4
0.0,21730282,32,679071.3,102695,1293187,328746.6,CUDA_API,cuMemGetInfo_v2,in.chain,256,4
0.0,21485403,704,30519.0,1852,761890,84363.5,CUDA_API,cuStreamSynchronize,in.chain,256,4
0.0,7801680,832,9377.0,7424,23520,1604.5,CUDA_KERNEL,kernel_special,in.chain,256,4
0.0,4855305,832,5835.7,4576,25664,1841.1,CUDA_KERNEL,transpose,in.chain,256,4
0.0,2823262,64,44113.5,32932,119852,15149.7,CUDA_API,cuMemcpyDtoH_v2,in.chain,256,4
0.0,1405649,352,3993.3,2943,5120,596.4,CUDA_KERNEL,kernel_zero,in.chain,256,4
0.0,1222502,1024,1193.8,404,13468,1379.7,CUDA_API,cuEventCreate,in.chain,256,4
0.0,700141,1024,683.7,261,5499,392.3,CUDA_API,cuEventDestroy_v2,in.chain,256,4
0.0,424626,32,13269.6,10581,20070,2009.5,CUDA_API,cuMemsetD8Async,in.chain,256,4
0.0,249061,64,3891.6,3424,4384,212.7,CUDA_KERNEL,kernel_info,in.chain,256,4
0.0,187135,32,5848.0,5302,7606,578.0,CUDA_API,cuInit,in.chain,256,4
0.0,68098,32,2128.1,1696,2688,274.1,MEMORY_OPER,[CUDA memset],in.chain,256,4
64.2,1619336877965,96,16868092478.8,15179290566,17026791118,208944500.7,CUDA_API,cuCtxCreate_v2,in.chain,256,6
34.8,878071214215,96,9146575148.1,9000099692,9310134246,106784069.8,CUDA_API,cuCtxDestroy_v2,in.chain,256,6
0.4,8889832529,288,30867474.1,5790,196022636,64578603.0,CUDA_API,cuMemHostAlloc,in.chain,256,6
0.3,6338262150,576,11003927.3,6572,98178332,23329092.9,CUDA_API,cuMemFreeHost,in.chain,256,6
0.1,3306886096,29136,113498.3,1479,1693440,261354.8,CUDA_API,cuEventSynchronize,in.chain,256,6
0.1,1880460886,1259,1493614.7,4770,52005479,6462712.4,CUDA_API,cuMemFree_v2,in.chain,256,6
0.1,1761933934,3888,453172.3,15184,2303321,295957.8,CUDA_API,cuMemcpyHtoD_v2,in.chain,256,6
0.0,605981703,1259,481319.9,3699,49088560,2577810.6,CUDA_API,cuMemAlloc_v2,in.chain,256,6
0.0,194297659,288,674644.6,5635,6824513,1570412.8,CUDA_API,cuMemAllocHost_v2,in.chain,256,6
0.0,184720476,11760,15707.5,1568,69759,12389.2,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,256,6
0.0,150152776,49344,3043.0,1554,40425,1816.5,CUDA_API,cuEventRecord,in.chain,256,6
0.0,115459076,9216,12528.1,4500,62097,6316.6,CUDA_API,cuLaunchKernel,in.chain,256,6
0.0,91018338,5568,16346.7,1888,58080,7258.0,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,256,6
0.0,80644462,7872,10244.5,3357,41633,4822.9,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,256,6
0.0,51789231,4848,10682.6,7168,48608,3350.1,CUDA_KERNEL,k_lj_fast,in.chain,256,6
0.0,45175242,48,941150.9,118542,1776365,466052.1,CUDA_API,cuMemGetInfo_v2,in.chain,256,6
0.0,45036306,1248,36086.8,31744,59391,2091.5,CUDA_KERNEL,calc_neigh_list_cell,in.chain,256,6
0.0,36827729,5472,6730.2,3474,26767,2377.4,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,256,6
0.0,36048812,192,187754.2,85365,461024,49298.8,CUDA_API,cuModuleLoadDataEx,in.chain,256,6
0.0,32327738,1056,30613.4,1868,709159,85824.7,CUDA_API,cuStreamSynchronize,in.chain,256,6
0.0,10790950,1248,8646.6,7167,31648,1289.2,CUDA_KERNEL,kernel_special,in.chain,256,6
0.0,6358189,1248,5094.7,4416,10432,480.3,CUDA_KERNEL,transpose,in.chain,256,6
0.0,4441922,96,46270.0,31709,129888,18573.2,CUDA_API,cuMemcpyDtoH_v2,in.chain,256,6
0.0,2014779,528,3815.9,3104,5121,486.4,CUDA_KERNEL,kernel_zero,in.chain,256,6
0.0,1846260,1536,1202.0,399,17198,1347.7,CUDA_API,cuEventCreate,in.chain,256,6
0.0,999387,1536,650.6,263,3930,357.5,CUDA_API,cuEventDestroy_v2,in.chain,256,6
0.0,694128,48,14461.0,11801,25430,2478.8,CUDA_API,cuMemsetD8Async,in.chain,256,6
0.0,379782,96,3956.1,3617,4704,198.8,CUDA_KERNEL,kernel_info,in.chain,256,6
0.0,290456,48,6051.2,5247,7844,719.4,CUDA_API,cuInit,in.chain,256,6
0.0,101348,48,2111.4,1824,2785,266.4,MEMORY_OPER,[CUDA memset],in.chain,256,6
63.5,1621466616817,96,16890277258.5,16517354988,17032797612,111750915.7,CUDA_API,cuCtxCreate_v2,in.chain,256,8
35.5,906031862698,96,9437831903.1,8816364212,10011249619,415127288.2,CUDA_API,cuCtxDestroy_v2,in.chain,256,8
0.4,9638842356,288,33468202.6,6296,208697921,67491145.0,CUDA_API,cuMemHostAlloc,in.chain,256,8
0.3,7549849040,576,13107376.8,6674,103777772,26002272.9,CUDA_API,cuMemFreeHost,in.chain,256,8
0.1,2326850673,29136,79861.7,1507,1239377,185831.5,CUDA_API,cuEventSynchronize,in.chain,256,8
0.1,1761730323,1259,1399309.2,5112,45039605,6492797.3,CUDA_API,cuMemFree_v2,in.chain,256,8
0.1,1373490246,3888,353264.0,16106,695801,207137.8,CUDA_API,cuMemcpyHtoD_v2,in.chain,256,8
0.0,576822000,1259,458158.9,3846,50685298,2144676.9,CUDA_API,cuMemAlloc_v2,in.chain,256,8
0.0,394839041,288,1370968.9,6113,17227803,3480756.9,CUDA_API,cuMemAllocHost_v2,in.chain,256,8
0.0,206153444,11760,17530.1,1568,81280,14243.7,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,256,8
0.0,153601312,49344,3112.9,1585,70157,1856.5,CUDA_API,cuEventRecord,in.chain,256,8
0.0,119595478,9216,12976.9,4951,503521,8318.8,CUDA_API,cuLaunchKernel,in.chain,256,8
0.0,95131683,5568,17085.4,1824,70431,8244.5,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,256,8
0.0,81876165,7872,10400.9,3438,87533,4755.0,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,256,8
0.0,48965445,4848,10100.1,6912,43552,3722.9,CUDA_KERNEL,k_lj_fast,in.chain,256,8
0.0,46151465,48,961488.9,111096,1793310,477897.4,CUDA_API,cuMemGetInfo_v2,in.chain,256,8
0.0,45062893,1248,36108.1,31360,57632,1894.7,CUDA_KERNEL,calc_neigh_list_cell,in.chain,256,8
0.0,38826685,192,202222.3,93428,500759,61150.1,CUDA_API,cuModuleLoadDataEx,in.chain,256,8
0.0,37564503,5472,6864.9,3536,29451,2436.7,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,256,8
0.0,25598216,1056,24240.7,1904,594701,64904.6,CUDA_API,cuStreamSynchronize,in.chain,256,8
0.0,10490257,1248,8405.7,6817,21376,1217.1,CUDA_KERNEL,kernel_special,in.chain,256,8
0.0,6476618,1248,5189.6,4127,24352,744.5,CUDA_KERNEL,transpose,in.chain,256,8
0.0,4581188,96,47720.7,32244,130596,18015.4,CUDA_API,cuMemcpyDtoH_v2,in.chain,256,8
0.0,2114963,528,4005.6,3296,5824,491.2,CUDA_KERNEL,kernel_zero,in.chain,256,8
0.0,2044129,1536,1330.8,420,14676,1409.4,CUDA_API,cuEventCreate,in.chain,256,8
0.0,1048384,1536,682.5,278,5947,402.0,CUDA_API,cuEventDestroy_v2,in.chain,256,8
0.0,859443,48,17905.1,11418,34093,5281.8,CUDA_API,cuMemsetD8Async,in.chain,256,8
0.0,380770,96,3966.4,3584,4512,208.2,CUDA_KERNEL,kernel_info,in.chain,256,8
0.0,278995,48,5812.4,5318,7322,449.0,CUDA_API,cuInit,in.chain,256,8
0.0,97920,48,2040.0,1824,2561,196.1,MEMORY_OPER,[CUDA memset],in.chain,256,8
61.5,843436825184,72,11714400349.8,11277274714,12133091614,314446976.2,CUDA_API,cuCtxCreate_v2,in.chain,864,1
36.1,494686508227,72,6870645947.6,6629152592,6932871139,49963567.7,CUDA_API,cuCtxDestroy_v2,in.chain,864,1
1.1,14681307513,21852,671851.9,1475,13730842,1739069.7,CUDA_API,cuEventSynchronize,in.chain,864,1
0.3,4784994898,2916,1640944.8,7415,3788036,978572.0,CUDA_API,cuMemcpyHtoD_v2,in.chain,864,1
0.3,3839684663,180,21331581.5,4726,113787905,41726771.6,CUDA_API,cuMemHostAlloc,in.chain,864,1
0.3,3767475153,396,9513826.1,7808,76904384,16832786.2,CUDA_API,cuMemFreeHost,in.chain,864,1
0.2,2598293706,947,2743710.4,5094,35529865,6147181.6,CUDA_API,cuMemFree_v2,in.chain,864,1
0.1,1431174496,947,1511271.9,4077,47185910,6290444.4,CUDA_API,cuMemAlloc_v2,in.chain,864,1
0.0,435991769,8820,49432.2,1504,128608,40139.0,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,864,1
0.0,256832811,4176,61502.1,2112,109312,24416.0,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,864,1
0.0,144621503,37008,3907.8,1544,45499,3552.3,CUDA_API,cuEventRecord,in.chain,864,1
0.0,142788558,936,152551.9,147808,161311,2317.4,CUDA_KERNEL,calc_neigh_list_cell,in.chain,864,1
0.0,117996503,216,546280.1,5278,1771275,752395.5,CUDA_API,cuMemAllocHost_v2,in.chain,864,1
0.0,116854523,6912,16906.0,4964,76854,9243.2,CUDA_API,cuLaunchKernel,in.chain,864,1
0.0,98438741,792,124291.3,1928,3425196,417563.9,CUDA_API,cuStreamSynchronize,in.chain,864,1
0.0,92587057,5904,15682.1,3917,200416,8438.2,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,864,1
0.0,79079314,3636,21749.0,13888,40160,5624.0,CUDA_KERNEL,k_lj_fast,in.chain,864,1
0.0,30826119,4104,7511.2,3486,36559,2720.2,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,864,1
0.0,28432495,144,197447.9,86106,479442,55096.5,CUDA_API,cuModuleLoadDataEx,in.chain,864,1
0.0,27242692,36,756741.4,122482,1437443,373469.0,CUDA_API,cuMemGetInfo_v2,in.chain,864,1
0.0,13637093,936,14569.5,12704,16512,641.7,CUDA_KERNEL,kernel_special,in.chain,864,1
0.0,8162879,936,8721.0,6752,18559,1314.6,CUDA_KERNEL,transpose,in.chain,864,1
0.0,3177466,72,44131.5,31977,119380,14832.4,CUDA_API,cuMemcpyDtoH_v2,in.chain,864,1
0.0,1685889,1152,1463.4,401,29578,1951.7,CUDA_API,cuEventCreate,in.chain,864,1
0.0,1289502,396,3256.3,2783,4544,260.7,CUDA_KERNEL,kernel_zero,in.chain,864,1
0.0,810489,1152,703.5,250,16342,661.6,CUDA_API,cuEventDestroy_v2,in.chain,864,1
0.0,489750,36,13604.2,10033,23401,2774.1,CUDA_API,cuMemsetD8Async,in.chain,864,1
0.0,264797,72,3677.7,3424,4192,231.3,CUDA_KERNEL,kernel_info,in.chain,864,1
0.0,212948,36,5915.2,5261,7764,563.9,CUDA_API,cuInit,in.chain,864,1
0.0,84256,36,2340.4,2080,2880,226.3,MEMORY_OPER,[CUDA memset],in.chain,864,1
61.9,843645171716,72,11717294051.6,11271153890,12151710790,318947807.8,CUDA_API,cuCtxCreate_v2,in.chain,864,1
36.0,490429935370,72,6811526880.1,6624076300,6869227937,40298530.0,CUDA_API,cuCtxDestroy_v2,in.chain,864,1
0.9,12423136003,22068,562948.0,1471,11029891,1490454.7,CUDA_API,cuEventSynchronize,in.chain,864,1
0.3,4218649532,216,19530784.9,5711,128743720,42897087.0,CUDA_API,cuMemHostAlloc,in.chain,864,1
0.3,3524854914,3024,1165626.6,15435,2323640,529667.1,CUDA_API,cuMemcpyHtoD_v2,in.chain,864,1
0.3,3460596929,432,8010641.0,6402,75885500,16685981.8,CUDA_API,cuMemFreeHost,in.chain,864,1
0.1,1871772702,946,1978618.1,4893,45364751,5276841.8,CUDA_API,cuMemFree_v2,in.chain,864,1
0.1,1365337126,946,1443273.9,3644,46049834,6249666.7,CUDA_API,cuMemAlloc_v2,in.chain,864,1
0.0,268121692,9000,29791.3,1472,67711,17359.9,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,864,1
0.0,143391258,37440,3829.9,1578,51194,3381.1,CUDA_API,cuEventRecord,in.chain,864,1
0.0,123954388,4176,29682.6,2016,62560,11038.4,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,864,1
0.0,117436906,7020,16728.9,4814,81583,9042.0,CUDA_API,cuLaunchKernel,in.chain,864,1
0.0,104975907,972,107999.9,104575,110911,772.7,CUDA_KERNEL,calc_neigh_list_cell,in.chain,864,1
0.0,91297918,792,115275.1,1941,3150454,379385.1,CUDA_API,cuStreamSynchronize,in.chain,864,1
0.0,89797964,5976,15026.4,3745,50763,7577.8,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,864,1
0.0,60388873,216,279578.1,5312,1885616,597357.7,CUDA_API,cuMemAllocHost_v2,in.chain,864,1
0.0,48060357,3636,13217.9,8543,35680,3933.1,CUDA_KERNEL,k_lj_fast,in.chain,864,1
0.0,30274732,4104,7376.9,3532,24089,2401.5,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,864,1
0.0,26601448,36,738929.1,178992,1304713,355830.7,CUDA_API,cuMemGetInfo_v2,in.chain,864,1
0.0,25380207,144,176251.4,85547,238741,29495.0,CUDA_API,cuModuleLoadDataEx,in.chain,864,1
0.0,14025283,972,14429.3,12704,16320,511.2,CUDA_KERNEL,kernel_special,in.chain,864,1
0.0,8395156,972,8637.0,6943,17088,1193.7,CUDA_KERNEL,transpose,in.chain,864,1
0.0,3111520,72,43215.6,32501,120384,16415.6,CUDA_API,cuMemcpyDtoH_v2,in.chain,864,1
0.0,1383833,1152,1201.2,394,15161,1347.3,CUDA_API,cuEventCreate,in.chain,864,1
0.0,1306401,396,3299.0,2656,4512,271.1,CUDA_KERNEL,kernel_zero,in.chain,864,1
0.0,767895,1152,666.6,257,6081,521.1,CUDA_API,cuEventDestroy_v2,in.chain,864,1
0.0,469728,36,13048.0,10847,17920,1583.4,CUDA_API,cuMemsetD8Async,in.chain,864,1
0.0,263739,72,3663.0,3296,4577,293.5,CUDA_KERNEL,kernel_info,in.chain,864,1
0.0,209655,36,5823.8,5392,7897,503.1,CUDA_API,cuInit,in.chain,864,1
0.0,80067,36,2224.1,2047,2625,158.3,MEMORY_OPER,[CUDA memset],in.chain,864,1
63.9,904804056092,72,12566723001.3,12235348282,12875920988,206985426.8,CUDA_API,cuCtxCreate_v2,in.chain,864,1
34.0,481578145185,72,6688585349.8,6283396272,6820322536,97830218.4,CUDA_API,cuCtxDestroy_v2,in.chain,864,1
0.9,12220681555,21852,559247.7,1473,11055544,1457782.5,CUDA_API,cuEventSynchronize,in.chain,864,1
0.3,3770459627,216,17455831.6,6247,112884824,38196749.3,CUDA_API,cuMemHostAlloc,in.chain,864,1
0.3,3713532006,432,8596138.9,7116,75143490,15907389.4,CUDA_API,cuMemFreeHost,in.chain,864,1
0.2,3400210063,2916,1166052.8,15790,2288120,531692.1,CUDA_API,cuMemcpyHtoD_v2,in.chain,864,1
0.2,2832063614,946,2993724.8,3908,52657868,9764834.3,CUDA_API,cuMemAlloc_v2,in.chain,864,1
0.2,2487753360,946,2629760.4,4977,23993529,5932368.1,CUDA_API,cuMemFree_v2,in.chain,864,1
0.0,269911639,8820,30602.2,1472,81535,18256.9,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,864,1
0.0,241726295,4176,57884.6,1920,106880,22045.8,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,864,1
0.0,140460368,37008,3795.4,1559,41468,3253.5,CUDA_API,cuEventRecord,in.chain,864,1
0.0,115862581,216,536400.8,5282,1721783,738022.6,CUDA_API,cuMemAllocHost_v2,in.chain,864,1
0.0,114873214,6912,16619.4,5118,69277,8793.9,CUDA_API,cuLaunchKernel,in.chain,864,1
0.0,100869004,936,107766.0,103936,112767,873.9,CUDA_KERNEL,calc_neigh_list_cell,in.chain,864,1
0.0,92734348,792,117088.8,1896,3139420,382571.9,CUDA_API,cuStreamSynchronize,in.chain,864,1
0.0,87793256,5904,14870.1,3637,105471,7598.2,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,864,1
0.0,62099766,3636,17079.1,11040,37248,4265.8,CUDA_KERNEL,k_lj_fast,in.chain,864,1
0.0,30588906,4104,7453.4,3505,31534,2279.9,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,864,1
0.0,26022262,144,180710.2,92998,461154,44837.2,CUDA_API,cuModuleLoadDataEx,in.chain,864,1
0.0,25454222,36,707061.7,115375,1344316,359259.7,CUDA_API,cuMemGetInfo_v2,in.chain,864,1
0.0,13602749,936,14532.9,12703,16160,485.3,CUDA_KERNEL,kernel_special,in.chain,864,1
0.0,8261318,936,8826.2,7648,18176,1345.7,CUDA_KERNEL,transpose,in.chain,864,1
0.0,3153382,72,43797.0,32110,122162,18452.6,CUDA_API,cuMemcpyDtoH_v2,in.chain,864,1
0.0,1444423,1152,1253.8,399,27022,1606.9,CUDA_API,cuEventCreate,in.chain,864,1
0.0,1308215,396,3303.6,2751,4704,292.9,CUDA_KERNEL,kernel_zero,in.chain,864,1
0.0,769970,1152,668.4,257,11554,551.5,CUDA_API,cuEventDestroy_v2,in.chain,864,1
0.0,464831,36,12912.0,10381,19818,2053.6,CUDA_API,cuMemsetD8Async,in.chain,864,1
0.0,267270,72,3712.1,3360,4224,291.3,CUDA_KERNEL,kernel_info,in.chain,864,1
0.0,213566,36,5932.4,5357,7808,620.2,CUDA_API,cuInit,in.chain,864,1
0.0,81602,36,2266.7,2016,2656,189.0,MEMORY_OPER,[CUDA memset],in.chain,864,1
61.8,827918604567,72,11498869507.9,11077570209,11730883263,156808020.7,CUDA_API,cuCtxCreate_v2,in.chain,864,2
36.2,484965257188,72,6735628572.1,6560625718,6880428650,96332035.7,CUDA_API,cuCtxDestroy_v2,in.chain,864,2
0.6,8291026812,21852,379417.3,1463,6354397,889750.9,CUDA_API,cuEventSynchronize,in.chain,864,2
0.3,4376010796,180,24311171.1,5166,130896848,47155343.5,CUDA_API,cuMemHostAlloc,in.chain,864,2
0.3,4122627422,2916,1413795.4,7384,3463144,890763.9,CUDA_API,cuMemcpyHtoD_v2,in.chain,864,2
0.3,3876464754,396,9789052.4,8550,76962088,17230551.5,CUDA_API,cuMemFreeHost,in.chain,864,2
0.2,2497226522,947,2636986.8,5176,24201741,5925170.3,CUDA_API,cuMemFree_v2,in.chain,864,2
0.1,1324455077,947,1398579.8,3880,46572062,5451169.2,CUDA_API,cuMemAlloc_v2,in.chain,864,2
0.1,749284510,8820,84952.9,1504,237887,74233.1,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,864,2
0.0,371838644,4176,89041.8,2112,197888,44447.3,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,864,2
0.0,145360466,37008,3927.8,1580,156777,3632.3,CUDA_API,cuEventRecord,in.chain,864,2
0.0,145273201,936,155206.4,148000,178656,6446.9,CUDA_KERNEL,calc_neigh_list_cell,in.chain,864,2
0.0,132358294,216,612769.9,5717,2824456,858580.5,CUDA_API,cuMemAllocHost_v2,in.chain,864,2
0.0,116815939,6912,16900.5,4667,73948,9086.3,CUDA_API,cuLaunchKernel,in.chain,864,2
0.0,103040124,3636,28338.9,13792,75743,10374.1,CUDA_KERNEL,k_lj_fast,in.chain,864,2
0.0,91494329,5904,15497.0,3719,52119,7852.6,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,864,2
0.0,50838777,792,64190.4,1910,1729349,199279.9,CUDA_API,cuStreamSynchronize,in.chain,864,2
0.0,30857897,4104,7519.0,3580,37529,2628.0,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,864,2
0.0,27231442,36,756428.9,134786,1398245,362040.7,CUDA_API,cuMemGetInfo_v2,in.chain,864,2
0.0,26930591,144,187018.0,83071,431208,47092.9,CUDA_API,cuModuleLoadDataEx,in.chain,864,2
0.0,14237379,936,15210.9,12512,22815,1514.7,CUDA_KERNEL,kernel_special,in.chain,864,2
0.0,8553045,936,9137.9,7583,24096,2237.7,CUDA_KERNEL,transpose,in.chain,864,2
0.0,3240570,72,45007.9,32463,128773,17303.4,CUDA_API,cuMemcpyDtoH_v2,in.chain,864,2
0.0,1563471,1152,1357.2,400,12321,1636.7,CUDA_API,cuEventCreate,in.chain,864,2
0.0,1321984,396,3338.3,2912,4896,204.5,CUDA_KERNEL,kernel_zero,in.chain,864,2
0.0,798464,1152,693.1,256,4554,459.2,CUDA_API,cuEventDestroy_v2,in.chain,864,2
0.0,458803,36,12744.5,10920,17775,1697.6,CUDA_API,cuMemsetD8Async,in.chain,864,2
0.0,269316,72,3740.5,3424,4161,210.4,CUDA_KERNEL,kernel_info,in.chain,864,2
0.0,212236,36,5895.4,5463,7447,497.0,CUDA_API,cuInit,in.chain,864,2
0.0,79749,36,2215.3,2112,2496,96.1,MEMORY_OPER,[CUDA memset],in.chain,864,2
61.9,826932606626,72,11485175092.0,11047222990,11678737933,142226372.5,CUDA_API,cuCtxCreate_v2,in.chain,864,2
36.6,489615893647,72,6800220745.1,6585039288,6975327380,156791529.9,CUDA_API,cuCtxDestroy_v2,in.chain,864,2
0.4,4819926278,216,22314473.5,5917,147506024,48557983.2,CUDA_API,cuMemHostAlloc,in.chain,864,2
0.4,4689866192,22068,212518.9,1464,4937450,546401.3,CUDA_API,cuEventSynchronize,in.chain,864,2
0.3,3542218838,432,8199580.6,6316,74720915,17114332.4,CUDA_API,cuMemFreeHost,in.chain,864,2
0.2,2829726281,3024,935756.0,15152,1930606,429281.4,CUDA_API,cuMemcpyHtoD_v2,in.chain,864,2
0.1,1814242115,946,1917803.5,4875,24977928,5000879.6,CUDA_API,cuMemFree_v2,in.chain,864,2
0.1,1269039438,946,1341479.3,3600,44159878,5640997.4,CUDA_API,cuMemAlloc_v2,in.chain,864,2
0.0,427895913,9000,47544.0,1472,124991,31495.7,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,864,2
0.0,153129989,4176,36669.1,1952,97376,18529.1,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,864,2
0.0,143921661,37440,3844.1,1568,52617,3324.2,CUDA_API,cuEventRecord,in.chain,864,2
0.0,116986951,7020,16664.8,4854,69125,8719.4,CUDA_API,cuLaunchKernel,in.chain,864,2
0.0,105522087,972,108561.8,103904,117088,1785.8,CUDA_KERNEL,calc_neigh_list_cell,in.chain,864,2
0.0,88656391,5976,14835.4,3870,76792,7417.2,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,864,2
0.0,67035915,216,310351.5,5165,1994233,666036.1,CUDA_API,cuMemAllocHost_v2,in.chain,864,2
