Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.2,824138104495,72,11446362562.4,10877466096,11592189671,129044123.0,CUDA_API,cuCtxCreate_v2
36.5,483597882188,72,6716637252.6,6573153088,6905264027,130661113.9,CUDA_API,cuCtxDestroy_v2
0.4,4695810264,216,21739862.3,5691,137706651,46146870.1,CUDA_API,cuMemHostAlloc
0.2,3286968563,432,7608723.5,6354,72785351,15902029.1,CUDA_API,cuMemFreeHost
0.2,2622940653,3024,867374.6,15000,1805292,394355.8,CUDA_API,cuMemcpyHtoD_v2
0.2,2278947241,22068,103269.3,1479,1758852,246865.9,CUDA_API,cuEventSynchronize
0.1,1817394442,946,1921135.8,4961,38078787,5059982.2,CUDA_API,cuMemFree_v2
0.1,1304220614,946,1378668.7,3541,45628683,5307538.2,CUDA_API,cuMemAlloc_v2
0.1,754532073,9000,83836.9,1503,224512,60582.8,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,229036392,4176,54845.9,1952,193728,36672.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,143697590,37440,3838.1,1577,73467,3297.2,CUDA_API,cuEventRecord
0.0,116352717,7020,16574.5,4764,364108,9263.2,CUDA_API,cuLaunchKernel
0.0,112441864,216,520564.2,5447,5151652,1176825.8,CUDA_API,cuMemAllocHost_v2
0.0,106095015,972,109151.3,104383,128192,2731.1,CUDA_KERNEL,calc_neigh_list_cell
0.0,100752134,3636,27709.6,8799,118783,20519.5,CUDA_KERNEL,k_lj_fast
0.0,87237963,5976,14598.1,3895,53785,6946.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,30479323,4104,7426.7,3524,30070,2440.6,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,27871696,36,774213.8,114976,1459264,372899.3,CUDA_API,cuMemGetInfo_v2
0.0,26446085,792,33391.5,1820,781966,92280.5,CUDA_API,cuStreamSynchronize
0.0,26240981,144,182229.0,85123,546257,53903.9,CUDA_API,cuModuleLoadDataEx
0.0,15186618,972,15624.1,12928,31712,2118.4,CUDA_KERNEL,kernel_special
0.0,8552431,972,8798.8,7392,28960,1917.8,CUDA_KERNEL,transpose
0.0,3175111,72,44098.8,32610,117337,16652.5,CUDA_API,cuMemcpyDtoH_v2
0.0,1538042,396,3883.9,2688,5056,581.9,CUDA_KERNEL,kernel_zero
0.0,1408118,1152,1222.3,402,50781,1998.3,CUDA_API,cuEventCreate
0.0,832179,1152,722.4,254,23220,853.8,CUDA_API,cuEventDestroy_v2
0.0,494011,36,13722.5,10410,23120,2644.9,CUDA_API,cuMemsetD8Async
0.0,273217,72,3794.7,3232,7072,468.3,CUDA_KERNEL,kernel_info
0.0,210553,36,5848.7,5481,7661,439.4,CUDA_API,cuInit
0.0,74943,36,2081.8,1696,2880,296.0,MEMORY_OPER,[CUDA memset]

