Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.6,161831754940,32,5057242341.9,4840165937,5161105097,85814085.9,CUDA_API,cuCtxCreate_v2
33.4,89354701695,32,2792334428.0,2721936409,2835361420,27025643.5,CUDA_API,cuCtxDestroy_v2
3.3,8907872547,14880,598647.3,1476,15351277,1541528.0,CUDA_API,cuEventSynchronize
0.6,1654482002,160,10340512.5,6474,68576657,20062446.4,CUDA_API,cuMemHostAlloc
0.6,1520728417,288,5280307.0,4777,40701674,8672637.2,CUDA_API,cuMemFreeHost
0.4,1104775690,432,2557351.1,4839,21358589,4492793.6,CUDA_API,cuMemFree_v2
0.4,962221410,432,2227364.4,3898,26960014,5222425.3,CUDA_API,cuMemAlloc_v2
0.2,466012803,4064,114668.5,1568,272991,111022.2,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,371753187,3488,106580.6,2080,315327,65322.5,MEMORY_OPER,[CUDA memcpy DtoH]
0.1,332627785,1616,205834.0,179231,231104,5473.8,CUDA_KERNEL,k_eam_fast
0.1,179638455,1616,111162.4,97280,125184,5975.6,CUDA_KERNEL,k_energy_fast
0.1,161964218,256,632672.7,521887,714174,30285.7,CUDA_KERNEL,calc_neigh_list_cell
0.0,91516549,128,714973.0,6199,2722572,950072.7,CUDA_API,cuMemAllocHost_v2
0.0,90091135,23648,3809.7,1588,71465,3054.5,CUDA_API,cuEventRecord
0.0,68107074,3872,17589.6,3933,63134,7340.9,CUDA_API,cuLaunchKernel
0.0,56116118,3920,14315.3,3944,70043,5698.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,22974573,3456,6647.7,3462,30745,2016.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,22008243,352,62523.4,1897,1624107,203499.7,CUDA_API,cuStreamSynchronize
0.0,17092323,144,118696.7,17800,262778,80155.0,CUDA_API,cuMemcpyHtoD_v2
0.0,9924721,64,155073.8,73537,225438,43475.4,CUDA_API,cuModuleLoadDataEx
0.0,6753278,16,422079.9,133413,716762,182438.0,CUDA_API,cuMemGetInfo_v2
0.0,1303579,32,40736.8,32951,58718,6010.3,CUDA_API,cuMemcpyDtoH_v2
0.0,1159836,352,3295.0,2784,4832,341.1,CUDA_KERNEL,kernel_zero
0.0,686191,640,1072.2,453,12260,1202.8,CUDA_API,cuEventCreate
0.0,480274,640,750.4,266,13963,1043.1,CUDA_API,cuEventDestroy_v2
0.0,207859,16,12991.2,11136,15841,1351.1,CUDA_API,cuMemsetD8Async
0.0,123459,32,3858.1,3680,4256,194.6,CUDA_KERNEL,kernel_info
0.0,91448,16,5715.5,5268,6530,301.6,CUDA_API,cuInit
0.0,36864,16,2304.0,2208,2560,98.5,MEMORY_OPER,[CUDA memset]

