Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.5,1504774091803,96,15674730122.9,15166697941,16061988151,297567498.3,CUDA_API,cuCtxCreate_v2
36.8,915914664202,96,9540777752.1,9137702733,9880014918,273983280.7,CUDA_API,cuCtxDestroy_v2
0.9,22885669347,22800,1003757.4,1484,13073186,2227659.1,CUDA_API,cuEventSynchronize
0.7,16194285749,240,67476190.6,7485,196054172,81730919.9,CUDA_API,cuMemHostAlloc
0.5,11338602528,528,21474626.0,7527,114776741,30782858.0,CUDA_API,cuMemFreeHost
0.3,8589744663,864,9941834.1,5230,107564519,18946135.7,CUDA_API,cuMemFree_v2
0.2,4492550554,864,5199711.3,3838,69664679,13133125.8,CUDA_API,cuMemAlloc_v2
0.1,1869397474,6096,306659.7,1504,490112,152976.7,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,1116012307,5568,200433.2,2016,340384,87294.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,458146169,4848,94502.1,75488,147840,8608.8,CUDA_KERNEL,k_lj_fast
0.0,222836145,36672,6076.5,1577,80133,7145.6,CUDA_API,cuEventRecord
0.0,213539911,288,741458.0,5757,3739404,1047070.6,CUDA_API,cuMemAllocHost_v2
0.0,175386089,5760,30449.0,4728,110890,16510.1,CUDA_API,cuLaunchKernel
0.0,153027890,5952,25710.3,3856,97127,13460.1,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,89483628,1056,84738.3,1924,2274922,267119.4,CUDA_API,cuStreamSynchronize
0.0,60874963,288,211371.4,185663,245696,10185.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,60217579,48,1254532.9,126655,2645003,710934.0,CUDA_API,cuMemGetInfo_v2
0.0,47115256,5472,8610.2,3614,40474,3738.6,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,37000336,192,192710.1,97589,521597,55463.2,CUDA_API,cuModuleLoadDataEx
0.0,7691113,144,53410.5,7364,97393,31412.8,CUDA_API,cuMemcpyHtoD_v2
0.0,4250131,96,44272.2,32021,116575,12347.8,CUDA_API,cuMemcpyDtoH_v2
0.0,2257335,1536,1469.6,399,26992,1909.4,CUDA_API,cuEventCreate
0.0,1750274,528,3314.9,2752,4704,235.2,CUDA_KERNEL,kernel_zero
0.0,1410156,1536,918.1,268,13813,899.5,CUDA_API,cuEventDestroy_v2
0.0,686920,48,14310.8,10990,30967,3790.2,CUDA_API,cuMemsetD8Async
0.0,355771,96,3705.9,3424,4384,254.1,CUDA_KERNEL,kernel_info
0.0,286943,48,5978.0,5278,7854,627.6,CUDA_API,cuInit
0.0,107102,48,2231.3,2080,2688,152.6,MEMORY_OPER,[CUDA memset]

