Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.8,1479847342653,96,15415076486.0,15144121257,15520056634,97091425.3,CUDA_API,cuCtxCreate_v2
36.9,884187424677,96,9210285673.7,8894051132,9381334243,101322183.3,CUDA_API,cuCtxDestroy_v2
0.4,9844116989,240,41017154.1,11271,216396887,74750222.8,CUDA_API,cuMemHostAlloc
0.3,7800880829,532,14663309.8,7507,107678297,27065284.4,CUDA_API,cuMemFreeHost
0.2,4119492718,870,4735049.1,5575,52937302,12339580.3,CUDA_API,cuMemFree_v2
0.1,2981506762,22800,130767.8,1586,1730116,280250.9,CUDA_API,cuEventSynchronize
0.1,2568646826,870,2952467.6,4614,61519201,9239907.1,CUDA_API,cuMemAlloc_v2
0.0,479570337,6096,78669.7,1568,162464,41889.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,328524473,292,1125083.8,7055,10536374,2702613.9,CUDA_API,cuMemAllocHost_v2
0.0,173416929,4848,35770.8,19936,103648,12857.2,CUDA_KERNEL,k_lj_fast
0.0,135401870,36672,3692.2,1660,61900,2528.9,CUDA_API,cuEventRecord
0.0,116875498,5568,20990.6,1888,100160,15959.0,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,95462510,5760,16573.4,5377,79244,8449.3,CUDA_API,cuLaunchKernel
0.0,74671572,5952,12545.6,4081,74580,6537.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,56792703,48,1183181.3,85873,2399394,700112.0,CUDA_API,cuMemGetInfo_v2
0.0,42125877,192,219405.6,90081,640741,68146.6,CUDA_API,cuModuleLoadDataEx
0.0,42059914,5472,7686.4,4031,68495,3833.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,26622608,1056,25210.8,1996,613525,67972.5,CUDA_API,cuStreamSynchronize
0.0,19873309,288,69004.5,59776,91359,3047.1,CUDA_KERNEL,calc_neigh_list_cell
0.0,8828692,144,61310.4,9391,98852,34865.1,CUDA_API,cuMemcpyHtoD_v2
0.0,4447842,96,46331.7,32596,127300,16302.4,CUDA_API,cuMemcpyDtoH_v2
0.0,2558511,1536,1665.7,479,12134,1708.9,CUDA_API,cuEventCreate
0.0,2119049,528,4013.4,3328,5792,481.7,CUDA_KERNEL,kernel_zero
0.0,1493141,1536,972.1,302,4776,676.9,CUDA_API,cuEventDestroy_v2
0.0,1003760,48,20911.7,14345,32385,4352.4,CUDA_API,cuMemsetD8Async
0.0,374588,96,3902.0,3584,4319,194.2,CUDA_KERNEL,kernel_info
0.0,278385,48,5799.7,5312,7068,340.3,CUDA_API,cuInit
0.0,99807,48,2079.3,1824,2496,177.2,MEMORY_OPER,[CUDA memset]

