Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.8,90028689712,24,3751195404.7,3669452751,3787131238,32034081.5,CUDA_API,cuCtxCreate_v2
34.9,49148472688,24,2047853028.7,1988136421,2106258958,34373059.9,CUDA_API,cuCtxDestroy_v2
0.3,484846524,5700,85060.8,1591,2045435,182125.4,CUDA_API,cuEventSynchronize
0.3,461579541,72,6410827.0,7649,38862744,12503973.2,CUDA_API,cuMemHostAlloc
0.3,422532126,144,2934250.9,7455,26175353,6241111.0,CUDA_API,cuMemFreeHost
0.1,148835991,216,689055.5,5664,6450155,1700268.8,CUDA_API,cuMemFree_v2
0.1,143260728,216,663244.1,4477,8972418,1997749.5,CUDA_API,cuMemAlloc_v2
0.0,34784563,72,483118.9,6351,3591645,1091223.7,CUDA_API,cuMemAllocHost_v2
0.0,28963543,9168,3159.2,1759,28081,1523.9,CUDA_API,cuEventRecord
0.0,23204267,1524,15225.9,1536,30721,6565.2,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,22313904,1212,18410.8,12480,36257,2757.4,CUDA_KERNEL,k_lj_fast
0.0,18349842,1440,12742.9,5436,54259,5253.8,CUDA_API,cuLaunchKernel
0.0,13901828,1488,9342.6,3772,38326,3728.5,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,9238178,1368,6753.1,4104,22934,2059.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,7453287,48,155276.8,76530,226745,43457.9,CUDA_API,cuModuleLoadDataEx
0.0,7384222,1392,5304.8,1792,16928,1767.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,5937632,264,22491.0,2067,497941,60727.1,CUDA_API,cuStreamSynchronize
0.0,4060723,72,56398.9,52544,62081,2625.4,CUDA_KERNEL,calc_neigh_list_cell
0.0,3579286,12,298273.8,127195,483695,115758.7,CUDA_API,cuMemGetInfo_v2
0.0,1435388,36,39871.9,17133,57100,15321.7,CUDA_API,cuMemcpyHtoD_v2
0.0,1018161,24,42423.4,31791,111317,15184.8,CUDA_API,cuMemcpyDtoH_v2
0.0,468741,132,3551.1,3200,4224,164.2,CUDA_KERNEL,kernel_zero
0.0,418422,384,1089.6,478,5645,866.8,CUDA_API,cuEventCreate
0.0,272080,384,708.5,307,3560,414.5,CUDA_API,cuEventDestroy_v2
0.0,172183,12,14348.6,11688,19340,2438.5,CUDA_API,cuMemsetD8Async
0.0,89955,24,3748.1,3456,4224,240.2,CUDA_KERNEL,kernel_info
0.0,69393,12,5782.8,5428,6334,274.7,CUDA_API,cuInit
0.0,22113,12,1842.8,1760,2176,126.2,MEMORY_OPER,[CUDA memset]

