Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
65.3,95541145309,24,3980881054.5,3731093080,4169567335,162160651.1,CUDA_API,cuCtxCreate_v2
33.5,48938632670,24,2039109694.6,1999132469,2072597720,21993071.4,CUDA_API,cuCtxDestroy_v2
0.4,574353865,72,7977137.0,8605,44797537,14569345.5,CUDA_API,cuMemHostAlloc
0.3,413853468,144,2873982.4,7784,21934700,5768112.2,CUDA_API,cuMemFreeHost
0.2,238548777,5700,41850.7,1647,606922,87626.5,CUDA_API,cuEventSynchronize
0.1,171406148,216,793547.0,5588,8975804,1936158.0,CUDA_API,cuMemFree_v2
0.1,171291268,216,793015.1,5294,8921723,2172751.1,CUDA_API,cuMemAlloc_v2
0.0,45562911,72,632818.2,7230,5653837,1453894.5,CUDA_API,cuMemAllocHost_v2
0.0,33279881,1524,21837.2,1536,44864,11065.7,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,31167080,9168,3399.6,1774,24069,1444.8,CUDA_API,cuEventRecord
0.0,19954216,1440,13857.1,5974,57667,5012.4,CUDA_API,cuLaunchKernel
0.0,15987352,1212,13190.9,11456,23392,1311.8,CUDA_KERNEL,k_lj_fast
0.0,14869508,1488,9992.9,3854,30468,3530.5,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,12242108,12,1020175.7,720023,1303612,197372.6,CUDA_API,cuMemGetInfo_v2
0.0,10357328,1392,7440.6,1663,17600,2286.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,9806490,1368,7168.5,4176,29642,1890.1,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,8447131,48,175981.9,76062,305089,62513.7,CUDA_API,cuModuleLoadDataEx
0.0,4062846,72,56428.4,51360,61856,2714.6,CUDA_KERNEL,calc_neigh_list_cell
0.0,3971176,264,15042.3,2116,304014,36454.2,CUDA_API,cuStreamSynchronize
0.0,1538181,36,42727.3,17423,62758,16675.6,CUDA_API,cuMemcpyHtoD_v2
0.0,1090473,24,45436.4,32707,128644,19308.2,CUDA_API,cuMemcpyDtoH_v2
0.0,541191,132,4099.9,3264,11488,867.6,CUDA_KERNEL,kernel_zero
0.0,473345,384,1232.7,485,6380,959.1,CUDA_API,cuEventCreate
0.0,327452,384,852.7,348,4018,508.1,CUDA_API,cuEventDestroy_v2
0.0,197641,12,16470.1,12250,21121,2981.3,CUDA_API,cuMemsetD8Async
0.0,94146,24,3922.8,3552,4448,239.0,CUDA_KERNEL,kernel_info
0.0,68451,12,5704.3,5404,6484,275.2,CUDA_API,cuInit
0.0,24255,12,2021.3,1728,2528,242.2,MEMORY_OPER,[CUDA memset]

