Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
64.8,88876023840,24,3703167660.0,3605297009,3734944197,31326605.9,CUDA_API,cuCtxCreate_v2
33.9,46473349620,24,1936389567.5,1863468407,1966147465,28425755.8,CUDA_API,cuCtxDestroy_v2
0.4,587019808,60,9783663.5,10491,44689131,15386539.8,CUDA_API,cuMemHostAlloc
0.3,400804013,132,3036394.0,8562,20805498,5675839.2,CUDA_API,cuMemFreeHost
0.2,263761665,5700,46274.0,1636,619576,95109.9,CUDA_API,cuEventSynchronize
0.1,157364388,216,728538.8,4637,8965245,2063983.7,CUDA_API,cuMemAlloc_v2
0.1,155203557,216,718535.0,5978,7619298,1796016.3,CUDA_API,cuMemFree_v2
0.1,73390187,1524,48156.3,1535,91967,24767.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,41578821,72,577483.6,6848,5345547,1303352.7,CUDA_API,cuMemAllocHost_v2
0.0,32161863,9168,3508.1,1892,25735,1563.5,CUDA_API,cuEventRecord
0.0,25430656,1212,20982.4,16320,60735,5887.1,CUDA_KERNEL,k_lj_fast
0.0,20579173,1440,14291.1,5681,40083,5219.2,CUDA_API,cuLaunchKernel
0.0,15558598,1488,10456.0,4032,34956,3880.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,13239032,1392,9510.8,1632,55073,7020.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,10352007,1368,7567.3,4351,29997,2269.3,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,8582136,48,178794.5,68115,312797,67896.0,CUDA_API,cuModuleLoadDataEx
0.0,4801110,12,400092.5,201036,600627,131516.7,CUDA_API,cuMemGetInfo_v2
0.0,4411924,72,61276.7,55455,68192,3377.5,CUDA_KERNEL,calc_neigh_list_cell
0.0,3702715,264,14025.4,2240,309825,32609.8,CUDA_API,cuStreamSynchronize
0.0,2127791,36,59105.3,9443,95867,34306.9,CUDA_API,cuMemcpyHtoD_v2
0.0,1108541,24,46189.2,32443,127447,22899.7,CUDA_API,cuMemcpyDtoH_v2
0.0,541395,384,1409.9,508,7812,1214.1,CUDA_API,cuEventCreate
0.0,531226,132,4024.4,3136,4864,570.7,CUDA_KERNEL,kernel_zero
0.0,303011,384,789.1,347,3612,451.5,CUDA_API,cuEventDestroy_v2
0.0,197992,12,16499.3,11363,21731,2698.5,CUDA_API,cuMemsetD8Async
0.0,92475,24,3853.1,3424,4351,247.1,CUDA_KERNEL,kernel_info
0.0,64818,12,5401.5,3222,5989,704.5,CUDA_API,cuInit
0.0,23873,12,1989.4,1728,2240,205.4,MEMORY_OPER,[CUDA memset]

