/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220526/hwmetrics/results.instance-20220526-1048,22.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;1.657974
1;SP GFLOPS;0.218501
1;DP GFLOPS;0.066232
1;x87 GFLOPS;0.0
1;IPC;1.387143
1;Average CPU Frequency;2104037336.080707
1;Total Thread Count;
1;CPU Time;0.237040
0;Effective Physical Core Utilization;0.3% (0.185 out of 64)
1;Effective Logical Core Utilization;0.1% (0.143 out of 128)
0;Memory Bound;14.1
1;Cache Bound;18.0
1;DRAM Bound;3.1
1;NUMA: % of Remote Accesses;17.1
0;Vectorization;85.8
1;Instruction Mix;
2;SP FLOPs;1.5
3;Packed;100.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;100.0
3;Scalar;0.0
2;DP FLOPs;1.3
3;Packed;68.7
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;68.7
3;Scalar;31.3
2;x87 FLOPs;0.0
2;Non-FP;97.2
1;FP Arith/Mem Rd Instr. Ratio;0.100542
1;FP Arith/Mem Wr Instr. Ratio;0.158179
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.lj" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;13
1;Computer Name;instance-20220526-1048
1;Result Size;3286133
1;Collection start time;17:47:58 26/05/2022 UTC
1;Collection stop time;17:48:00 26/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593975965
2;Logical CPU Count;128
