/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,1.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;4.664352
1;SP GFLOPS;7.483259
1;DP GFLOPS;0.619416
1;x87 GFLOPS;0.0
1;IPC;1.384649
1;Average CPU Frequency;2548502247.777631
1;Total Thread Count;
1;CPU Time;3.960849
0;Effective Physical Core Utilization;1.4% (0.872 out of 64)
1;Effective Logical Core Utilization;0.7% (0.849 out of 128)
0;Memory Bound;24.2
1;Cache Bound;22.7
1;DRAM Bound;1.6
1;NUMA: % of Remote Accesses;6.9
0;Vectorization;75.7
1;Instruction Mix;
2;SP FLOPs;14.4
3;Packed;92.9
4;128-bit;0.0
4;256-bit;20.7
4;512-bit;72.2
3;Scalar;7.1
2;DP FLOPs;5.3
3;Packed;28.7
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;28.7
3;Scalar;71.3
2;x87 FLOPs;0.0
2;Non-FP;80.4
1;FP Arith/Mem Rd Instr. Ratio;0.868153
1;FP Arith/Mem Wr Instr. Ratio;2.606866
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;9
1;Computer Name;instance-20220601-1914
1;Result Size;3286220
1;Collection start time;17:50:17 01/06/2022 UTC
1;Collection stop time;17:50:22 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979286
2;Logical CPU Count;128
