/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,6.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;1.072058
1;SP GFLOPS;0.425378
1;DP GFLOPS;0.048506
1;x87 GFLOPS;0.0
1;IPC;1.812624
1;Average CPU Frequency;2026080464.240853
1;Total Thread Count;
1;CPU Time;0.384552
0;Effective Physical Core Utilization;0.6% (0.386 out of 64)
1;Effective Logical Core Utilization;0.3% (0.359 out of 128)
0;Memory Bound;15.6
1;Cache Bound;17.6
1;DRAM Bound;1.7
1;NUMA: % of Remote Accesses;4.8
0;Vectorization;46.4
1;Instruction Mix;
2;SP FLOPs;6.5
3;Packed;65.1
4;128-bit;4.9
4;256-bit;55.0
4;512-bit;5.1
3;Scalar;34.9
2;DP FLOPs;3.0
3;Packed;6.1
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;6.1
3;Scalar;93.9
2;x87 FLOPs;0.0
2;Non-FP;90.5
1;FP Arith/Mem Rd Instr. Ratio;0.358253
1;FP Arith/Mem Wr Instr. Ratio;0.892841
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;1
1;Computer Name;instance-20220601-1914
1;Result Size;3286178
1;Collection start time;23:12:22 01/06/2022 UTC
1;Collection stop time;23:12:23 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979197
2;Logical CPU Count;128
