/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220703/hwmetrics/results.instance-20220703-1452,4.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;444.263000
1;SP GFLOPS;5.677296
1;DP GFLOPS;1.877409
1;x87 GFLOPS;0.0
1;IPC;0.825489
1;Average CPU Frequency;3292925579.057162
1;Total Thread Count;
1;CPU Time;442.817344
0;Effective Physical Core Utilization;1.6% (0.997 out of 64)
1;Effective Logical Core Utilization;0.8% (0.997 out of 128)
0;Memory Bound;36.3
1;Cache Bound;32.9
1;DRAM Bound;4.3
1;NUMA: % of Remote Accesses;1.0
0;Vectorization;94.9
1;Instruction Mix;
2;SP FLOPs;8.6
3;Packed;100.0
4;128-bit;1.0
4;256-bit;0.0
4;512-bit;99.0
3;Scalar;0.0
2;DP FLOPs;6.4
3;Packed;87.9
4;128-bit;0.0
4;256-bit;0.5
4;512-bit;87.4
3;Scalar;12.1
2;x87 FLOPs;0.0
2;Non-FP;85.0
1;FP Arith/Mem Rd Instr. Ratio;0.946060
1;FP Arith/Mem Wr Instr. Ratio;2.676670
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../bin/lmp_intel_cpu_intelmpi" "-in" "in.eam-long.scaled_864" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.15.0-1007-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;2
1;Computer Name;instance-20220703-1452
1;Result Size;3286453
1;Collection start time;18:55:51 03/07/2022 UTC
1;Collection stop time;19:03:16 03/07/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593977880
2;Logical CPU Count;128
