/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220526/hwmetrics/results.instance-20220526-1048,33.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;2.519062
1;SP GFLOPS;0.043629
1;DP GFLOPS;0.020855
1;x87 GFLOPS;0.0
1;IPC;1.379086
1;Average CPU Frequency;2268273620.076599
1;Total Thread Count;
1;CPU Time;0.422563
0;Effective Physical Core Utilization;0.3% (0.196 out of 64)
1;Effective Logical Core Utilization;0.1% (0.168 out of 128)
0;Memory Bound;17.2
1;Cache Bound;14.5
1;DRAM Bound;1.6
1;NUMA: % of Remote Accesses;2.2
0;Vectorization;58.2
1;Instruction Mix;
2;SP FLOPs;0.7
3;Packed;83.8
4;128-bit;0.0
4;256-bit;3.6
4;512-bit;80.2
3;Scalar;16.2
2;DP FLOPs;1.1
3;Packed;42.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;42.2
3;Scalar;57.8
2;x87 FLOPs;0.0
2;Non-FP;98.2
1;FP Arith/Mem Rd Instr. Ratio;0.058298
1;FP Arith/Mem Wr Instr. Ratio;0.111981
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;7
1;Computer Name;instance-20220526-1048
1;Result Size;3286163
1;Collection start time;17:30:48 26/05/2022 UTC
1;Collection stop time;17:30:51 26/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593975889
2;Logical CPU Count;128
