/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,18.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;17.984306
1;SP GFLOPS;9.224454
1;DP GFLOPS;0.822117
1;x87 GFLOPS;0.0
1;IPC;1.149315
1;Average CPU Frequency;3134161490.440300
1;Total Thread Count;
1;CPU Time;16.288658
0;Effective Physical Core Utilization;1.4% (0.905 out of 64)
1;Effective Logical Core Utilization;0.7% (0.906 out of 128)
0;Memory Bound;30.6
1;Cache Bound;22.6
1;DRAM Bound;8.3
1;NUMA: % of Remote Accesses;1.2
0;Vectorization;78.2
1;Instruction Mix;
2;SP FLOPs;13.9
3;Packed;96.3
4;128-bit;0.0
4;256-bit;12.1
4;512-bit;84.1
3;Scalar;3.7
2;DP FLOPs;5.5
3;Packed;32.3
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;32.3
3;Scalar;67.7
2;x87 FLOPs;0.0
2;Non-FP;80.6
1;FP Arith/Mem Rd Instr. Ratio;0.846471
1;FP Arith/Mem Wr Instr. Ratio;3.342291
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled_2048" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;10
1;Computer Name;instance-20220601-1914
1;Result Size;3286280
1;Collection start time;18:04:46 01/06/2022 UTC
1;Collection stop time;18:05:04 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979077
2;Logical CPU Count;128
