/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,19.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;4.495469
1;SP GFLOPS;5.172480
1;DP GFLOPS;0.390862
1;x87 GFLOPS;0.0
1;IPC;1.348937
1;Average CPU Frequency;2920227231.173215
1;Total Thread Count;
1;CPU Time;2.906640
0;Effective Physical Core Utilization;1.0% (0.669 out of 64)
1;Effective Logical Core Utilization;0.5% (0.647 out of 128)
0;Memory Bound;23.8
1;Cache Bound;21.3
1;DRAM Bound;3.2
1;NUMA: % of Remote Accesses;2.0
0;Vectorization;75.5
1;Instruction Mix;
2;SP FLOPs;12.2
3;Packed;92.7
4;128-bit;0.0
4;256-bit;23.4
4;512-bit;69.3
3;Scalar;7.3
2;DP FLOPs;4.2
3;Packed;26.1
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;26.1
3;Scalar;73.9
2;x87 FLOPs;0.0
2;Non-FP;83.6
1;FP Arith/Mem Rd Instr. Ratio;0.711859
1;FP Arith/Mem Wr Instr. Ratio;1.925544
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;2
1;Computer Name;instance-20220601-1914
1;Result Size;3286225
1;Collection start time;17:53:14 01/06/2022 UTC
1;Collection stop time;17:53:19 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979092
2;Logical CPU Count;128
