/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,0.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;0.972920
1;SP GFLOPS;0.989946
1;DP GFLOPS;0.016460
1;x87 GFLOPS;0.0
1;IPC;0.921312
1;Average CPU Frequency;1722078585.800515
1;Total Thread Count;
1;CPU Time;0.226619
0;Effective Physical Core Utilization;0.5% (0.289 out of 64)
1;Effective Logical Core Utilization;0.2% (0.233 out of 128)
0;Memory Bound;15.4
1;Cache Bound;29.8
1;DRAM Bound;4.8
1;NUMA: % of Remote Accesses;1.0
0;Vectorization;88.7
1;Instruction Mix;
2;SP FLOPs;14.4
3;Packed;100.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;100.0
3;Scalar;0.0
2;DP FLOPs;2.1
3;Packed;11.6
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;11.6
3;Scalar;88.4
2;x87 FLOPs;0.0
2;Non-FP;83.5
1;FP Arith/Mem Rd Instr. Ratio;0.759404
1;FP Arith/Mem Wr Instr. Ratio;1.633004
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.lj" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;3
1;Computer Name;instance-20220601-1914
1;Result Size;3286131
1;Collection start time;22:51:30 01/06/2022 UTC
1;Collection stop time;22:51:31 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979113
2;Logical CPU Count;128
