/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220526/hwmetrics/results.instance-20220526-1048,25.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;5.406980
1;SP GFLOPS;2.103094
1;DP GFLOPS;0.195759
1;x87 GFLOPS;0.0
1;IPC;1.418727
1;Average CPU Frequency;2599146913.999456
1;Total Thread Count;
1;CPU Time;3.214183
0;Effective Physical Core Utilization;0.9% (0.604 out of 64)
1;Effective Logical Core Utilization;0.5% (0.594 out of 128)
0;Memory Bound;16.5
1;Cache Bound;17.5
1;DRAM Bound;2.7
1;NUMA: % of Remote Accesses;1.5
0;Vectorization;75.1
1;Instruction Mix;
2;SP FLOPs;5.5
3;Packed;93.2
4;128-bit;0.0
4;256-bit;20.6
4;512-bit;72.6
3;Scalar;6.8
2;DP FLOPs;2.2
3;Packed;29.8
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;29.8
3;Scalar;70.2
2;x87 FLOPs;0.0
2;Non-FP;92.3
1;FP Arith/Mem Rd Instr. Ratio;0.284572
1;FP Arith/Mem Wr Instr. Ratio;0.552107
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;5
1;Computer Name;instance-20220526-1048
1;Result Size;3286235
1;Collection start time;17:11:20 26/05/2022 UTC
1;Collection stop time;17:11:26 26/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593975850
2;Logical CPU Count;128
