Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
12:05:28   0.5   0.0   4.6  94.9   0.0    5  83870  25286   19   20    2 243.95 
12:05:28   0.7   0.0   3.1  96.2   0.0   17  98358  26326   16    0    0 233.66 
12:05:29  14.6   0.0   3.9  81.5   0.0  129  53598  15544  112    0    0 312.29 
12:05:29  59.4   0.0   0.6  40.0   0.0  129 334970  34666    0    0    0 434.09 
12:05:30  60.3   0.0   1.0  38.7   0.0  129 334664  37800    0    0    0 438.66 
12:05:30  58.5   0.0   0.7  40.7   0.0  129 324526  40230    0    0    0 435.86 
12:05:31  59.5   0.0   0.5  40.0   0.0   97 342264  38328    0    0    0 440.86 
12:05:31  60.3   0.0   0.3  39.4   0.0   17 344586  37184    0    0    0 437.36 
12:05:32  62.0   0.0   0.6  37.4   0.0  129 338496  36258    0    0    0 442.24 
12:05:32  58.4   0.0   0.6  41.0   0.0  101 324756  37738    0    0    0 433.02 
12:05:33  60.8   0.0   0.5  38.6   0.0  105 342782  38066    0    0    0 437.95 
12:05:33  58.7   0.0   0.5  40.8   0.0  129 320202  36622    0    0    0 432.25 
12:05:34  57.9   0.0   0.4  41.7   0.0   17 335130  37444    0    0    0 434.29 
12:05:34  61.1   0.0   0.4  38.4   0.0   17 337314  35526    0    0    0 438.32 
12:05:35  59.4   0.0   0.4  40.2   0.0  129 327420  35582    0    0    0 438.24 
12:05:35  60.2   0.0   0.8  39.0   0.0   17 339492  36946    0    0    0 437.79 
12:05:36  61.1   0.0   0.7  38.1   0.0   17 338018  37590    0    0    0 439.43 
12:05:36  59.3   0.0   0.4  40.4   0.0  105 328124  36034    0    0    0 437.96 
12:05:37  59.0   0.0   0.7  40.3   0.0  129 334524  34908    0    0    0 436.32 
12:05:37  58.9   0.0   0.6  40.5   0.0   17 327756  36246    0    0    0 431.37 
12:05:38  60.4   0.0   0.4  39.2   0.0   17 337348  35924    0    0    0 437.15 
12:05:38  59.6   0.0   0.6  39.8   0.0  121 324980  34846    0    0    2 434.63 
12:05:39  59.1   0.0   0.8  40.1   0.0  129 334610  36076    1    0    0 435.50 
12:05:39  60.9   0.0   0.9  38.2   0.0  129 338132  36566    0    0    0 440.73 
12:05:40  58.1   0.0   0.4  41.5   0.0   17 337322  37170    0    0    0 438.67 
12:05:40  24.4   0.0   1.4  74.2   0.0    1 168848  25660    0    0  148 307.96 
12:05:41   0.0   0.0   0.0 100.0   0.0    1   1636   1352    0    0    0 184.00 
12:05:41   0.0   0.0   0.0 100.0   0.0    1   1658   1478    0    0    0 183.75 
12:05:42   0.0   0.0   0.0 100.0   0.0    1   1698   1416    0    0    0 183.28 
12:05:42   0.0   0.0   0.0 100.0   0.0    1   1706   1432    0    0    0 184.08 
12:05:43   0.0   0.0   0.0 100.0   0.0    1   1752   1494    0    0    0 184.18 
12:05:43   0.0   0.0   0.0 100.0   0.0    1   1900   1846    0    0    0 184.32 
12:05:44   0.0   0.0   0.0 100.0   0.0    1   2014   2004    0    0    0 184.36 
12:05:44   0.0   0.0   0.0 100.0   0.0    1   1710   1234    0    0    0 184.86 
12:05:45   0.0   0.0   0.0 100.0   0.0    1   1822   1384    0    0    0 184.52 
12:05:45   0.0   0.0   0.0 100.0   0.0    1   1674   1310    0    0    0 184.33 
12:05:46   0.0   0.0   0.0 100.0   0.0    1   1682   1322    0    0    0 184.84 
12:05:46   0.0   0.0   0.0 100.0   0.0    1   1666   1336    0    0    0 183.69 
12:05:47   0.0   0.0   0.0 100.0   0.0    1   1740   1360    0    0    0 183.10 
12:05:47   0.0   0.0   0.0 100.0   0.0    1   1898   1782    0    0    0 184.14 
12:05:48   0.0   0.0   0.0 100.0   0.0    1   1910   1952    0    0    0 184.62 
12:05:48   0.0   0.0   0.0 100.0   0.0    1   1826   1154    0    0    0 184.08 
12:05:49   0.0   0.0   0.0 100.0   0.0    1   1780   1478    0    0    0 183.47 
12:05:49   0.0   0.0   0.0 100.0   0.0    1   1674   1292    0    0    0 183.61 
12:05:50   0.0   0.0   0.0 100.0   0.0    1   1702   1324    0    0    0 183.55 
12:05:50   0.0   0.0   0.0 100.0   0.0    1   1694   1372    0    0    0 183.74 
12:05:51   0.0   0.0   0.0 100.0   0.0    1   1714   1456    0    0    0 183.55 
12:05:51   0.0   0.0   0.0 100.0   0.0    1   1898   1736    0    0    0 183.56 
12:05:52   0.0   0.0   0.0 100.0   0.0    1   1912   1942    0    0    0 184.28 
12:05:52   0.0   0.0   0.0 100.0   0.0    1   1760   1232    0    0    0 183.74 
12:05:53   0.0   0.0   0.0 100.0   0.0    1   1666   1392    0    0    0 183.38 
12:05:53   0.0   0.0   0.0 100.0   0.0    1   1648   1174    0    0    0 183.18 
12:05:54   0.0   0.0   0.0 100.0   0.0    1   1798   1450    0    0    0 183.75 
12:05:54   0.0   0.0   0.0 100.0   0.0    1   1714   1340    0    0    0 182.85 
12:05:55   0.0   0.0   0.0 100.0   0.0    1   1884   1620    0    0    0 183.84 
12:05:55   0.3   0.0   0.3  99.4   0.0    2   3154   3990    1    1    1 190.93 
12:05:56   0.6   0.0   4.1  95.3   0.0    4  70740  21538   26   27    4 240.46 
12:05:56   0.2   0.0   1.3  98.5   0.0   17 121494  29802   16    0    0 223.41 
12:05:57   8.6   0.0   3.9  87.5   0.0   17   5616   9708    0    0    0 287.88 
12:05:57  45.1   0.0   2.7  52.3   0.0   17 262354  32706  112    0    0 397.16 
12:05:58  59.8   0.0   0.4  39.8   0.0   17 334100  37060    0    0    0 438.50 
12:05:58  59.1   0.0   0.9  40.1   0.0  129 326390  39138    0    0    0 437.17 
12:05:59  61.3   0.0   0.9  37.8   0.0   17 347346  38220    0    0    0 441.62 
12:05:59  59.2   0.0   0.8  40.0   0.0   17 326962  36590    0    0    0 435.92 
12:06:00  60.5   0.0   0.1  39.3   0.0  129 339034  35682    0    0    0 441.74 
12:06:00  60.0   0.0   0.7  39.3   0.0  129 336272  36988    0    0    0 434.89 
12:06:01  59.5   0.0   0.3  40.2   0.0  129 337050  34362    0    0    0 439.63 
12:06:01  59.3   0.0   0.8  39.9   0.0   17 335570  37454    0    0    0 434.36 
12:06:02  60.6   0.0   0.6  38.8   0.0  108 333494  37200    0    0    0 436.92 
12:06:02  58.0   0.0   0.9  41.1   0.0  129 324516  35840    0    0    0 436.35 
12:06:03  58.3   0.0   0.4  41.3   0.0  129 327062  35578    0    0    0 436.43 
12:06:03  58.0   0.0   0.4  41.6   0.0  129 336764  37314    0    0    0 435.60 
12:06:04  60.3   0.0   0.2  39.4   0.0  129 336566  36318    0    0    0 439.75 
12:06:04  61.0   0.0   0.5  38.5   0.0   17 336358  37010    0    0    1 436.94 
12:06:05  61.2   0.0   0.7  38.1   0.0  128 327158  37484    0    0    0 437.72 
12:06:05  60.9   0.0   0.3  38.8   0.0   17 339054  36636    0    0    0 441.03 
12:06:06  58.7   0.0   0.3  41.0   0.0  129 332384  35300    0    0    0 437.64 
12:06:06  60.6   0.0   0.3  39.0   0.0   69 325622  34654    0    0    2 439.33 
12:06:07  57.8   0.0   0.5  41.7   0.0   38 330548  36026    0    0    0 432.96 
12:06:07  59.4   0.0   0.1  40.5   0.0   82 327098  35184    0    0    0 436.69 
12:06:08  61.3   0.0   0.8  37.9   0.0   17 347132  36132    0    0    0 439.81 
12:06:08  46.7   0.0   2.0  51.3   0.0    1 280524  37008    0    0  148 391.53 
12:06:09   0.0   0.0   0.0 100.0   0.0    1   1716   2208    0    0    0 187.43 
12:06:09   0.0   0.0   0.0 100.0   0.0    1   2410   2526    1    0    0 185.18 
12:06:10   0.0   0.0   0.0 100.0   0.0    1   1656   1480    0    0    0 184.80 
12:06:10   0.0   0.0   0.0 100.0   0.0    1   1898   1420    0    0    0 183.67 
12:06:11   0.0   0.0   0.0 100.0   0.0    1   1770   1446    0    0    0 184.64 
12:06:11   0.0   0.0   0.0 100.0   0.0    1   1926   1930    0    0    0 186.49 
12:06:12   0.0   0.0   0.0 100.0   0.0    1   1896   1964    0    0    0 185.25 
12:06:12   0.0   0.0   0.0 100.0   0.0    1   1730   1254    0    0    0 184.45 
12:06:13   0.0   0.0   0.0 100.0   0.0    1   1768   1478    0    0    0 184.72 
12:06:13   0.0   0.0   0.0 100.0   0.0    1   1688   1344    0    0    0 185.26 
12:06:14   0.0   0.0   0.0 100.0   0.0    1   1686   1378    0    0    0 185.36 
12:06:14   0.0   0.0   0.0 100.0   0.0    1   1764   1622    0    0    0 184.63 
12:06:15   0.0   0.0   0.0 100.0   0.0    1   2500   2058    0    0    0 185.39 
12:06:15   0.0   0.0   0.0 100.0   0.0    1   1936   1926    0    0    0 184.81 
12:06:16   0.0   0.0   0.0 100.0   0.0    1   1896   1810    0    0    0 184.97 
12:06:16   0.0   0.0   0.0 100.0   0.0    1   1850   1298    0    0    0 186.02 
12:06:17   0.0   0.0   0.0 100.0   0.0    1   1708   1400    0    0    0 184.82 
12:06:17   0.0   0.0   0.0 100.0   0.0    1   1668   1354    0    0    0 184.56 
12:06:18   0.0   0.0   0.0 100.0   0.0    1   1676   1322    0    0    0 184.63 
12:06:18   0.0   0.0   0.0 100.0   0.0    1   1680   1420    0    0    0 184.58 
12:06:19   0.0   0.0   0.0 100.0   0.0    1   1772   1692    0    0    0 184.62 
12:06:19   0.0   0.0   0.0 100.0   0.0    1   1914   1848    0    0    0 184.05 
